編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLOKJIMFFBM98CA,,188.02,住家用,鋼筋混凝土造,106年8月31日,四層,一層 二層 三層 四層 陽台
RPXNMLNKJIMFFCM56CA,16,124.32,農舍,加強磚造、鋼架造有牆,90年9月5日,二層,一層 二層 陽台
RPUOMLOKJIMFFBM98CA,,236.70,住家用,鋼筋混凝土造,106年8月31日,四層,一層 二層 三層 四層 陽台
RPOOMLOKJIMFFBM38CA,,188.02,住家用,鋼筋混凝土造,106年8月31日,四層,一層 二層 三層 四層 陽台
RPQOMLOKJIMFFCM68CA,46,112.50,住家用,鋼筋混凝土加強磚造,60年8月11日,二層,一層 二層
RPXNMLOKJIMFFBM56CA,,182.06,住宅、樓梯間、水箱間,鋼筋混凝土造,106年8月31日,三層,一層 二層 三層 陽台 見其他登記事項
RPSNMLMKKIMFFBM58CA,4,261.30,住宅、停車空間、梯間,鋼筋混凝土造,102年9月2日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPXNMLNLJIMFFCM66CA,13,113.57,集合住宅,鋼筋混凝土造,93年11月16日,九層,八層 陽台
RPXNMLNLJIMFFCM66CA,13,42.28,騎樓、車道、梯間、多功能會議室、機房,鋼筋混凝土造,93年11月16日,九層,
RPQNMLTJKIMFFCM09CA,13,73.78,住家用,鋼骨鋼筋混凝土造,94年1月31日,三層,一層 二層 三層
RPQNMLTJKIMFFCM09CA,13,73.78,住家用,鋼骨鋼筋混凝土造,94年1月31日,三層,一層 二層 三層
RPWNMLQJKIMFFCM76CA,22,84.48,集合住宅,鋼筋混凝土造,84年6月30日,七層,七層 陽台 花台
RPWNMLQJKIMFFCM76CA,22,40.16,停車場、樓梯間、機房,鋼筋混凝土造,84年6月30日,七層,
RPPNMLOKJIMFFDM58CA,21,185.26,住家用,鋼筋混凝土造,85年5月25日,四層,一層 二層 三層 四層 陽台 露台
RPQNMLPKJIMFFDM78CA,22,27.37,集合住宅,鋼筋混凝土造,85年3月9日,七層,六層
RPQNMLPKJIMFFDM78CA,22,15.35,防空避難室、停車空間、門廳、屋頂突出物等公共設施,鋼筋混凝土造,85年3月9日,七層,
RPQNMLPKJIMFFDM78CA,22,8.57,梯間、走道,鋼筋混凝土造,85年3月9日,七層,
RPUNMLOJKIMFFCM98CA,,142.09,住宅、梯間,鋼筋混凝土造,106年6月16日,三層,一層 二層 三層
RPWOMLOKJIMFFBM56CA,,188.56,住家用,鋼筋混凝土造,106年8月31日,四層,一層 二層 三層 四層 陽台
RPTNMLPJKIMFFBM88CA,1,306.75,住家用,鋼筋混凝土造,105年8月22日,四層,一層 二層 三層 四層 陽台
RPSNMLPJKIMFFBM78CA,20,121.71,住家用,鋼筋混凝土造,86年6月30日,三層,一層 二層 三層 陽台 雨遮
RPSNMLPJKIMFFBM78CA,20,.17,管理員室,鋼筋混凝土造,86年6月30日,一層,
RPSNMLPJKIMFFBM78CA,20,35.47,停車空間,鋼筋混凝土造,86年6月30日,地下層,
RPVNMLPKJIMFFBM09CA,1,219.18,住家用,鋼筋混凝土造,105年12月30日,四層,一層 二層 三層 四層 陽台
RPRNMLRLJIMFFBM98CA,1,219.61,住家用,鋼筋混凝土造,105年12月30日,四層,一層 二層 三層 四層 陽台
RPRNMLOJKIMFFAM48CA,17,215.41,人行道、住宅,鋼筋混凝土造,90年1月3日,三層,一層 二層 三層 騎樓
RPUNMLKLJIMFFAM48CA,4,329.33,集合住宅,鋼筋混凝土造,103年3月19日,五層,一層 二層 三層 四層 五層 陽台
RPPNMLTLJIMFFAM88CA,29,132.48,住家用,鋼筋混凝土造,77年12月2日,二層,一層 二層 電梯樓梯間 夾層
RPQNMLTLJIMFFBM09CA,25,188.74,倉庫,鋼筋混凝土造,82年2月1日,三層,一層 二層 三層 陽台 電梯樓梯間
RPPNMLQKJIMFFBM58CA,36,116.61,住家用,鋼筋混凝土造,70年11月14日,三層,一層 二層 三層
RPPNMLOJKIMFFBM38CA,22,90.83,住家用,鋼筋混凝土造,84年12月15日,十二層,六層 陽台 花台
RPPNMLOJKIMFFBM38CA,22,20.55,防空避難室、停車空間、門廳、梯間、機房、水箱,鋼筋混凝土造,84年12月15日,十二層,
RPPNMLOJKIMFFBM38CA,22,1.78,辦公室,鋼筋混凝土造,84年12月15日,十二層,
RPPNMLOJKIMFFBM38CA,22,12.31,防空避難室、停車空間、門廳、梯間、機房、水箱,鋼筋混凝土造,84年12月15日,十二層,
RPPNMLQKJIMFFCM68CA,28,118.81,住家用,加強磚造,78年10月1日,二層,一層 二層
RPSNMLRKJIMFFAM98DA,36,77.19,住家用,鋼筋混凝土加強磚造,70年11月25日,二層,一層 二層
RPPNMLOKKIMFFDM68CA,,185.98,集合住宅、樓梯間,鋼筋混凝土造,106年8月25日,三層,一層 二層 三層 陽台 見其他登記事項
RPPNMLOKKIMFFDM68CA,,.46,電信室,鋼筋混凝土造,106年8月25日,一層,
RPUNMLLJKIMFFCM68CA,41,110.51,住商用,鋼筋混凝土加強磚造,65年9月13日,二層,一層 二層 騎樓
RPTNMLRKJIMFFBM09CA,1,91.44,集合住宅,鋼筋混凝土造,105年12月29日,十二層,十一層 陽台 雨遮
RPTNMLRKJIMFFBM09CA,1,77.26,梯廳、防空避難室兼停車空間、丙梯、停車空間、污水機房、消房機房、昇降機、排煙室、甲梯、緊急升降機、一般及緊急升降機、緊急發電機室、電信室、台電配電室、電錶區、管委會空間、乙梯、丁梯、樓梯間、機械室、水錶室、水箱等２２項。,鋼筋混凝土造,105年12月29日,十二層,
RPXNMLRJKIMFFBM86CA,14,105.09,集合住宅,鋼筋混凝土造,93年3月22日,七層,五層 陽台
RPXNMLRJKIMFFBM86CA,14,57.99,社區活動室、梯廳、梯間、防空避難室兼停車空間、機械室、水箱,鋼筋混凝土造,93年3月22日,七層,
RPPNMLRKJIMFFBM68CA,27,97.20,住家用,加強磚造,79年11月7日,二層,一層 二層 陽台
RPTNMLMLJIMFFAM58CA,39,93.88,住商用,鋼筋混凝土加強磚造,67年7月13日,二層,一層 二層 騎樓
RPTNMLSLJIMFFAM56CA,1,170.29,住宅、樓梯間,鋼筋混凝土造,105年8月1日,三層,一層 二層 三層 陽台 屋頂突出物
RPSNMLMLJIMFFAM48CA,4,303.16,人行道、店舖、住宅,鋼筋混凝土造,102年5月21日,四層,一層 二層 三層 四層 陽台 騎樓
RPWNMLNLJIMFFAM98CA,37,81.68,住商用,鋼筋混凝土加強磚造,69年4月12日,二層,一層 二層 騎樓
RPPNMLKLJIMFFBM08CA,26,21.55,住家用,鋼筋混凝土造,80年9月20日,九層,九層 陽台
RPPNMLKLJIMFFBM08CA,26,8.66,梯間、通道、機房、水箱,鋼筋混凝土造,80年9月20日,九層,
RPPNMLKLJIMFFBM08CA,26,4.71,避難室、梯間、變電室、水箱、機械室,鋼筋混凝土造,80年9月20日,十一層,
RPPNMLLKKIMFFAM08CA,23,71.74,住家用,鋼筋混凝土造,84年2月16日,十三層,十二層 陽台
RPPNMLLKKIMFFAM08CA,23,16.41,辦公室、康樂室、電梯、門廳、機房、水箱、平臺、瞭望臺、梯間、變電室、機械室,鋼筋混凝土造,84年2月16日,十三層,
RPTNMLLLJIMFFBM58CA,34,124.74,農舍,鋼筋混凝土加強磚造,72年12月31日,二層,一層 二層
RPQNMLKLJIMFFCM28CA,9,311.50,住宅、樓梯間,鋼筋混凝土造,97年9月10日,三層,一層 二層 三層 見其他登記事項
RPPNMLOLJIMFFCM58CA,1,204.74,集合住宅、停車空間、樓梯間,鋼筋混凝土造,105年11月29日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPSNMLLLJIMFFDM68CA,40,104.16,住家用,鋼筋混凝土加強磚造,66年10月27日,二層,一層 二層 騎樓
