編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLRJJILFFAI08CA,,78.83,商業用,木造,,二層,一層 二層 騎樓 見其他登記事項
RPQNMLRJJILFFAI08CA,78,78.00,商業用,木造,28年1月1日,二層,一層 二層 騎樓
RPPNMLPJJILFFAI77CA,25,258.66,住家用,鋼筋混凝土造,80年7月26日,五層,一層 二層 三層 四層 五層 騎樓 見使用執照
RPQNMLMKJILFFAI67CA,23,57.88,住家用,鋼筋混凝土造,83年1月5日,七層,五層 陽台 花台
RPQNMLMKJILFFAI67CA,23,11.26,共有部份,鋼筋混凝土造,83年1月5日,七層,
RPQNMLMKJILFFAI67CA,23,13.50,共有部份,鋼筋混凝土造,83年1月5日,八層,
RPTNMLNLJILFFAI18CA,24,67.02,住家用,鋼筋混凝土造,82年1月5日,十二層,十二層 陽台
RPTNMLNLJILFFAI18CA,24,31.15,共有部份,鋼筋混凝土造,82年1月5日,十二層,
RPTNMLNLJILFFAI18CA,24,3.34,共有部份,鋼筋混凝土造,82年1月5日,十二層,
RPOOMLQKJILFFAI97CA,23,32.13,住家用,鋼筋混凝土造,82年8月17日,七層,六層 陽台
RPOOMLQKJILFFAI97CA,23,5.38,共有部份,鋼筋混凝土造,82年8月17日,七層,
RPOOMLQKJILFFAI97CA,23,5.83,共有部份,鋼筋混凝土造,82年8月17日,七層,
RPRQMLRKJILFFAI58CA,39,152.87,住商用,鋼筋混凝土加強磚造,66年6月29日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPVNMLTKJILFFAI88CA,12,127.02,住家用,鋼筋混凝土造,93年10月28日,十四層,九層 陽台
RPVNMLTKJILFFAI88CA,12,82.70,共有部份,鋼筋混凝土造,93年10月28日,十四層,
RPQNMLOJJILFFAI77CA,21,94.55,住家用,鋼筋混凝土造,84年6月5日,七層,四層 陽台
