編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLNJJILFFAM48CA,22,108.22,住家用,鋼筋混凝土造,84年2月16日,十三層,五層 陽台 花台
RPUNMLNJJILFFAM48CA,22,26.86,辦公室、康樂室、電梯、門廳、機房、水箱、平臺、瞭望臺、梯間、變電室、機械室,鋼筋混凝土造,84年2月16日,十三層,
RPPOMLQKJILFFAM48CA,,184.69,住家用,鋼筋混凝土造,105年6月20日,四層,一層 二層 三層 四層 陽台
RPSNMLQKJILFFBM78CA,2,424.86,住家用,鋼筋混凝土造,103年6月16日,四層,一層 二層 三層 四層 陽台
RPRNMLKKJILFFAM97CA,15,70.79,住家用,鋼筋混凝土造,90年4月23日,一層,一層
RPQOMLQKJILFFAM58CA,,194.25,住宅、停車空間,鋼筋混凝土造,105年6月20日,四層,一層 二層 三層 四層 陽台
RPWNMLPKJILFFAM98CA,37,97.52,住商用,鋼筋混凝土加強磚造,69年2月1日,二層,一層 二層 騎樓
RPRNMLMJJILFFCM28CA,12,105.73,集合住宅,鋼筋混凝土造,93年10月5日,十層,七層 陽台
RPRNMLMJJILFFCM28CA,12,37.92,防空避難室兼停車空間、梯廳、梯間、水箱,鋼筋混凝土造,93年10月5日,十層,
RPSNMLMJJILFFCM38CA,16,201.22,住家用,鋼筋混凝土造,90年3月20日,三層,一層 二層 三層
RPRNMLRJJILFFCM78CA,1,206.02,住宅、水箱間,鋼筋混凝土造,105年1月28日,三層,一層 二層 三層 陽台 見其他登記事項
RPTNMLRJJILFFCM98CA,1,181.08,住宅、水箱間,鋼筋混凝土造,105年1月28日,三層,一層 二層 三層 陽台 見其他登記事項
RPSNMLRJJILFFCM88CA,1,203.78,住宅、水箱間,鋼筋混凝土造,105年1月28日,三層,一層 二層 三層 陽台 見其他登記事項
RPQNMLOJJILFFAM18CA,21,23.47,住家用,鋼筋混凝土造,85年4月10日,七層,七層 陽台 花台
RPQNMLOJJILFFAM18CA,21,8.77,防空避難室、停車空間、梯間、走道、水箱、住宅、店舖、機房、受電室,鋼筋混凝土造,85年4月10日,七層,
RPROMLLKJILFFAM18CA,28,132.48,住家用,鋼筋混凝土造,77年12月2日,二層,一層 二層 電梯樓梯間 夾層
RPXNMLQKJILFFAM56CA,,182.00,住家用,鋼筋混凝土造,105年6月20日,四層,一層 二層 三層 四層 陽台
RPRNMLOKJILFFBM48CA,33,72.45,住家用,鋼筋混凝土造,72年4月12日,四層,四層 陽台
RPRNMLOKJILFFBM48CA,33,5.40,國民住宅,鋼筋混凝土造,72年4月12日,四層,
RPRNMLOKJILFFBM48CA,33,1.68,國民住宅,鋼筋混凝土造,72年4月12日,四層,
RPRNMLOKJILFFBM48CA,33,.84,國民住宅,鋼筋混凝土造,72年4月12日,四層,
RPQNMLOJJILFFCM38CA,22,96.07,集合住宅,鋼筋混凝土造,83年12月31日,十二層,四層 陽台 花台
RPQNMLOJJILFFCM38CA,22,29.02,樓梯間、機械房、水箱,鋼筋混凝土造,83年12月31日,十二層,
RPPNMLSJJILFFCM68CA,58,24.12,住家用,磚造,47年6月1日,一層,一層
RPPNMLKLJILFFCM08CA,1,182.95,住宅、樓梯間,鋼骨造,104年11月9日,三層,一層 二層 三層 陽台 見其他登記事項
RPSNMLOJJILFFDM68CA,18,81.50,集合住宅,鋼筋混凝土造,87年11月17日,八層,五層 陽台
RPSNMLOJJILFFDM68CA,18,30.22,防空避難室，停車空間梯間，門廳，社區辦公室,鋼筋混凝土造,87年11月17日,八層,
RPRNMLTJJILFFCM98CA,47,66.92,住家用,鋼筋混凝土加強磚造,59年3月9日,一層,一層
RPVNMLKKJILFFCM58CA,13,152.35,住家用,鋼骨鋼筋混凝土造,93年3月26日,二層,一層 二層 陽台 平台
RPPNMLRJJILFFDM68CA,13,65.29,農舍,鋼架有牆造,92年7月15日,一層,一層
RPRNMLQKJILFFCM78CA,21,140.87,住家用,鋼筋混凝土造,84年5月5日,二層,一層 二層 陽台 騎樓
RPSNMLLJKILFFAM18CA,2,170.67,住家用,鋼筋混凝土造,104年2月16日,四層,一層 二層 三層 四層 陽台
RPOOMLSLJILFFBM78CA,,231.61,住家用,鋼筋混凝土造,105年6月29日,四層,一層 二層 三層 四層 陽台
RPQNMLSKJILFFCM88CA,4,68.60,農舍,鋼鐵造有牆,101年12月11日,一層,一層
RPSNMLKMJILFFAM28CA,1,40.63,集合住宅,鋼筋混凝土造,104年11月12日,五層,二層
RPSNMLKMJILFFAM28CA,1,12.51,樓梯間,鋼筋混凝土造,104年11月12日,五層,
RPRNMLSJJILFFAM68CA,37,53.10,住家用,鋼筋混凝土加強磚造,69年2月8日,二層,一層 二層
RPPNMLSJJILFFBM58CA,25,66.81,住家用,鋼筋混凝土造,81年2月13日,七層,六層 陽台
RPPNMLSJJILFFBM58CA,25,22.60,受電室、梯間、水箱、機械房,鋼筋混凝土造,81年2月13日,七層,
RPQNMLSJJILFFBM68CA,23,94.45,住家用,鋼筋混凝土造,82年10月29日,十層,七層 陽台 花台
