鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
竹北市,房地(土地+建物),新竹縣竹北市新民街１８６巷３２號,77.02,住,,,1051012,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1020318,250.03,4,3,4,有,有,15500000,61993,,0.0,0,,RPVNMLMJJILFFBJ28CA,200.53,0.0,22.52,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利一路101號3樓,17.06,商,,,1050725,土地1建物1車位1,三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930517,189.23000000000002,3,2,2,有,有,10500000,55488,坡道平面,0.0,0,,RPXNMLMJJILFFBJ48CA,111.97,0.0,11.99,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市台科路96號九樓,28.82,住,,,1050822,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000805,170.49,3,2,2,有,有,10980000,64403,坡道平面,0.0,0,,RPWPMLMJJILFFBJ58CA,84.19,7.48,9.29,,
關西鎮,土地,拱子溝段2-3地號,10558.0,,山坡地保育區,農牧用地,1050810,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11500000,1089,,0.0,0,,RPUOMLNJJILFFBJ38CA,0.0,0.0,0.0,,
新埔鎮,房地(土地+建物),新竹縣新埔鎮義民路三段６２２巷５號,2489.56,,山坡地保育區,農牧用地,1051012,土地3建物1車位0,一層，二層，三層，屋頂突出物，地下一層,三層,農舍,農舍,鋼筋混凝土造,1000831,337.27,5,2,6,有,無,16500000,,,0.0,0,,RPXOMLNJJILFFBJ68CA,318.59,9.95,8.73,,
竹北市,房地(土地+建物),新竹縣竹北市和平街173號,99.15,商,,,1050929,土地2建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,1050224,397.06,0,0,0,無,無,22400000,56415,,0.0,0,,RPURMLRJJILFFBJ09CA,372.64,0.0,24.42,,
竹北市,房地(土地+建物),新竹縣竹北市中山路２６５號三樓,19.25,住,,,1051020,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710526,66.84,2,2,1,有,無,3200000,47876,,0.0,0,,RPUNMLTJJILFFBJ88CA,66.84,0.0,0.0,,
竹北市,土地,隘口段102-2地號,354.22,,特定農業區,農牧用地,1051021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6320000,17842,,0.0,0,,RPVNMLKKJILFFBJ18CA,0.0,0.0,0.0,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市光明九路１０之７號７樓,12.58,住,,,1050930,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941107,145.86,3,2,2,有,有,7360000,50463,坡道平面,0.0,0,含增建或未登記建物，另有公設權狀。,RPPNMLNKJILFFBJ87CA,74.39,2.47,10.42,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強南路５９巷１號四樓之一,15.05,住,,,1050924,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0930611,103.84,2,1,1,有,有,5950000,57300,坡道平面,0.0,0,,RPRNMLRKJILFFBJ48CA,46.82,2.04,3.41,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐南路一段１５７號三樓,33.15,商,,,1050904,土地1建物1車位2,三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041111,325.24,4,2,2,有,有,26800000,91801,坡道平面,56.18,2100000,,RPOOMLPLJILFFBJ18CA,160.8,10.97,9.83,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路五段３７號六樓,29.6,住,,,1051004,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050804,146.3,2,2,1,有,有,8980000,61381,坡道平面,44.23,0,,RPRNMLKMJILFFBJ97CA,55.13,9.65,5.21,,
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路五段３９號五樓,59.73,住,,,1051004,土地1建物1車位2,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050804,294.81,3,2,2,有,有,21000000,71232,坡道平面,88.46,0,,RPUNMLKMJILFFBJ28CA,112.7,15.31,13.51,,
竹東鎮,土地,燥樹排段122地號,1170.0,,山坡地保育區,農牧用地,1051012,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3300000,2821,,0.0,0,,RPRNMLOJJILFFCJ18CA,0.0,0.0,0.0,,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮北興路一段５６０巷１７號六樓,16.36,住,,,1051012,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0991231,95.53999999999999,3,1,2,有,有,5200000,54427,坡道平面,31.53,0,,RPPNMLKKJILFFCJ67CA,39.31,2.53,3.26,,
五峰鄉,土地,竹林段189地號,22231.0,,山坡地保育區,林業用地,1050822,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1578401,71,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLPLJILFFCJ58CA,0.0,0.0,0.0,,
寶山鄉,房地(土地+建物),新竹縣寶山鄉雙園路二段２８６巷２號,497.02,工,,,1051005,土地9建物2車位0,全,三層,透天厝,工業用,鋼筋混凝土造,0931215,434.51,6,4,4,有,有,22900000,52703,,0.0,0,,RPSNMLSLJILFFCJ88CA,434.08,0.0,0.0,,
