鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
大湖鄉,土地,南昌段495-1地號,421.44,,山坡地保育區,農牧用地,1051020,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1298036,3080,,0.0,0,協議價購取得土地案件,RPQNMLOJJILFFAK97CA,0.0,0.0,0.0,,
苗栗市,土地,文發段2028地號,629.97,住,,,1050930,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,47600000,75559,,0.0,0,關係人買賣。,RPSNMLNJJILFFBK18CA,0.0,0.0,0.0,,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市福麗里３３鄰忠孝６０之２號,77.79,,山坡地保育區,丙種建築用地,1050703,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050712,154.14,4,2,2,有,有,7030000,45608,坡道平面,0.0,400000,車位面積內含在公設共有部分,RPVNMLNJJILFFBK48CA,90.74,2.83,11.51,,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市福麗里３３鄰忠孝６０之１號四樓,75.86,,山坡地保育區,丙種建築用地,1050710,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050712,152.41,3,2,2,有,有,6100000,40024,坡道平面,0.0,400000,車位面積內含在公設共有部分,RPXNMLNJJILFFBK68CA,89.04,4.31,10.54,,
苗栗市,房地(土地+建物),苗栗縣苗栗市福麗里２３鄰鳳形２８號,100.0,,鄉村區,乙種建築用地,1051005,土地1建物1車位0,全,,透天厝,住家用,加強磚造,,139.53,5,2,3,有,無,2900000,20784,,0.0,0,,RPUNMLPKJILFFBK68CA,139.53,0.0,0.0,,
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮苑東里１５鄰興隆２０之８５號,76.08,,特定農業區,甲種建築用地,1051006,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0870608,175.76,5,2,3,有,無,5080000,28903,,0.0,0,,RPUOMLMKJILFFCK58CA,157.87,2.95,14.94,,
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮中正里３鄰中正７９之３號,130.88,住,,,1040627,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1041218,222.26,5,2,4,有,無,9500000,42743,,0.0,0,,RPWNMLSKJILFFCK66CA,222.26,0.0,0.0,,
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮中正里３鄰中正７９之５號,108.79,住,,,1031128,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1041218,222.29,5,2,3,有,無,8990000,40443,,0.0,0,,RPXNMLSKJILFFCK76CA,201.41,0.0,20.88,,
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮中正里３鄰中正７９之７號,106.24,住,,,1041017,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1041218,222.29,5,2,3,有,無,8940000,40218,,0.0,0,,RPPOMLSKJILFFCK68CA,201.42,0.0,20.88,,
