鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新竹市,建物,新竹市新竹市中正路１５７巷８號,0.0,商,,,1051003,土地0建物0車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0790503,22.15,1,1,1,有,無,有,6500,293,,0.0,0,,RPSOMLLJJILFFAO58CC
新竹市,建物,新竹市新竹市中華路二段３１２巷９號,0.0,商,,,1051005,土地0建物0車位0,一層,3,套房(1房1廳1衛),見其他登記事項,見其他登記事項,,22.96,1,1,1,有,無,有,6000,261,,0.0,0,,RPOOMLMJJILFFAO28CC
新竹市,建物,新竹市新竹市明湖路６５０巷２６號４樓,0.0,,鄉村區,乙種建築用地,1051015,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840128,69.64,2,1,1,有,無,有,7500,108,,0.0,0,,RPSOMLNJJILFFAO78CC
新竹市,建物,新竹市新竹市振興一街１３９號,0.0,住,,,1051016,土地0建物0車位0,一層,5,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0860203,21.72,1,1,1,有,無,有,5500,253,,0.0,0,,RPQPMLNJJILFFAO68CC
新竹市,建物,新竹市新竹市中華路二段170巷56號6樓之3,0.0,住,,,1051015,土地0建物1車位0,六層,6,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0951115,29.63,1,0,1,有,有,有,7500,253,,0.0,0,租金含管理費500元,RPOOMLOJJILFFAO48CC
新竹市,建物,新竹市新竹市中華路二段736號10樓之7,0.0,商,,,1051006,土地0建物1車位0,十層,12,套房(1房1廳1衛),商業用,鋼筋混凝土造,,57.35,1,0,1,有,有,有,6500,113,,0.0,0,,RPQOMLOJJILFFAO68CC
新竹市,建物,新竹市新竹市東勢街１６７號５樓,0.0,住,,,1051017,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0811114,85.7,3,2,2,有,有,有,14000,163,,0.0,0,,RPTOMLOJJILFFAO98CC
新竹市,建物,新竹市新竹市東區東門街34巷26號19樓,0.0,商,,,1051012,土地0建物1車位0,十九層,25,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011015,150.13,3,2,2,有,有,有,40000,266,,0.0,0,,RPUOMLOJJILFFAO09CC
新竹市,建物,新竹市新竹市關新東路106號五樓,0.0,住,,,1051017,土地0建物1車位0,五層,9,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,1030312,86.44,2,1,2,有,有,有,29515,341,,0.0,0,租金含稅,RPORMLRJJILFFAO09CC
