編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLSJJILFFBG78CA,19,51.28,住家用,鋼筋混凝土造,86年8月11日,六層,五層 陽台
RPXNMLSJJILFFBG78CA,19,10.52,共有部份,鋼筋混凝土造,86年8月11日,六層,
RPXNMLSJJILFFBG78CA,19,21.29,共有部份,鋼筋混凝土造,86年8月11日,六層,
RPWNMLOJJILFFAG18CA,33,87.97,住家用,鋼筋混凝土造,72年10月12日,四層,四層
RPQNMLNJJILFFBG57CA,2,31.65,Ｈ２集合住宅,鋼筋混凝土造,103年11月20日,二十四層,十七層 陽台
RPQNMLNJJILFFBG57CA,2,23.58,本共有部分之項目有：停車場、頂蓋型沿街步道式開放空間、樓梯間、機械室、水箱等五項,鋼筋混凝土造,103年11月20日,二十四層,
RPPOMLOJJILFFBG67CA,2,57.32,辦公室,鋼筋混凝土造,104年2月13日,十二層,十二層 陽台
RPPOMLOJJILFFBG67CA,2,46.34,本共有部分之項目有：停車空間、機電設備、公共設施、樓梯間、水錶室、水箱、機械室等７項。,鋼筋混凝土造,104年2月13日,十二層,
RPTNMLKKJILFFBG67CA,10,28.35,集合住宅,鋼筋混凝土造,95年5月1日,八層,四層 陽台
RPTNMLKKJILFFBG67CA,10,23.20,共有部份,鋼筋混凝土造,95年5月1日,八層,
RPOOMLRKJILFFBG97CA,12,241.22,住宅及停車場,鋼筋混凝土造,93年11月18日,四層,一層 二層 三層 四層 陽台 地下一層
RPOOMLRKJILFFBG97CA,12,19.27,共有部份,鋼筋混凝土造,93年11月18日,四層,
RPXNMLRKJILFFBG78CA,18,95.12,住家用,鋼筋混凝土造,88年3月16日,五層,四層 陽台
RPXNMLRKJILFFBG78CA,18,25.76,共有部份,鋼筋混凝土造,88年3月16日,五層,
RPXOMLNJJILFFAG48EA,23,113.44,住家用,鋼筋混凝土造,82年10月6日,六層,六層 陽台
RPXOMLNJJILFFAG48EA,23,21.87,停車場,鋼筋混凝土造,82年10月6日,六層,
RPSNMLMJJILFFBG77DA,39,83.26,住家用,鋼筋混凝土加強磚造,66年7月23日,二層,一層 二層
RPTOMLLJJILFFBG77CA,19,58.57,住家用,鋼筋混凝土造,86年12月20日,七層,二層
RPTOMLLJJILFFBG77CA,21,8.89,共有部份,鋼筋混凝土造,85年2月20日,七層,
RPTOMLLJJILFFBG77CA,20,9.10,共有部份,鋼筋混凝土造,85年12月20日,七層,
RPTOMLLJJILFFBG77CA,20,.83,共有部份,鋼筋混凝土造,85年12月20日,七層,
RPQNMLMJJILFFBG47CA,10,192.39,住家用,鋼筋混凝土造,95年5月2日,三層,一層 二層 三層 陽台 見其他登記事項
RPXOMLRJJILFFBG98EA,21,79.64,住家用,鋼筋混凝土造,84年12月28日,五層,五層 陽台
RPXOMLRJJILFFBG98EA,21,12.35,共有部份,鋼筋混凝土造,84年12月28日,五層,
RPOOMLQKJILFFAG97EA,,182.45,住家用,鋼筋混凝土（ＲＣ）,105年9月23日,三層,一層 二層 三層 陽台
RPWNMLOJJILFFBG28CA,35,117.16,住家用,鋼筋混凝土加強磚造,70年4月22日,二層,一層 二層 騎樓
RPXNMLOJJILFFAG28CA,24,105.58,住家用,鋼筋混凝土造,82年4月7日,六層,五層 陽台
RPXNMLOJJILFFAG28CA,24,3.40,共有部份,鋼筋混凝土造,82年4月7日,六層,
RPXNMLOJJILFFAG28CA,24,35.97,防空避難室及停車場,鋼筋混凝土造,82年4月7日,六層,
RPTNMLRJJILFFAG18CA,35,71.49,住家用,鋼筋混凝土造,70年8月11日,七層,六層
RPTNMLNJJILFFAG77CA,40,83.26,住家用,鋼筋混凝土加強磚造,65年7月30日,二層,一層 二層
RPRNMLNJJILFFAG57CA,1,264.61,農舍,鋼骨造,105年2月3日,二層,一層 二層
RPROMLOLJILFFAG97CA,1,341.72,住宅．樓梯間,鋼骨鋼筋混凝土造,105年4月7日,三層,一層 二層 三層 陽台 見其他登記事項 見其他登記事項
RPXNMLNJJILFFAG18CA,,234.06,農舍,鋼筋混凝土造,105年4月13日,三層,一層 二層 三層
RPOOMLNJJILFFAG37CA,,177.37,農舍,鋼筋混凝土造,105年4月20日,三層,一層 二層 三層
RPUNMLMLJILFFBG08CA,,325.88,住家用,鋼筋混凝土造,105年7月26日,三層,一層 二層 三層 陽台
RPUNMLOJJILFFAG97CA,35,99.72,住家用,加強磚造,71年3月18日,二層,一層 二層
RPQNMLOJJILFFAG57CA,20,38.71,住家用,鋼筋混凝土造,85年8月30日,十二層,十一層 陽台
RPQNMLOJJILFFAG57CA,20,17.53,梯間、發電機室、配電室、排煙室、儲水槽、消防泵浦、共同使用部份,鋼筋混凝土造,85年8月30日,十二層,
RPUNMLRJJILFFAG28CA,1,158.69,住家用,鋼筋混凝土造,104年4月16日,三層,一層 二層 三層 陽台
RPSNMLOJJILFFAG77CA,23,99.95,住家用,鋼筋混凝土造,83年4月19日,六層,三層 陽台
RPSNMLOJJILFFAG77CA,23,10.26,車庫、防空避難室、梯間、共同使用,鋼筋混凝土造,83年4月19日,六層,
RPXNMLKKJILFFAG97CA,,186.66,停車空間．住宅,鋼筋混凝土（ＲＣ）,105年7月4日,三層,一層 二層 三層 陽台
RPPPMLTJJILFFAG18CA,19,26.84,停車場．共同使用部份,鋼筋混凝土造,86年10月7日,三層,
RPPPMLTJJILFFAG18CA,19,149.72,住家用,鋼筋混凝土造,86年10月7日,三層,一層 二層 三層 陽台 平台
RPWNMLKKJILFFAG87CA,,187.20,住家用,鋼筋混凝土（ＲＣ）,105年7月4日,三層,一層 二層 三層 陽台
RPPOMLKKJILFFAG27CA,,185.42,停車空間．住宅,鋼筋混凝土（ＲＣ）,105年7月4日,三層,一層 二層 三層 陽台
RPPOMLRKJILFFAG97CA,24,172.84,住家用,鋼筋混凝土造,82年4月3日,三層,一層 二層 三層
RPTPMLRKJILFFAG48CA,35,82.27,住家用,鋼筋混凝土造,70年12月15日,五層,五層 陽台
RPQOMLKKJILFFAG37CA,1,193.50,住家用,見其他登記事項,104年10月19日,三層,一層 二層 三層
RPOOMLOJJILFFBG57CA,19,38.39,住家用,鋼筋混凝土造,86年12月26日,十三層,八層
