鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
仁愛區,房地(土地+建物)+車位,基隆市仁愛區獅球路一號之附近,29.55,住,,,1070201,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,117.67,3,2,2,有,無,10800000,87645,一樓平面,11.56,1500000,,RPRNMLLLJINFFBC67DB
仁愛區,房地(土地+建物)+車位,基隆市仁愛區獅球路一號之附近,29.12,住,,,1070201,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.05,3,2,2,有,無,9800000,82316,坡道機械,5.5,700000,,RPSNMLLLJINFFBC77DB
仁愛區,房地(土地+建物)+車位,基隆市仁愛區獅球路一號之附近,29.12,住,,,1070109,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.05,3,2,2,有,無,10200000,85934,坡道機械,5.5,700000,,RPTNMLLLJINFFBC87DB
仁愛區,房地(土地+建物),基隆市仁愛區獅球路一號之附近,21.29,住,,,1070419,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.2,2,1,1,有,無,6550000,78726,,0.0,0,,RPUNMLLLJINFFBC97DB
仁愛區,房地(土地+建物)+車位,基隆市仁愛區獅球路一號之附近,23.89,住,,,1070403,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,93.72,2,1,1,有,無,8080000,81387,坡道機械,5.5,900000,,RPVNMLLLJINFFBC08DB
仁愛區,房地(土地+建物)+車位,基隆市仁愛區獅球路一號之附近,24.12,住,,,1061225,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.21,2,1,1,有,無,8600000,84886,坡道機械,5.5,900000,,RPWNMLLLJINFFBC18DB
仁愛區,房地(土地+建物)+車位,基隆市仁愛區獅球路一號之附近,29.12,住,,,1070102,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.52,3,2,2,有,無,10800000,89457,一樓平面,11.56,1500000,,RPXNMLLLJINFFBC28DB
仁愛區,房地(土地+建物),基隆市仁愛區獅球路一號之附近,29.12,住,,,1070214,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.52,3,2,2,有,無,9090000,78688,,0.0,0,,RPOOMLLLJINFFBC47DB
仁愛區,房地(土地+建物)+車位,基隆市仁愛區獅球路一號之附近,40.45,住,,,1061226,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,163.36,4,2,2,有,無,16500000,98814,一樓平面,11.56,1500000,含7樓 樓中樓,RPPOMLLLJINFFBC57DB
仁愛區,房地(土地+建物),基隆市仁愛區獅球路一號之附近,21.15,住,,,1070207,土地1建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,88.37,2,1,1,有,無,6750000,76383,,0.0,0,,RPQOMLLLJINFFBC67DB
仁愛區,房地(土地+建物)+車位,基隆市仁愛區獅球路一號之附近,31.17,住,,,1070304,土地1建物1車位1,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,124.51,3,2,2,有,無,10600000,80760,升降機械,5.64,1000000,,RPSOMLLLJINFFBC87DB
仁愛區,房地(土地+建物)+車位,基隆市仁愛區獅球路一號之附近,31.17,住,,,1070301,土地1建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,124.51,3,2,2,有,無,10700000,81602,升降機械,5.64,1000000,,RPTOMLLLJINFFBC97DB
仁愛區,房地(土地+建物)+車位,基隆市仁愛區獅球路一號之附近,31.1,住,,,1070330,土地1建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,124.25,3,2,2,有,無,10600000,80938,升降機械,5.64,1000000,,RPQOMLRLJINFFBC28DB
