編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLOKJINFFAG87CA,1,269.58,住家用,鋼筋混凝土（ＲＣ）,106年7月24日,三層,一層 二層 三層 陽台 見其他登記事項
RPQNMLPKJINFFAG97CA,12,75.22,住家用,鋼筋混凝土造,96年2月6日,五層,一層 陽台
RPQNMLPKJINFFAG97CA,12,.15,守衛室,鋼筋混凝土造,96年2月6日,一層,
RPQNMLPKJINFFAG97CA,12,17.24,通道．樓梯間,鋼筋混凝土造,96年2月6日,五層,
RPSNMLQKJINFFBG38CA,,40.22,集合住宅,鋼筋混凝土造,107年4月2日,十二層,八層 陽台 雨遮
RPSNMLQKJINFFBG38CA,,33.01,本共有部分之項目有門廊、大廳、管委會空間備品室、無障礙電梯、樓梯、走道、管委會空間健身房、陽台、梯廳、雨遮、工作樓梯、淨水機房、溫泉水箱、冷水水箱、消防水箱、自來水水箱、電梯機房、汽車升降機、台電配電室、電信機房、緊急發電機房、消防機房、汙水機房、機坑及倉儲式停車空間等２５項,鋼筋混凝土造,107年4月2日,十二層,
RPSOMLQJKINFFAG38CA,1,265.53,住家用,鋼筋混凝土ＲＣ造,106年11月24日,四層,一層 二層 三層 四層 陽台
RPXNMLQKJINFFBG88CA,,40.22,集合住宅,鋼筋混凝土造,107年4月2日,十二層,三層 陽台 雨遮
RPXNMLQKJINFFBG88CA,,33.01,本共有部分之項目有門廊、大廳、管委會空間備品室、無障礙電梯、樓梯、走道、管委會空間健身房、陽台、梯廳、雨遮、工作樓梯、淨水機房、溫泉水箱、冷水水箱、消防水箱、自來水水箱、電梯機房、汽車升降機、台電配電室、電信機房、緊急發電機房、消防機房、汙水機房、機坑及倉儲式停車空間等２５項,鋼筋混凝土造,107年4月2日,十二層,
RPWOMLRLJINFFAG98CA,5,188.64,住家用,鋼骨鋼筋混凝土造,103年3月5日,三層,一層 二層 三層 陽台 見其他登記事項
RPVQMLMKJINFFBG58CA,21,49.54,住家用,鋼筋混凝土造,86年12月26日,十三層,三層 陽台
RPVQMLMKJINFFBG58CA,21,7.94,共有部份,鋼筋混凝土造,86年12月26日,十三層,
RPVQMLMKJINFFBG58CA,21,7.92,共有部份,鋼筋混凝土造,86年12月26日,十三層,
RPVQMLMKJINFFBG58CA,21,9.59,共有部份,鋼筋混凝土造,86年12月26日,十三層,
RPVQMLMKJINFFBG58CA,21,.12,管理室,鋼筋混凝土造,86年12月26日,十三層,
RPVQMLMKJINFFBG58CA,21,.01,共有部份,鋼筋混凝土造,86年12月26日,十三層,
RPVQMLMKJINFFBG58CA,21,1.74,共有部份,鋼筋混凝土造,86年12月26日,十三層,
RPVQMLMKJINFFBG58CA,21,.01,共有部份,鋼筋混凝土造,86年12月26日,十三層,
SPXNMLQKJINFFBG98CA,,39.10,集合住宅,鋼筋混凝土造,107年4月2日,十二層,七層 陽台 雨遮
SPXNMLQKJINFFBG98CA,,33.19,本共有部分之項目有門廊、大廳、管委會空間備品室、無障礙電梯、樓梯、走道、管委會空間健身房、陽台、梯廳、雨遮、工作樓梯、淨水機房、溫泉水箱、冷水水箱、消防水箱、自來水水箱、電梯機房、汽車升降機、台電配電室、電信機房、緊急發電機房、消防機房、汙水機房、機坑及倉儲式停車空間等２５項,鋼筋混凝土造,107年4月2日,十二層,
RPPNMLSKJINFFBG28CA,26,86.97,住家用,鋼筋混凝土造,81年12月15日,五層,五層 陽台
RPUNMLQLJINFFBG68CA,41,149.40,住商用,鋼筋混凝土加強磚造,66年10月13日,二層,一層 二層 騎樓
RPOQMLLLJINFFBG87CA,1,.20,集合住宅,鋼骨鋼筋混凝土造,106年12月21日,二十九層,一層
RPOQMLLLJINFFBG87CA,1,55.45,本共用部分之項目有：停車空間、大廳、供管委員會使用空間、中繼機房、機電梯間、機房、水箱等７項,鋼骨鋼筋混凝土造,106年12月21日,二十九層,
RPOQMLNJKINFFBG97CA,,105.00,住宅、樓梯間,鋼筋混凝土造,107年8月31日,三層,一層 二層 三層 見其他登記事項
