編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLPKJINFFAN76CA,37,96.04,住家用,加強磚造,70年12月9日,二層,一層 二層
RPOOMLTKJINFFAN98CA,51,84.30,住家用,鋼筋混凝土加強磚造,57年3月15日,二層,一層 二層
RPOOMLPKJINFFAN58CA,25,97.79,住家用,鋼筋混凝土造,82年5月13日,七層,七層 陽台
RPOOMLPKJINFFAN58CA,25,27.99,防空避難室、停車空間、走道、梯間,鋼筋混凝土造,82年5月13日,七層,
RPPOMLPKJINFFAN68CA,28,105.66,住家用,鋼筋混凝土造,79年6月26日,七層,七層
RPPOMLPKJINFFAN68CA,28,10.98,梯間,鋼筋混凝土造,79年6月26日,七層,
RPPOMLPKJINFFAN68CA,28,15.38,避難室、車道,鋼筋混凝土造,79年6月26日,七層,
RPPOMLPKJINFFAN68CA,28,11.32,停車場,鋼筋混凝土造,79年6月26日,七層,
RPRNMLTKJINFFAN56CA,23,62.90,住家用,鋼筋混凝土造,84年7月15日,十六層,十五層 陽台
RPRNMLTKJINFFAN56CA,23,.85,社區活動中心,鋼筋混凝土造,84年7月15日,十六層,
RPUNMLQKJINFFAN56CA,49,33.38,住家用,木石磚造、（磚石造）,59年1月10日,一層,一層
RPQNMLTKJINFFCN66CA,25,139.98,住家用,鋼筋混凝土造,82年6月23日,三層,一層 二層 三層
RPUNMLPKJINFFBN56CA,41,80.00,住家用,鋼筋混凝土加強磚造,66年6月17日,二層,一層 二層
RPWNMLQKJINFFDN07CA,1,91.34,集合住宅,鋼筋混凝土造,106年7月6日,十層,七層 陽台 雨遮
RPWNMLQKJINFFDN07CA,1,48.36,停車空間兼防空避難室、台電配電室、機械室、管委會使用空間、安全梯間、梯廳、車道、水箱等８項,鋼筋混凝土造,106年7月6日,十層,
RPWNMLQKJINFFDN07CA,1,14.24,梯廳，安全梯間等２項,鋼筋混凝土造,106年7月6日,十層,
RPUNMLTKJINFFDN17CA,25,172.15,住家用,鋼筋混凝土造,82年12月21日,四層,一層 二層 三層 四層 陽台
RPUNMLTKJINFFDN17CA,25,172.15,住家用,鋼筋混凝土造,82年12月21日,四層,一層 二層 三層 四層 陽台
RPPNMLTKJINFFDN66CA,1,91.34,集合住宅,鋼筋混凝土造,106年7月6日,十層,六層 陽台 雨遮
RPPNMLTKJINFFDN66CA,1,24.89,停車空間兼防空避難室、台電配電室、機械室、管委會使用空間、安全梯間、梯廳、車道、水箱等８項,鋼筋混凝土造,106年7月6日,十層,
RPPNMLTKJINFFDN66CA,1,14.24,梯廳，安全梯間等２項,鋼筋混凝土造,106年7月6日,十層,
