編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLNLJINFFBK68DC,19,95.42,住家用,鋼筋混凝土造,88年12月6日,十三層,
RPOPMLKKJHOFFDK38CC,5,549.30,住商用,鋼筋混凝土造,102年7月9日,五層,
RPPNMLQLJINFFBK78CC,22,40.47,住家用,鋼筋混凝土造,85年7月10日,五層,
RPPNMLQLJINFFBK78CC,22,14.33,水箱，梯間,鋼筋混凝土造,85年7月10日,五層,
RPRNMLLKJHOFFDK58CC,40,422.82,工商用,磚造，石棉瓦，加強磚造,68年2月10日,一層,
RPRNMLTLJINFFCK76CC,40,555.37,住家用,鋼筋混凝土造,68年5月20日,二層,
RPPNMLMJJHOFFBK18CC,23,81.38,住家用,鋼筋混凝土造,84年8月26日,五層,
RPPNMLMJJHOFFBK18CC,23,10.95,公共設施,鋼筋混凝土造,84年8月26日,五層,
RPQNMLSKJHOFFBK09DC,11,52.30,住家用,鋼筋混凝土造,96年7月16日,十層,
RPQNMLSKJHOFFBK09DC,11,13.30,共有部分,鋼筋混凝土造,96年7月16日,十層,
RPRNMLSKJHOFFBK56DC,11,19.77,住家用,鋼筋混凝土造,96年7月16日,十層,
RPRNMLSKJHOFFBK56DC,11,10.80,共有部分,鋼筋混凝土造,96年7月16日,十層,
RPUNMLLLJHOFFBK78CC,3,104.98,住家用,鋼筋混凝土造,104年11月16日,七層,
RPUNMLLLJHOFFBK78CC,3,19.85,本共有部分之項目有樓梯間,鋼筋混凝土造,104年11月16日,七層,
RPUNMLLLJHOFFBK78CC,3,31.90,本共有部分之項目有停車空間，防空避難室等二項,鋼筋混凝土造,104年11月16日,七層,
RPRNMLMLJHOFFBK58CC,32,106.32,住家用,鋼筋混凝土造,75年8月8日,,
RPXNMLLMJHOFFBK56CC,39,38.14,住家用,加強磚造,69年2月12日,二層,
