編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVOMLMKJINFFAO09CA,22,24.48,住家用,鋼筋混凝土造,86年2月5日,十四層,三層 陽台
RPVOMLMKJINFFAO09CA,22,3.67,共有部分,鋼筋混凝土造,86年2月5日,十四層,
RPVOMLMKJINFFAO09CA,22,6.66,共有部分,鋼筋混凝土造,86年2月5日,十四層,
RPQQMLNKJINFFAO88CA,24,34.02,住家用,鋼筋混凝土造,84年1月28日,五層,五層 陽台
RPQQMLNKJINFFAO88CA,24,1.65,,鋼筋混凝土造,84年1月28日,五層,
RPXPMLNKJINFFAO86CA,22,70.99,住家用,鋼筋混凝土造,85年7月29日,七層,一層 平台
RPXPMLNKJINFFAO86CA,22,11.99,共有部分,鋼筋混凝土造,85年7月29日,七層,
RPXPMLNKJINFFAO86CA,22,15.19,共有部分,鋼筋混凝土造,85年7月29日,七層,
RPXNMLOKJINFFAO76CA,10,26.52,辦公室,鋼筋混凝土造,97年12月30日,十層,十層 陽台 雨遮
RPXNMLOKJINFFAO76CA,10,17.30,停車空間、機械室、樓梯間,鋼筋混凝土造,97年12月30日,十層,
RPXNMLOKJINFFAO76CA,10,4.22,樓梯間,鋼筋混凝土造,97年12月30日,十層,
RPWOMLOKJINFFAO76CA,24,91.88,住家用,鋼筋混凝土造,83年7月13日,十二層,五層 陽台
RPWOMLOKJINFFAO76CA,24,11.63,共有部分,鋼筋混凝土造,83年8月13日,十二層,
RPWOMLOKJINFFAO76CA,,21.88,共有部分,鋼筋混凝土造,,十二層,
RPTOMLOKJINFFAO09CA,3,113.80,集合住宅,鋼筋混凝土造,105年1月25日,二十八層,十二層 陽台 雨遮
RPTOMLOKJINFFAO09CA,3,25.52,共有部分,鋼筋混凝土造,105年1月25日,二十八層,
RPTOMLOKJINFFAO09CA,3,28.04,共有部分,鋼筋混凝土造,105年1月25日,二十八層,
RPTOMLOKJINFFAO09CA,3,.04,店舖診所類場所,鋼筋混凝土造,105年1月25日,二十八層,一層
RPTOMLOKJINFFAO09CA,3,58.53,共有部分,鋼筋混凝土造,105年1月25日,二十八層,
RPPNMLRKJINFFAO88CA,13,176.97,集合住宅,鋼筋混凝土造,94年8月30日,十四層,七層 陽台
RPPNMLRKJINFFAO88CA,13,35.02,停車空間、防空避難室、開放空間,鋼筋混凝土造,94年8月30日,十四層,
RPPNMLRKJINFFAO88CA,13,30.31,樓梯間等共同使用部分,鋼筋混凝土造,94年8月30日,十四層,
RPPNMLRKJINFFAO88CA,13,.07,守衛室,鋼筋混凝土造,94年8月30日,十四層,一層
RPPNMLRKJINFFAO88CA,13,54.56,停車空間、防空避難室、開放空間,鋼筋混凝土造,94年8月30日,十四層,
RPPNMLRKJINFFAO88CA,13,.01,樓梯間等共同使用部分,鋼筋混凝土造,94年8月30日,十四層,
RPQPMLLLJINFFAO68CA,18,53.52,集合住宅,鋼筋混凝土造,89年5月1日,二十層,二層 陽台 花台
RPQPMLLLJINFFAO68CA,18,17.34,防空避難室、停車空間、中繼設備室,鋼筋混凝土造,89年5月1日,二十二層,
RPQPMLLLJINFFAO68CA,18,37.49,防空避難室、停車空間,鋼筋混凝土造,89年5月1日,二十二層,
RPQPMLLLJINFFAO68CA,20,.85,社區活動中心,鋼筋混凝土造,87年6月23日,二十一層,一層 陽台 地下一層 地下二層 地下三層
RPQPMLLLJINFFAO68CA,20,.17,社區活動中心,鋼筋混凝土造,87年6月23日,二十一層,一層 陽台
RPRPMLQLJINFFAO66CA,40,95.40,住家用,加強磚造,67年6月15日,二層,一層 二層
RPWPMLSLJINFFAO37CA,4,46.33,辦公室,鋼筋混凝土造,103年11月10日,八層,四層 陽台 雨遮
RPWPMLSLJINFFAO37CA,4,40.76,共有部分,鋼筋混凝土造,103年11月10日,八層,
RPWPMLSLJINFFAO37CA,4,16.50,共有部分,鋼筋混凝土造,103年11月10日,八層,
RPPSMLQKJINFFAO66CA,6,162.11,集合住宅,鋼筋混凝土造,101年10月15日,二十五層,十八層 陽台 雨遮
RPPSMLQKJINFFAO66CA,6,91.96,共有部分,鋼筋混凝土造,101年10月15日,二十五層,
RPPSMLQKJINFFAO66CA,6,32.96,共有部分,鋼筋混凝土造,101年10月15日,二十五層,
RPVNMLNLJINFFAO56CA,20,1.45,社區活動中心,鋼筋混凝土造,87年6月23日,二十一層,一層 陽台 地下一層 地下二層 地下三層
RPVNMLNLJINFFAO56CA,18,26.98,防空避難室、停車空間、中繼設備室,鋼筋混凝土造,89年5月1日,二十二層,
RPVNMLNLJINFFAO56CA,20,.29,社區活動中心,鋼筋混凝土造,87年6月23日,二十一層,一層 陽台
RPVNMLNLJINFFAO56CA,18,37.49,防空避難室、停車空間,鋼筋混凝土造,89年5月1日,二十二層,
RPVNMLNLJINFFAO56CA,18,86.21,集合住宅,鋼筋混凝土造,89年5月1日,二十一層,十八層 陽台 花台
RPXNMLNKJINFFAO66CA,4,137.11,集合住宅,鋼筋混凝土造,103年12月8日,二十八層,七層 陽台 雨遮
RPXNMLNKJINFFAO66CA,4,34.85,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPXNMLNKJINFFAO66CA,4,30.90,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPXNMLNKJINFFAO66CA,4,29.75,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPXNMLNKJINFFAO66CA,4,.01,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPXNMLNKJINFFAO66CA,4,.11,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPXNMLNKJINFFAO66CA,4,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPOOMLNKJINFFAO48CA,4,137.11,集合住宅,鋼筋混凝土造,103年12月8日,二十八層,十六層 陽台 雨遮
RPOOMLNKJINFFAO48CA,4,30.90,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPOOMLNKJINFFAO48CA,4,34.85,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPOOMLNKJINFFAO48CA,4,29.75,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPOOMLNKJINFFAO48CA,4,.01,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPOOMLNKJINFFAO48CA,4,.11,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPOOMLNKJINFFAO48CA,4,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPPOMLNKJINFFAO58CA,4,137.55,集合住宅,鋼筋混凝土造,103年12月8日,二十八層,十四層 陽台 雨遮
RPPOMLNKJINFFAO58CA,4,30.90,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPPOMLNKJINFFAO58CA,4,34.85,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPPOMLNKJINFFAO58CA,4,29.75,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPPOMLNKJINFFAO58CA,4,.01,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPPOMLNKJINFFAO58CA,4,.11,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPPOMLNKJINFFAO58CA,4,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPQOMLNKJINFFAO68CA,3,103.36,集合住宅,鋼筋混凝土造,103年12月8日,二十八層,二十七層 陽台 雨遮
RPQOMLNKJINFFAO68CA,3,23.18,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPQOMLNKJINFFAO68CA,3,26.14,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPQOMLNKJINFFAO68CA,3,29.75,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPQOMLNKJINFFAO68CA,3,.01,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPQOMLNKJINFFAO68CA,3,.11,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPQOMLNKJINFFAO68CA,3,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPSNMLSLJINFFAO76CA,23,153.13,住家用,鋼筋混凝土造,84年12月23日,十二層,十二層 陽台
RPSNMLSLJINFFAO76CA,23,45.17,共有部分,鋼筋混凝土造,84年12月23日,十二層,
RPXNMLSLJINFFAO27CA,2,78.42,集合住宅,鋼筋混凝土造,105年10月13日,十層,五層 陽台 雨遮
RPXNMLSLJINFFAO27CA,2,78.21,共有部分,鋼筋混凝土造,105年10月13日,十層,
RPQNMLNJKINFFAO58CA,18,23.17,住家用,鋼筋混凝土造,90年2月16日,四層,一層 陽台
RPQNMLNJKINFFAO58CA,18,9.86,共有部分,鋼筋混凝土造,90年2月16日,四層,
RPRNMLNJKINFFAO68CA,19,97.20,住商用,鋼筋混凝土造,89年3月4日,十層,一層 陽台
RPRNMLNJKINFFAO68CA,19,8.74,共有部分,鋼筋混凝土造,89年3月4日,十層,
RPRNMLNJKINFFAO68CA,19,12.01,共有部分,鋼筋混凝土造,89年3月4日,十層,
RPRNMLNJKINFFAO68CA,19,.26,住商用,鋼筋混凝土造,89年3月4日,十層,一層 騎樓
RPRNMLNJKINFFAO68CA,19,28.09,共有部分,鋼筋混凝土造,89年3月4日,十層,
RPUNMLKMJINFFAO98DA,,105.50,集合住宅,鋼筋混凝土造,107年9月3日,二十七層,二十五層 陽台
RPUNMLKMJINFFAO98DA,,21.91,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPUNMLKMJINFFAO98DA,,55.59,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPWNMLKMJINFFAO56DA,2,136.14,集合住宅,鋼筋混凝土造,107年9月3日,二十七層,八層 陽台
RPWNMLKMJINFFAO56DA,2,28.15,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPWNMLKMJINFFAO56DA,2,92.58,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPQOMLKMJINFFAO68DA,2,70.02,集合住宅,鋼筋混凝土造,107年9月3日,二十七層,七層 陽台
RPQOMLKMJINFFAO68DA,2,17.15,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPQOMLKMJINFFAO68DA,2,46.77,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPTNMLKMJINFFAO88DA,2,105.50,集合住宅,鋼筋混凝土造,107年9月3日,二十七層,二十層 陽台
RPTNMLKMJINFFAO88DA,2,21.91,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPTNMLKMJINFFAO88DA,2,55.59,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPTOMLKMJINFFAO98DA,1,69.53,集合住宅,鋼筋混凝土造,107年9月3日,二十七層,十七層 陽台
RPTOMLKMJINFFAO98DA,1,17.02,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPTOMLKMJINFFAO98DA,1,44.66,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPSOMLKMJINFFAO88DA,2,69.53,集合住宅,鋼筋混凝土造,107年9月3日,二十七層,十六層 陽台
RPSOMLKMJINFFAO88DA,2,17.02,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPSOMLKMJINFFAO88DA,2,46.77,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPUPMLKMJINFFAO56DA,1,68.49,集合住宅,鋼筋混凝土造,107年9月3日,二十七層,十五層 陽台
RPUPMLKMJINFFAO56DA,1,16.77,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPUPMLKMJINFFAO56DA,1,44.28,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPPPMLKMJINFFAO68DA,1,69.53,集合住宅,鋼筋混凝土造,107年9月3日,二十七層,十九層 陽台
RPPPMLKMJINFFAO68DA,1,17.02,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPPPMLKMJINFFAO68DA,1,46.77,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPVOMLKMJINFFAO56DA,1,136.28,集合住宅,鋼筋混凝土造,107年9月3日,二十七層,二十四層 陽台
RPVOMLKMJINFFAO56DA,1,28.17,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPVOMLKMJINFFAO56DA,1,92.77,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPTPMLKMJINFFAO09DA,,106.91,集合住宅,鋼筋混凝土造,107年9月3日,二十七層,七層 陽台
RPTPMLKMJINFFAO09DA,,22.18,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPTPMLKMJINFFAO09DA,,55.78,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPOOMLKMJINFFAO48DA,2,69.53,集合住宅,鋼筋混凝土造,107年9月3日,二十七層,九層 陽台
RPOOMLKMJINFFAO48DA,2,17.02,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPOOMLKMJINFFAO48DA,2,46.77,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPPOMLKMJINFFAO58DA,,129.75,集合住宅,鋼筋混凝土造,107年9月3日,二十七層,十八層 陽台
RPPOMLKMJINFFAO58DA,,26.82,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
RPPOMLKMJINFFAO58DA,,61.34,共有部分,鋼筋混凝土造,107年9月3日,二十七層,
