編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLOKJINFFDK98CA,,175.11,住家用,鋼筋混凝土造,107年7月12日,三層,一層 二層 三層 見其他登記事項
RPQNMLNKJINFFDK48CA,1,65.64,住家用,鋼筋混凝土造,106年8月25日,十層,四層 陽台
RPQNMLNKJINFFDK48CA,1,48.96,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPQNMLNKJINFFDK48CA,1,13.57,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPQNMLNKJINFFDK48CA,1,5.18,管理室、公共服務空間,鋼筋混凝土造,106年8月25日,十層,一層
RPQNMLNKJINFFDK48CA,1,.67,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPQNMLQKJINFFCK68CA,,176.83,住宅、停車空間,鋼筋混凝土造,107年7月4日,四層,一層 二層 三層 四層 陽台
RPVNMLNKJINFFDK98CA,2,76.91,集合住宅,鋼筋混凝土造,105年8月22日,五層,三層 陽台
RPVNMLNKJINFFDK98CA,2,17.95,共有部分,鋼筋混凝土造,105年8月22日,五層,
RPVNMLNKJINFFDK98CA,2,7.99,共有部分,鋼筋混凝土造,105年8月22日,五層,
RPQNMLPKJINFFBK48CA,37,134.17,住商用,加強磚造,70年12月15日,二層,一層 二層 見其他登記事項
RPOOMLOKJINFFDK48CA,2,83.40,住家用,鋼筋混凝土造,105年10月12日,十二層,七層 陽台
RPOOMLOKJINFFDK48CA,2,20.00,共有部分,鋼筋混凝土造,105年10月12日,十二層,
RPOOMLOKJINFFDK48CA,2,17.08,共有部分,鋼筋混凝土造,105年10月12日,十二層,
RPOOMLOKJINFFDK48CA,2,17.51,共有部分,鋼筋混凝土造,105年10月12日,十二層,
RPPNMLRKJINFFDK78CA,3,228.76,住商用、停車空間,鋼筋混凝土造,104年12月31日,四層,一層 二層 三層 四層 陽台 雨遮 屋簷 見其他登記事項
RPPNMLOKJINFFEK58CA,25,161.60,住家用,鋼筋混凝土造,83年1月12日,三層,一層 二層 三層 平台 屋頂突出物 花台 雨遮 地下層 見其他登記事項
RPPOMLMLJINFFDK48CA,,169.72,住家用、停車空間,鋼筋混凝土造,107年5月15日,四層,一層 二層 三層 四層 陽台
RPUNMLMKJINFFFK98CA,5,76.87,住家用,鋼筋混凝土造,102年12月24日,七層,五層 陽台
RPUNMLMKJINFFFK98CA,5,47.73,公共設施、停車空間、防空避難室,鋼筋混凝土造,102年12月24日,七層,
RPUNMLMKJINFFFK98CA,5,13.48,樓梯間,鋼筋混凝土造,102年12月24日,七層,
RPWNMLMKJINFFFK56CA,2,83.56,集合住宅,鋼筋混凝土造,105年4月15日,十五層,四層 陽台
RPWNMLMKJINFFFK56CA,2,43.92,停車空間、樓梯間、梯廳、管委會,鋼筋混凝土造,105年4月15日,十五層,
RPXNMLMKJINFFFK66CA,2,96.61,集合住宅,鋼筋混凝土造,105年6月13日,十四層,七層 陽台 雨遮
RPXNMLMKJINFFFK66CA,2,63.18,管委會、防空避難室兼停車空間、停車空間、樓梯間,鋼筋混凝土造,105年6月13日,十四層,
RPXNMLOJKINFFFK86CA,3,165.41,工業用,鋼筋混凝土造,104年9月4日,一層,一層
RPOOMLOJKINFFFK68CA,3,164.10,集合住宅,鋼筋混凝土造,104年9月4日,四層,一層 二層 三層 四層 陽台
RPPOMLOJKINFFFK78CA,21,2.01,住家用,鋼筋混凝土造,86年8月27日,七層,一層 平台
RPPOMLOJKINFFFK78CA,21,.34,公共設施,鋼筋混凝土造,86年8月27日,,
RPPOMLOJKINFFFK78CA,21,13.01,公共設施,鋼筋混凝土造,86年8月27日,,
RPPOMLOJKINFFFK78CA,21,77.59,住家用,鋼筋混凝土造,86年8月27日,七層,五層 陽台
RPPOMLOJKINFFFK78CA,21,13.70,停車位,鋼筋混凝土造,86年8月27日,,
RPPNMLOLKINFFFK88CA,40,65.58,住家用,鋼筋混凝土加強磚造,68年3月1日,三層,一層 二層 三層
RPTNMLNKJINFFFK98CA,1,71.46,集合住宅,鋼筋混凝土造,106年4月11日,十三層,十二層 陽台
RPTNMLNKJINFFFK98CA,1,14.25,停車空間、防空避難室、電機設備、樓梯間、水箱、電梯機房,鋼筋混凝土造,106年4月11日,十三層,
RPTNMLNKJINFFFK98CA,1,22.38,樓梯間,鋼筋混凝土造,106年4月11日,十三層,
RPTNMLNKJINFFFK98CA,1,.46,管委會空間,鋼筋混凝土造,106年4月11日,十三層,一層
RPTNMLNKJINFFFK98CA,1,.06,停車空間、防空避難室、電機設備、樓梯間、水箱、電梯機房,鋼筋混凝土造,106年4月11日,十三層,
RPTNMLNKJINFFFK98CA,1,.14,樓梯間,鋼筋混凝土造,106年4月11日,十三層,
