鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
員山鄉,房地(土地+建物),宜蘭縣員山鄉新三泰段1433 、 1438 、 1434 、 1458 地號等4筆,87.3,,鄉村區,乙種建築用地,1061216,土地4建物1車位0,全,4,透天厝,,鋼筋混凝土造,,167.55,4,2,5,有,無,8450000,50433,,0.0,0,,RPUOMLNJKINFFBG58DB
員山鄉,房地(土地+建物),宜蘭縣員山鄉新三泰段1432、1434、1440、1458地號等4筆,85.16,,鄉村區,乙種建築用地,1061225,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,167.55,4,2,5,有,無,8280000,49418,,0.0,0,,RPVOMLNJKINFFBG68DB
員山鄉,房地(土地+建物),宜蘭縣員山鄉新三泰段1431、1441、1434、1458地號等4筆,85.26,,鄉村區,乙種建築用地,1060621,土地4建物1車位0,全,4,透天厝,住家用,鋼骨混凝土造,,167.55,4,2,5,有,無,8350000,49836,,0.0,0,,RPXOMLNJKINFFBG88DB
員山鄉,房地(土地+建物),宜蘭縣員山鄉新三泰段1430、1445、1434、1458地號等4筆,85.28,,鄉村區,乙種建築用地,1061011,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,167.55,4,2,5,有,無,8350000,49836,,0.0,0,,RPOPMLNJKINFFBG08DB
員山鄉,房地(土地+建物),宜蘭縣員山鄉新三泰段1429、1447、1434、1458地號等4筆,85.27,,鄉村區,乙種建築用地,1061006,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,167.55,4,2,5,有,無,8350000,49836,,0.0,0,,RPPPMLNJKINFFBG18DB
員山鄉,房地(土地+建物),宜蘭縣員山鄉新三泰段1428、1449、1434、1458地號等4筆,85.45,,鄉村區,乙種建築用地,1060622,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,167.55,4,2,5,有,無,8320000,49657,,0.0,0,,RPQPMLNJKINFFBG28DB
員山鄉,房地(土地+建物),宜蘭縣員山鄉新三泰段1424、1457、1434、1458地號等4筆,114.54,,鄉村區,乙種建築用地,1060721,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,171.3,4,2,5,有,無,8900000,51956,,0.0,0,,RPUPMLNJKINFFBG68DB
員山鄉,房地(土地+建物),宜蘭縣員山鄉新三泰段1427、1451、1434、1458地號等4筆,85.28,,鄉村區,乙種建築用地,1060623,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,167.55,4,2,5,有,無,8350000,49836,,0.0,0,,RPVPMLNJKINFFBG78DB
員山鄉,房地(土地+建物),宜蘭縣員山鄉新三泰段1426、1453、1434、1458地號等4筆,85.28,,鄉村區,乙種建築用地,1061221,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,167.55,4,2,5,有,無,8850000,52820,,0.0,0,,RPXPMLNJKINFFBG98DB
員山鄉,房地(土地+建物),宜蘭縣員山鄉新三泰段1425、1434、1458地號等3筆,87.62,,鄉村區,乙種建築用地,1060920,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,171.3,4,2,5,有,無,8700000,50788,,0.0,0,,RPSQMLNJKINFFBG58DB
員山鄉,房地(土地+建物),宜蘭縣員山鄉新三泰段1463、1456、1434、1458地號等4筆,101.68,,鄉村區,乙種建築用地,1060815,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,168.1,4,2,5,有,無,8650000,51457,,0.0,0,,RPUQMLNJKINFFBG78DB
員山鄉,房地(土地+建物),宜蘭縣員山鄉新三泰段1464、1455、1434、1458地號等4筆,91.7,,鄉村區,乙種建築用地,1070213,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,168.1,4,2,5,有,無,8550000,50863,,0.0,0,,RPWQMLNJKINFFBG98DB
