鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
朴子市,土地,菜埔段永和小段53地號,307.71,,特定農業區,農牧用地,1090116,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,3250,,0.0,0,共有人買回,RPPNMLPKKHPFFBQ56CA,0.0,0.0,0.0,,
東石鄉,土地,洲仔段洲仔小段221-2地號,671.0,,一般農業區,農牧用地,1090110,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1330000,1982,,0.0,0,,RPXNMLRLKHPFFBQ67CA,0.0,0.0,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉興南村１２鄰頭橋路７２０號二樓,30.4,住,,,1090108,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0811130,83.63,3,2,2,有,有,2250000,26904,,0.0,0,,RPQNMLNKKHPFFCQ56CA,75.39,0.0,8.24,,
溪口鄉,土地,本廳段317-2地號,1404.0,,特定農業區,農牧用地,1090130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1755500,1250,,0.0,0,,RPWNMLNKKHPFFCQ17CA,0.0,0.0,0.0,,
溪口鄉,土地,溪東段736-6地號,95.59,商,,,1090120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3469900,36300,,0.0,0,,RPXNMLNKKHPFFCQ27CA,0.0,0.0,0.0,,
新港鄉,土地,公園段345-1地號,210.0,其他,,,1090106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9009000,42900,,0.0,0,協議價購案件,RPRNMLOKKHPFFCQ76CA,0.0,0.0,0.0,,
大林鎮,房地(土地+建物),嘉義縣大林鎮三和里中興路二段1巷15號,95.62,,特定農業區,甲種建築用地,1090113,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0710504,122.29,2,1,1,有,無,4300000,35162,,0.0,0,,RPPNMLPKKHPFFCQ66CA,122.29,0.0,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉秀林村溪底寮１７之３７號,94.8,,鄉村區,乙種建築用地,1080124,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1081204,172.02,3,3,3,有,無,8200000,47669,,0.0,0,,RPQOMLTKKHPFFCQ27CA,153.95,18.07,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉秀林村溪底寮１７之３８號,96.75,,鄉村區,乙種建築用地,1080907,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1081204,180.53,3,3,3,有,無,8800000,48745,,0.0,0,,RPSOMLTKKHPFFCQ47CA,162.46,18.07,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉秀林村溪底寮１７之４７號,97.15,,鄉村區,乙種建築用地,1080416,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1081204,179.63,4,3,3,有,無,8600000,47876,,0.0,0,,RPUOMLTKKHPFFCQ67CA,162.27,17.36,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉秀林村溪底寮１７之５１號,111.51,,鄉村區,乙種建築用地,1070327,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1081204,202.0,4,3,3,有,無,8500000,42079,,0.0,0,,RPVOMLTKKHPFFCQ77CA,181.19,20.81,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉秀林村溪底寮１７之５２號,100.72,,鄉村區,乙種建築用地,1080309,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1081204,180.53,4,3,3,有,無,8600000,47638,,0.0,0,,RPWOMLTKKHPFFCQ87CA,162.46,18.07,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉秀林村溪底寮１７之５３號,99.37,,鄉村區,乙種建築用地,1080309,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1081204,180.53,4,3,3,有,無,8600000,47638,,0.0,0,,RPXOMLTKKHPFFCQ97CA,162.46,18.07,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉秀林村溪底寮１７之４３、１７之４５號,199.34,,鄉村區,乙種建築用地,1070227,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1081204,382.33,6,2,5,有,無,17300000,45249,,0.0,0,,RPWNMLKLKHPFFCQ96CA,352.71,29.62,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉秀林村溪底寮１７之４８號,100.79,,鄉村區,乙種建築用地,1080730,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1081204,179.63,3,3,3,有,無,8600000,47876,,0.0,0,,RPXNMLKLKHPFFCQ07CA,162.27,17.36,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉秀林村溪底寮１７之４９號,101.14,,鄉村區,乙種建築用地,1080522,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1081204,179.63,4,3,3,有,無,8600000,47876,,0.0,0,,RPOOMLKLKHPFFCQ88CA,162.27,17.36,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉秀林村溪底寮１７之５０號,113.17,,鄉村區,乙種建築用地,1070328,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1081204,198.0,4,3,3,有,無,8600000,43434,,0.0,0,,RPPOMLKLKHPFFCQ98CA,177.19,20.81,0.0,,
民雄鄉,土地,新庄段2586地號,3865.37,農,,,1081209,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14000000,3622,,0.0,0,,RPUNMLOLKHPFFCQ17CA,0.0,0.0,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉北斗村北勢子56之49號,118.57,商,,,1070315,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080815,184.8,4,2,4,有,無,7900000,42749,,0.0,0,,RPWNMLSJLHPFFCQ67CA,174.82,9.98,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉北斗村北勢子56之45號,127.48,商,,,1070402,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080815,184.89,4,2,4,有,無,8400000,45432,,0.0,0,,RPXNMLSJLHPFFCQ77CA,167.92,16.97,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉北斗村北勢子56之48號,150.39,商,,,1070313,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080815,227.93,4,2,4,有,無,9680000,42469,,0.0,0,,RPQOMLSJLHPFFCQ17CA,217.77,10.16,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉北斗村北勢子56之52號,125.25,商,,,1070709,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080815,211.75,4,2,4,有,無,8830000,41700,,0.0,0,,RPSOMLSJLHPFFCQ37CA,193.96,17.79,0.0,,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉北斗村北勢子56之40號,120.0,商,,,1070619,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1080815,211.53,4,2,4,有,無,8660000,40940,,0.0,0,,RPWOMLSJLHPFFCQ77CA,201.42,10.31,0.0,,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉和興村中正新?２６號,98.5,住,,,1090114,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0690318,124.22,3,3,2,有,無,4000000,32201,,0.0,0,,RPSNMLMKKHPFFDQ76CA,88.2,36.02,0.0,,
水上鄉,房地(土地+建物),嘉義縣水上鄉柳林村１３鄰柳子林１７８７號,73.4,,鄉村區,乙種建築用地,1090116,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700715,112.83,3,2,2,有,無,1820000,16130,,0.0,0,,RPVOMLOKKHPFFDQ37CA,110.08,2.75,0.0,,
水上鄉,房地(土地+建物),嘉義縣水上鄉大崙村大崙２１之１號,120.39,,鄉村區,乙種建築用地,1090101,土地1建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1050129,199.8,4,2,4,有,無,6400000,32032,,0.0,0,,RPWOMLOKKHPFFDQ47CA,181.58,0.0,18.22,,
太保市,房地(土地+建物),嘉義縣太保市麻寮里雙合街165號,81.0,住,,,1090117,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080423,164.36,5,2,3,有,無,7500000,45632,,0.0,0,,RPWNMLLKKHPFFDQ07CA,149.49,0.0,14.87,,
太保市,房地(土地+建物),嘉義縣太保市舊埤里新埤７之１０９號,126.06,,特定農業區,甲種建築用地,1090104,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0860331,195.43,5,1,3,有,無,4900000,25073,,0.0,0,,RPRNMLRKKHPFFDQ17CA,183.99,0.0,11.44,,
水上鄉,房地(土地+建物),嘉義縣水上鄉柳鄉村柳子林３７１號,82.13,,特定農業區,甲種建築用地,1090117,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840605,154.55,4,2,3,有,無,4200000,27176,,0.0,0,,RPOOMLLLKHPFFDQ09CA,134.23,20.32,0.0,,
水上鄉,房地(土地+建物),嘉義縣水上鄉粗溪村粗溪２０之１７９號,71.75,住,,,1081227,土地2建物1車位0,一層，二層，三層，地下層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0830819,207.45,5,2,3,有,有,3200000,15425,,0.0,0,,RPPNMLNLKHPFFDQ66CA,182.91,5.04,19.5,,
太保市,土地,埔心段201-1地號,408.0,,鄉村區,乙種建築用地,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1234200,3025,,0.0,0,,RPQNMLRLKHPFFDQ17CA,0.0,0.0,0.0,,
太保市,房地(土地+建物),嘉義縣太保市北新里12鄰中山路一段228巷23弄38號,88.48,住,,,1090131,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820306,196.3,4,3,4,有,無,4500000,22924,,0.0,0,,RPPOMLLJLHPFFDQ09CA,173.5,22.8,0.0,,
番路鄉,土地,內甕段58-3地號,2884.0,住,,,1090106,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,43000000,14910,,0.0,0,,RPQNMLNKKHPFFEQ76CA,0.0,0.0,0.0,,
梅山鄉,土地,科子林段131-4地號,3506.0,,風景區,農牧用地,1090117,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,371,,0.0,0,,RPPNMLTKKHPFFEQ27CA,0.0,0.0,0.0,,
鹿草鄉,土地,頂潭新段459地號,295.91,,鄉村區,乙種建築用地,1090116,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,920000,3109,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLOKKHPFFDQ76DA,0.0,0.0,0.0,,
