編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWOMLMKKHPFFAU57CC,40,36.37,住商用,鋼筋混凝土造,69年1月1日,三層,
RPPNMLLKKHPFFAU66CC,44,71.61,住商用,木造,65年5月25日,一層,
RPRQMLNKKHPFFAU37CC,3,28.10,住家用,鋼筋混凝土造,105年12月28日,四層,
RPPOMLNKKHPFFAU96CC,32,195.42,住家用,鋼筋混凝土加強磚造,77年1月25日,二層,
RPTPMLNKKHPFFAU47CC,25,37.76,住家用,鋼筋混凝土造,83年11月15日,十二層,
RPTPMLNKKHPFFAU47CC,25,7.70,共有部份,鋼筋混凝土造,83年11月15日,十二層,
RPTPMLNKKHPFFAU47CC,25,3.97,共有部份,鋼筋混凝土造,83年11月15日,十二層,
RPOOMLNKKHPFFAU86CC,38,99.92,住家用,鋼筋混凝土造,70年12月31日,五層,
RPOOMLNKKHPFFAU86CC,38,10.29,共有部份,鋼筋混凝土造,70年12月31日,五層,
RPUQMLNKKHPFFAU67CC,35,20.00,住商用,鋼筋混凝土造,74年3月19日,五層,
RPRNMLOKKHPFFAU17CC,29,237.19,廠房、貯藏室、單身宿舍,鋼筋混凝土造,80年1月3日,三層,
RPSNMLOKKHPFFAU27CC,35,23.14,住家用,鋼筋混凝土造,74年3月7日,五層,
RPSQMLNKKHPFFAU47CC,24,82.82,商業用,鋼筋混凝土造,85年3月25日,七層,
RPSQMLNKKHPFFAU47CC,24,28.00,共有部份,鋼筋混凝土造,85年3月25日,七層,
RPRNMLRKKHPFFAU57DC,40,25.47,住商用,鋼筋混凝土加強磚造,68年12月8日,二層,
RPXOMLQLKHPFFAU28DC,19,52.41,住家用,鋼筋混凝土造,90年8月13日,七層,
RPXOMLQLKHPFFAU28DC,19,21.15,地下層、樓梯間、避難室、車位、屋頂突出物,鋼筋混凝土造,90年8月13日,七層,
RPWNMLNKKHPFFAU57CC,36,76.17,住家用,鋼筋混凝土造,72年9月10日,四層,
RPWNMLNKKHPFFAU57CC,36,6.46,共有部份,鋼筋混凝土造,72年9月10日,四層,
RPUNMLOKKHPFFAU47CC,33,92.45,住商用,鋼筋混凝土造,76年8月5日,三層,
RPQNMLMJLHPFFAU86CC,35,90.33,住家用,鋼筋混凝土造,74年1月22日,五層,
RPQNMLMJLHPFFAU86CC,35,14.26,共有部份,鋼筋混凝土造,74年1月22日,五層,
RPPPMLQLKHPFFAU47CC,28,22.80,住家用,鋼筋混凝土造,81年6月16日,五層,
RPPPMLQLKHPFFAU47CC,28,5.60,共有部份,鋼筋混凝土造,81年6月16日,五層,
RPSOMLRKKHPFFAU67CC,24,26.86,住家用,鋼筋混凝土造,85年2月2日,十層,
RPSOMLRKKHPFFAU67CC,24,3.99,共有部份,鋼筋混凝土造,85年2月2日,十層,
RPSOMLRKKHPFFAU67CC,24,11.91,共有部份,鋼筋混凝土造,85年2月2日,十層,
RPSOMLRKKHPFFAU67CC,24,.74,共有部份,鋼筋混凝土造,85年2月2日,十層,
RPVNMLOLKHPFFAU67CC,42,16.00,住商用,鋼筋混凝土加強磚造,66年10月17日,二層,
RPXOMLRLKHPFFAU28CC,24,52.34,住家用,鋼筋混凝土造,85年1月30日,五層,
RPXOMLRLKHPFFAU28CC,24,10.26,共有部份,鋼筋混凝土造,85年1月30日,五層,
RPPOMLPLKHPFFAU27CC,42,74.20,住商用,鋼筋混凝土加強磚造,66年9月30日,二層,
RPUNMLRKKHPFFAU77CC,3,19.00,住家用,鋼筋混凝土造,105年12月28日,四層,
RPWOMLRLKHPFFAU18CC,29,209.83,住家用,鋼筋混凝土造,79年12月6日,三層,
RPROMLPJLHPFFAU37CC,2,24.00,住家用,鋼筋混凝土造,106年11月24日,五層,
RPXNMLOJLHPFFAU77CC,4,213.69,住家用,鋼筋混凝土造,105年3月3日,四層,
RPVNMLOJLHPFFAU57CC,9,75.15,集合住宅,鋼筋混凝土造,100年1月21日,十二層,
RPVNMLOJLHPFFAU57CC,9,36.89,共有部份,鋼筋混凝土造,100年1月21日,十二層,
RPVNMLMJLHPFFAU37CC,26,60.59,住家用,鋼筋混凝土造,83年3月26日,六層,
RPVNMLMJLHPFFAU37CC,26,28.77,共有部份,鋼筋混凝土造,83年3月26日,六層,
RPSOMLPJLHPFFAU47CC,26,105.19,住家用,鋼筋混凝土造,83年6月11日,九層,
RPWNMLMJLHPFFAU47CC,24,77.44,住家用,鋼筋混凝土造,85年1月23日,七層,
