編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLRLKHPFFAM96CA,24,193.60,住家用,鋼筋混凝土造,85年1月5日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物 見其他登記事項
RPQNMLMKKHPFFBM58CA,3,91.44,集合住宅,鋼筋混凝土造,105年12月29日,十二層,七層 陽台 雨遮
RPQNMLMKKHPFFBM58CA,3,77.26,梯廳、防空避難室兼停車空間、丙梯、停車空間、污水機房、消房機房、昇降機、排煙室、甲梯、緊急升降機、一般及緊急升降機、緊急發電機室、電信室、台電配電室、電錶區、管委會空間、乙梯、丁梯、樓梯間、機械室、水錶室、水箱等２２項。,鋼筋混凝土造,105年12月29日,十二層,
RPRNMLMLKHPFFBM78CA,5,168.71,停車空間、集合住宅,鋼筋混凝土造,104年3月27日,四層,一層 二層 三層 四層 陽台
RPVNMLOLKHPFFCM86CA,33,257.98,住家用,鋼筋混凝土造,75年12月3日,二層,一層 二層
RPPOMLOJLHPFFCM88CA,40,137.58,住商用,鋼筋混凝土造,68年11月22日,三層,一層 二層 三層 騎樓
RPVNMLNKKHPFFBM56CA,29,140.09,住家用,鋼筋混凝土造,79年12月26日,二層,一層 二層 陽台 屋頂突出物
RPPNMLLKLHPFFEM78CA,,201.42,住宅、樓梯間,ＲＣ造,108年11月19日,三層,一層 二層 三層 陽台 見其他登記事項
RPPNMLNKKHPFFBM58CA,40,70.00,住家用,鋼筋混凝土加強磚造,68年6月26日,一層,一層
RPSNMLNKKHPFFBM88CA,48,105.98,住商用,鋼筋混凝土加強磚造,60年6月25日,三層,一層 二層 三層
RPQNMLNKKHPFFAM58CA,30,139.92,住家用,鋼筋混凝土造,78年8月2日,三層,一層 二層 三層
RPPNMLPKKHPFFAM68CA,41,92.88,住家用,鋼筋混凝土加強磚造,67年11月28日,二層,一層 二層
RPRNMLOKKHPFFAM78CA,39,82.38,住家用,鋼筋混凝土加強磚造,69年12月1日,一層,一層
