鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
冬山鄉,土地,八仙段401地號,2272.92,,特定農業區,農牧用地,1080810,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4125000,1815,,0.0,0,,RPWOMLOKKHPFFAG78CA,0.0,0.0,0.0,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉公園路291巷11號,101.0,住,,,1090110,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0661003,125.43,4,2,2,有,無,5680000,45284,,0.0,0,,RPQNMLTKKHPFFAG58CA,125.43,0.0,0.0,,
冬山鄉,土地,中山段557-1地號,3143.0,,一般農業區,農牧用地,1090120,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9032196,2874,,0.0,0,,RPSNMLTKKHPFFAG78CA,0.0,0.0,0.0,,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉得安路３２號,711.66,,一般農業區,甲種建築用地,1081209,土地2建物1車位0,全,一層,透天厝,住家用,磚造,0621207,77.87,3,3,1,有,無,10050000,129061,,0.0,0,,RPROMLSKKHPFFAG68CA,77.87,0.0,0.0,,
五結鄉,土地,利工段707地號,133.0,,工業區,丁種建築用地,1081120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3057000,22985,,0.0,0,,RPPOMLRLKHPFFAG48CA,0.0,0.0,0.0,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市縣政九街２６號,246.4,住,,,1081225,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040903,311.26,3,2,4,有,無,25500000,81925,,0.0,0,,RPRNMLNKKHPFFBG18CA,286.41,0.0,24.85,,
員山鄉,房地(土地+建物)+車位,宜蘭縣員山鄉員山路一段１８０巷２１號,147.84,住,,,1090107,土地2建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1051014,341.37,3,2,4,有,無,16990000,49770,坡道平面,0.0,0,,RPUNMLNKKHPFFBG48CA,293.39,0.0,8.86,,
壯圍鄉,土地,新南段608地號,1259.5,,特定農業區,農牧用地,1090130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,2382,,0.0,0,親友、員工或其他特殊關係間之交易。；二等親買賣,RPTOMLNKKHPFFBG48CA,0.0,0.0,0.0,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市林森路３３６巷９號二樓,16.87,住,,,1081218,土地1建物1車位0,二層，夾層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840918,92.82,3,2,2,有,有,3200000,34475,,0.0,0,另有增建，約9坪。,RPUOMLNKKHPFFBG58CA,62.53,0.0,5.41,,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉中興三路１３２巷２號,115.0,,特定農業區,甲種建築用地,1090104,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820503,180.17,4,2,3,有,無,6380000,35411,,0.0,0,一樓後方空地廚房增建至三樓。,RPTNMLOKKHPFFBG48CA,165.92,0.0,14.25,,
員山鄉,房地(土地+建物),宜蘭縣員山鄉水源路１８巷２３號,1066.99,,特定農業區,農牧用地,1081221,土地1建物1車位0,一層，二層，三層，見其他登記事項,三層,農舍,見其他登記事項,見其他登記事項,0990531,345.34,5,2,6,有,無,21250000,,,0.0,0,廚房增建、迴廊增建。,RPWNMLOKKHPFFBG78CA,317.79,0.0,27.55,,
宜蘭市,土地,艮門二段9地號,146.15,住,,,1090107,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8840000,60486,,0.0,0,含未保存建物一棟。,RPQNMLSKKHPFFBG58CA,0.0,0.0,0.0,,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉義興街４０號,83.0,住,,,1090108,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0661223,114.08,4,2,2,有,無,6400000,56101,,0.0,0,受債權債務影響或債務抵償之交易。；,RPXNMLSKKHPFFBG66CA,114.08,0.0,0.0,,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市凱旋路１２９巷５號五樓之一,57.15,住,,,1090120,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1000414,179.35,3,2,2,有,有,6800000,37915,坡道平面,0.0,0,,RPSOMLLLKHPFFBG28CA,95.19,0.0,13.05,,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市凱旋路１２９巷１７號六樓之二,68.59,住,,,1081224,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1000414,215.24,4,2,2,有,無,8000000,37168,坡道平面,0.0,0,,RPSNMLOLKHPFFBG48CA,115.85,0.0,14.05,,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉龍泉路９６巷８號,113.51,住,,,1090121,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080104,167.39,5,2,3,有,無,8600000,51377,,0.0,0,,RPWOMLNJLHPFFBG78CA,144.07,6.61,16.71,,
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉仁愛路33號四樓,677.71,商,,,1081014,土地1建物50車位54,四層,十層,其他,見其他登記事項,鋼筋混凝土造,1070501,6328.400000000001,0,0,0,無,無,395000000,62417,坡道平面,0.0,0,本建築物為毛胚屋。主要用途:旅館、會堂、客房,RPOOMLOJLHPFFBG08CA,2027.0,0.0,122.26,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中山路五段151巷36弄25號,105.69,住,,,1090121,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081127,223.79,4,2,2,有,無,15100000,67474,,0.0,0,,RPRNMLTJLHPFFBG78CA,207.57,0.0,16.22,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中山路五段151巷36弄32號,77.27,住,,,1090121,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081127,223.23,3,2,4,有,無,13800000,61820,,0.0,0,,RPSNMLTJLHPFFBG88CA,205.35,0.0,17.88,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中山路五段151巷36弄26號,94.08,住,,,1090121,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081127,222.37,4,2,1,有,無,14300000,64307,,0.0,0,,RPPOMLMKLHPFFBG08CA,206.18,0.0,16.19,,
宜蘭市,土地,珍珠段1478地號,1040.0,,特定農業區,農牧用地,1090109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3700000,3558,,0.0,0,已被空地比之土地,RPQNMLRLMHPFFBG78CA,0.0,0.0,0.0,,
宜蘭市,土地,和睦段1528地號,281.3,住,,,1081230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8509000,30249,,0.0,0,含增建或未登記建物。；,RPTNMLMKKHPFFBG38DA,0.0,0.0,0.0,,
宜蘭市,土地,和睦段1528地號,281.3,住,,,1081230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8509000,30249,,0.0,0,含增建或未登記建物。；,SPTNMLMKKHPFFBG48DA,0.0,0.0,0.0,,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮培英路100之2號三樓,12.85,商,,,1090109,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820812,56.1,0,0,1,有,無,2300000,40991,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPOOMLNKKHPFFAG97DA,51.5,0.0,2.79,,
三星鄉,房地(土地+建物),宜蘭縣三星鄉大隱一路６９巷９８號,369.88,,特定農業區,甲種建築用地,1090103,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1041224,384.43,4,3,5,有,無,18280000,47551,,0.0,0,,RPPOMLLKKHPFFAG97EA,345.38,0.0,39.05,,
五結鄉,房地(土地+建物),宜蘭縣五結鄉親河路二段２１３巷３８號,790.91,,特定農業區,農牧用地,1081212,土地1建物2車位0,一層，二層，三層，屋頂突出物,三層,農舍,農舍,見其他登記事項,1011225,325.2,4,2,4,有,無,19000000,,,0.0,0,,RPUNMLMKKHPFFAG48EA,300.28,0.0,24.92,,
三星鄉,土地,人和三段150地號,100.0,,特定農業區,甲種建築用地,1090109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1506000,15060,,0.0,0,向國有財產局申購,RPSOMLMKKHPFFAG38EA,0.0,0.0,0.0,,
蘇澳鎮,土地,龍德段222-1地號,150.0,,工業區,丁種建築用地,1090116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1905750,12705,,0.0,0,,RPPOMLNKKHPFFAG18EA,0.0,0.0,0.0,,
宜蘭市,土地,進士一段1583-1地號,12.09,農,,,1090116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,174701,14450,,0.0,0,向政府機關承購之案件。；,RPSNMLLKKHPFFBG28EA,0.0,0.0,0.0,,
宜蘭市,土地,進士一段1583-2地號,11.45,農,,,1090116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,165453,14450,,0.0,0,向政府機關承購之案件。；,RPPNMLMKKHPFFBG08EA,0.0,0.0,0.0,,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮大同路５９號四樓之２,7.73,住,,,1090201,土地1建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850217,43.260000000000005,1,1,1,有,有,2000000,46232,,0.0,0,,RPSOMLOKKHPFFAG58EA,40.49,0.0,0.0,,
