鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新竹市,房地(土地+建物)+車位,新竹市新竹市新興段1102號 B棟4樓,1.16,,,,1070209,土地2建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.88,3,2,2,有,無,10460000,66613,坡道平面,8.37,1300000,,RPXNMLNLLHPFFAO17CB
新竹市,房地(土地+建物)+車位,新竹市新竹市新興段1102地號 B棟4樓,1.16,住,,,1070209,土地2建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.19,3,2,2,有,無,10460000,66613,坡道平面,27.68,1300000,,RPUOMLNLLHPFFAO96CB
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段2382地號1H棟7樓,13.69,其他,,,1081019,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.95,2,2,1,有,無,7670000,85355,坡道平面,29.22,950000,,RPVNMLOLMHPFFAO17CB
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段2382地號1F棟1樓,66.87,其他,,,1081004,土地1建物1車位1,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,211.17,0,0,1,無,無,23350000,122187,坡道平面,30.3,1250000,親友、員工或其他特殊關係間之交易。協力廠商,RPWNMLOLMHPFFAO27CB
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段238-2地號1E棟1樓,57.46,其他,,,1081003,土地1建物1車位1,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,184.38,0,0,1,無,無,24850000,153390,坡道平面,29.22,1050000,,RPXNMLOLMHPFFAO37CB
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段238-2地號1M棟11樓,25.71,其他,,,1081002,土地1建物1車位2,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,208.82,4,2,2,有,無,16670000,96249,坡道平面,59.52,2300000,,RPOOMLOLMHPFFAO56CB
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段238-2地號1C棟12樓,20.08,其他,,,1081002,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.91,3,2,2,有,無,11920000,92726,坡道平面,30.3,1200000,,RPPOMLOLMHPFFAO66CB
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段238-2地號1L棟1樓,66.54,其他,,,1081003,土地1建物1車位1,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,210.27,0,0,1,無,無,28430000,151581,坡道平面,30.3,1150000,,RPSOMLOJNHPFFAO86CB
新竹市,房地(土地+建物)+車位,新竹市新竹市東光段238-2地號1N棟9樓,25.96,其他,,,1080930,土地1建物1車位2,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,211.94,4,2,2,有,無,16510000,93234,坡道平面,60.6,2400000,,RPUOMLOJNHPFFAO07CB
