編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLQLLHPFFCQ47CC,28,172.31,住商用,鋼筋混凝土造,81年6月30日,三層,
RPXNMLLKKHPFFDQ37CC,3,182.36,集合住宅,鋼筋混凝土造,106年4月21日,十六層,
RPSNMLMJLHPFFDQ96CC,27,228.62,住家用,鋼筋混凝土造,82年7月28日,三層,
RPTNMLKMLHPFFCQ07CC,1,150.24,住家用,鋼筋混凝土造,108年1月24日,三層,
RPUNMLSJNHPFFCQ08EC,27,47.02,商業用,鋼筋混凝土造,81年11月30日,五層,
RPTOMLOJNHPFFCQ47CC,26,147.07,住家用,鋼筋混凝土造,82年11月6日,三層,
RPSNMLRJMHPFFBQ37CC,29,216.00,住商用,鋼筋混凝土造,79年10月6日,三層,
RPRNMLRLLHPFFBQ37CC,14,19.19,住家用,鋼筋混凝土造,95年8月28日,八層,
RPRNMLRLLHPFFBQ37CC,14,4.61,共有部分,鋼筋混凝土造,95年8月28日,,
RPRNMLRLLHPFFBQ37CC,14,7.42,共有部分,鋼筋混凝土造,95年8月28日,,
RPTOMLOLMHPFFDQ67CC,3,93.88,集合住宅,鋼筋混凝土造,106年4月21日,十六層,
RPTOMLOLMHPFFDQ67CC,3,11.12,集合住宅,鋼筋混凝土造,106年4月21日,十六層,
RPTOMLOLMHPFFDQ67CC,3,16.79,本共有之項目有公共服務空間、管委會使用空間、防災中心、大廳、迴廊、頂蓋型開放空間、車道、機車停車空間、台電配電室﹝一﹞﹝二﹞﹝三﹞、排風機房、守衛室、垃圾儲藏室、垃圾車暫停區、緊急發電機室、泳池機房、泳池水箱、公共水箱、雨水蓄留機房、儲藏室、消防泵浦、汙水機房、採光井﹝上方投影﹞、電信室、地下一層車位﹝２３１、２３２﹞等２６項　,鋼筋混凝土造,106年4月21日,十六層,
RPTOMLOLMHPFFDQ67CC,3,.91,集合住宅,鋼筋混凝土造,106年4月21日,十六層,
RPTOMLOLMHPFFDQ67CC,3,29.77,本共有之項目有梯廳、梯廳兼排煙室、排煙室、Ｃ棟水箱、水錶室、電錶室、垃圾暫存、樓梯間、電梯機房、水箱、消防水箱等１１項,鋼筋混凝土造,106年4月21日,十六層,
RPTOMLOLMHPFFDQ67CC,3,29.87,本共有之項目有車道、防空避難室兼停車空間、停車空間等３項,鋼筋混凝土造,106年4月21日,十六層,
RPSOMLOLMHPFFDQ57CC,3,93.83,集合住宅,鋼筋混凝土造,106年4月21日,十六層,
RPSOMLOLMHPFFDQ57CC,3,11.12,集合住宅,鋼筋混凝土造,106年4月21日,十六層,
RPSOMLOLMHPFFDQ57CC,3,.91,集合住宅,鋼筋混凝土造,106年4月21日,十六層,
RPSOMLOLMHPFFDQ57CC,3,16.79,本共有之項目有公共服務空間、管委會使用空間、防災中心、大廳、迴廊、頂蓋型開放空間、車道、機車停車空間、台電配電室﹝一﹞﹝二﹞﹝三﹞、排風機房、守衛室、垃圾儲藏室、垃圾車暫停區、緊急發電機室、泳池機房、泳池水箱、公共水箱、雨水蓄留機房、儲藏室、消防泵浦、汙水機房、採光井﹝上方投影﹞、電信室、地下一層車位﹝２３１、２３２﹞等２６項　,鋼筋混凝土造,106年4月21日,十六層,
