編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLNJLHPFFBC87CC,21,32.57,住家用,鋼筋混凝土造,88年1月14日,十四層,
RPQNMLSKLHPFFBC58DC,37,118.31,住家用,鋼筋混凝土造,71年10月12日,六層,
RPOOMLKLKHPFFBC57CC,12,46.10,住家用,鋼筋混凝土造,97年3月13日,五層,
RPQNMLQLLHPFFBC38CC,42,415.84,,鋼筋混凝土造,66年9月26日,十一層,
RPTQMLLMLHPFFBC58CC,21,113.96,住家用,鋼筋混凝土造,88年1月20日,七層,
RPWNMLKKMHPFFBC48DC,25,50.67,住家用,鋼筋混凝土造,84年1月27日,十層,
RPXNMLNKLHPFFBC68CC,31,108.83,住家用,鋼筋混凝土造,78年2月3日,五層,
RPPNMLMLMHPFFBC08DC,,38.13,住商用,磚造,,一層,
RPVNMLNLMHPFFBC78DC,46,107.80,住商用,鋼筋混凝土造,63年1月22日,五層,
RPVNMLNLMHPFFBC78DC,46,107.80,住商用,鋼筋混凝土造,63年1月22日,五層,
RPVNMLNLMHPFFBC78DC,46,78.68,住家用,鋼筋混凝土造,63年1月22日,五層,
RPVNMLNLMHPFFBC78DC,46,83.08,住家用,鋼筋混凝土造,63年1月22日,五層,
RPSNMLNJLHPFFBC08CC,39,60.61,商業用,鋼筋混凝土造,69年10月9日,四層,
RPQOMLNLLHPFFCC28CC,39,88.16,住商用,鋼筋混凝土造,70年2月17日,五層,
RPUNMLKMLHPFFBC38DC,48,51.75,住家用,鋼筋混凝土加強磚造,61年4月17日,四層,
RPUOMLTLMHPFFCC76CC,,83.95,商業用,加強磚造,,五層,
RPUNMLTLMHPFFCC66CC,24,98.45,住家用,鋼筋混凝土造,85年3月15日,七層,
RPVNMLKMLHPFFCC48CC,42,86.75,商業用,鋼筋混凝土加強磚造,67年6月7日,四層,
RPVNMLSJMHPFFCC09CC,29,59.27,住家用,鋼筋混凝土造,80年3月6日,五層,
RPRNMLOLLHPFFCC38CC,24,35.96,住家用,鋼筋混凝土造,84年12月18日,十一層,
RPRNMLMKLHPFFCC08CC,55,3103.80,工業用,加強磚造,54年9月1日,三層,
RPVOMLTLMHPFFCC86CC,,83.95,商業用,加強磚造,,五層,
RPUNMLOJNHPFFBC68DC,,106.70,住家用,加強磚造,,二層,
RPSNMLRKMHPFFCC88DC,23,88.41,住家用,鋼筋混凝土造,86年5月8日,十一層,
RPXNMLQJNHPFFBC09CC,25,64.58,住宅（夾層）儲藏室,鋼筋混凝土造,84年6月10日,四層,
RPXNMLQJNHPFFBC09CC,25,4.84,共用部份,鋼筋混凝土造,84年6月10日,四層,
RPXNMLQJNHPFFBC09CC,25,.95,共用部份,鋼筋混凝土造,84年6月10日,五層,
RPRNMLRLMHPFFBC68CC,22,30.16,住家用,鋼筋混凝土造,86年11月21日,十八層,
RPRNMLRLMHPFFBC68CC,22,6.83,共用部份,鋼筋混凝土造,86年11月21日,十八層,
RPRNMLRLMHPFFBC68CC,22,2.62,共用部份,鋼筋混凝土造,86年11月21日,二十一層,
