鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹北市,建物,新竹縣竹北市新瀧一街7號,0.0,商,,,1090206,土地0建物1車位1,一層,21,店面(店鋪),商業用,鋼筋混凝土造,1050126,122.93,0,0,0,無,有,無,20000,163,坡道平面,36.42,0,,RPOPMLLKKHPFFBJ38CC
湖口鄉,建物,新竹縣湖口鄉榮光一路178巷22號,0.0,,鄉村區,乙種建築用地,1090131,土地0建物0車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1040821,20.27,1,0,1,有,無,有,5500,271,,0.0,0,此為分租套房，房號302，第三層共分成3間，一間平均面積約20.27平方公尺,RPUNMLLKKHPFFDJ98CC
湖口鄉,房地(土地+建物),新竹縣湖口鄉山葉路7號,35.03,,特定農業區,甲種建築用地,1090211,土地1建物0車位0,見其他登記事項,7,店面(店鋪),商業用,鋼筋混凝土造,0940610,35.03,0,0,0,無,有,無,7500,214,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；,RPRNMLLKKHPFFDJ78DC
湖口鄉,建物,新竹縣湖口鄉榮光一路162號,0.0,,鄉村區,乙種建築用地,1090207,土地0建物0車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1040821,20.27,1,0,1,有,無,有,5500,271,,0.0,0,此為分租套房，房號303，第三層共分成3間，一間平均面積約20.27平方公尺,RPOOMLMKKHPFFDJ58CC
竹北市,建物,新竹縣竹北市勝利十一路121號四樓,0.0,住,,,1090115,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1021212,166.06,3,2,3,有,無,無,30000,181,,0.0,0,,RPVOMLMKKHPFFBJ09CC
竹北市,建物,新竹縣竹北市光明一路103號,0.0,,,,1090207,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0940729,26.9,1,0,1,有,無,有,6000,223,,0.0,0,,RPSOMLNKKHPFFBJ88CC
湖口鄉,建物,新竹縣湖口鄉榮光一路162號,0.0,,鄉村區,乙種建築用地,1090131,土地0建物0車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1040821,20.27,1,0,1,有,無,有,5800,286,,0.0,0,此為分租套房，房號203，第二層共分成3間，一間平均面積約20.27平方公尺,RPXNMLNKKHPFFDJ86CC
竹北市,建物,新竹縣竹北市十興路312號11樓之3,0.0,住,,,1090203,土地0建物1車位1,十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070920,124.5,2,2,1,有,有,有,19000,153,坡道平面,0.0,0,含管理費、稅金或水電等費用。；,RPVNMLRKKHPFFBJ86CC
竹北市,建物,新竹縣竹北市嘉豐十路5號6樓之6,0.0,商,,,1090202,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0970321,44.86,1,0,1,有,有,有,10000,223,,0.0,0,含管理費、稅金或水電等費用。；,RPWNMLRKKHPFFBJ96CC
竹北市,建物,新竹縣竹北市縣政二路241號11樓,0.0,住,,,1090205,土地0建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950421,166.64000000000001,3,2,2,有,有,有,25000,150,坡道平面,0.0,0,含管理費、稅金或水電等費用。；,RPXNMLRKKHPFFBJ07CC
竹北市,建物,新竹縣竹北市聯發街37號2樓,0.0,住,,,1090210,土地0建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040519,174.41,3,2,2,有,有,有,19000,109,坡道平面,0.0,0,含管理費、稅金或水電等費用。；,RPOOMLRKKHPFFBJ88CC
