鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
信義區,房地(土地+建物),基隆市信義區仁一路21號三樓,8.84,商,,,1090217,土地1建物1車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970313,46.1,0,0,0,無,無,有,10000,217,,0.0,0,附屬設備項目如下：電視一台、餐桌一張、冰箱一台、洗衣機一台、床頭組一件、冷氣一台、瓦斯爐一台、熱水器一台及天然瓦斯。,RPOOMLKLKHPFFBC57CC
中正區,建物,基隆市中正區觀海街127號7樓,0.0,住,,,1090211,土地0建物1車位0,七層,14,其他,住家用,鋼筋混凝土造,0880114,32.57,1,0,1,有,有,有,5000,154,,0.0,0,含管理費,RPQNMLNJLHPFFBC87CC
中正區,建物,基隆市中正區平一路15巷6號1樓,0.0,住,,,1090222,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0691009,60.61,1,1,2,有,無,有,2500,41,,0.0,0,房屋屋況不佳，由房客自行修繕，並由房客增設快速鐵捲門及信箱，租金為年繳,RPSNMLNJLHPFFBC08CC
七堵區,房地(土地+建物),基隆市七堵區工建南路2號內,6902.5,工,,,1090301,土地1建物1車位0,一層,3,廠辦,工業用,加強磚造,0540901,3103.8,0,0,0,無,無,無,340000,110,,0.0,0,,RPRNMLMKLHPFFCC08CC
信義區,建物,基隆市信義區培德路59之1號5樓,0.0,住,,,1090216,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780203,108.83,3,1,2,有,無,無,9000,83,,0.0,0,,RPXNMLNKLHPFFBC68CC
中正區,建物,基隆市中正區信三路34之3號4樓,90.0,商,,,1090302,土地0建物1車位0,四層,6,辦公商業大樓,住家用,鋼筋混凝土造,0711012,118.31,0,0,0,無,無,無,12000,101,,0.0,0,,RPQNMLSKLHPFFBC58DC
七堵區,房地(土地+建物),基隆市七堵區實踐路122號,32.51,住,,,1090225,土地1建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0700217,88.16,0,0,0,無,無,無,23000,261,,0.0,0,含稅、健保補充保費,RPQOMLNLLHPFFCC28CC
暖暖區,房地(土地+建物),基隆市暖暖區過港路10巷126號2樓,9.33,住,,,1090321,土地4建物1車位0,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841218,35.96,2,1,1,有,無,有,9500,264,,0.0,0,,RPRNMLOLLHPFFCC38CC
仁愛區,房地(土地+建物),基隆市仁愛區孝二路86之6號,92.35,商,,,1090317,土地2建物1車位0,七層,11,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0660926,415.84,0,0,0,無,有,無,80000,192,,0.0,0,合約109/5/1-114/4/30為期五年，協議109/3/17-109/4/30為裝潢期，不收房租。,RPQNMLQLLHPFFBC38CC
