編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
SPTNMLOJNHMFFAD08CA,38,38.29,住家用,鋼筋混凝土造,68年4月6日,七層,
SPTNMLOJNHMFFAD08CA,38,7.47,共有部分,鋼筋混凝土造,68年4月6日,七層,
SPTNMLOJNHMFFAD08CA,38,.31,共有部分,鋼筋混凝土造,68年4月6日,七層,
RPSNMLOJNHMFFAD87CA,3,489.60,住家用,鋼筋混凝土構造,103年7月21日,四層,一層 二層 三層 四層 陽台
RPRPMLPJNHMFFAD08CA,17,53.42,共有部分,鋼筋混凝土造,89年4月6日,二十三層,
RPRPMLPJNHMFFAD08CA,17,126.37,集合住宅,鋼筋混凝土造,89年4月6日,二十三層,六層 陽台
RPRPMLPJNHMFFAD08CA,17,25.48,樓梯間,鋼筋混凝土造,89年4月6日,二十三層,
RPWPMLLJNHMFFAD18CA,16,57.32,集合住宅,鋼筋混凝土造,89年11月20日,十四層,五層 陽台
RPWPMLLJNHMFFAD18CA,16,15.96,共有部分,鋼筋混凝土造,89年11月20日,十四層,
RPTNMLOJNHMFFAD97CA,38,38.29,住家用,鋼筋混凝土造,68年4月6日,七層,
RPTNMLOJNHMFFAD97CA,38,.16,共有部分,鋼筋混凝土造,68年4月6日,七層,
RPTNMLOJNHMFFAD97CA,38,7.47,共有部分,鋼筋混凝土造,68年4月6日,七層,
RPSNMLNJNHMFFAD77CA,7,51.22,集合住宅,鋼筋混凝土造,99年4月6日,十四層,五層 陽台
RPSNMLNJNHMFFAD77CA,7,51.46,共有部分,鋼筋混凝土造,99年4月6日,十四層,
RPSOMLPJNHMFFAD08CA,24,224.49,住商用,鋼筋混凝土造,82年8月24日,四層,一層 二層 三層 四層 陽台 騎樓
RPOQMLPJNHMFFAD87CA,10,191.68,住家用,鋼筋混凝土造,96年6月1日,四層,一層 二層 三層 四層 陽台 見其他登記事項
