鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
西屯區,房地(土地+建物),臺中市西屯區長安路二段103號,95.0,商,,,1050528,土地1建物1車位0,一層,3,店面(店鋪),住商用,鋼筋混凝土造,0691118,80.92,0,0,1,有,無,有,15000,185,,0.0,0,,RPPPMLLJNHMFFCB67CC
西屯區,房地(土地+建物),臺中市西屯區長安路二段103號,95.0,住,,,1060428,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0691118,117.22,3,2,2,有,無,有,11000,94,,0.0,0,,RPQPMLLJNHMFFCB77CC
西屯區,房地(土地+建物),臺中市西屯區西安街170號,74.0,住,,,1060414,土地1建物1車位0,全,2,透天厝,見其它登記事項,加強磚造,0590707,133.51,0,0,0,無,無,無,63000,472,,0.0,0,,RPRPMLLJNHMFFCB87CC
北區,房地(土地+建物)+車位,臺中市北區文昌東二街116巷5號,22.94,住,,,1060427,土地1建物1車位1,一層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890216,177.12,3,2,2,有,有,無,20000,113,坡道平面,41.14,0,,RPWNMLLJNHMFFBB08CC
梧棲區,土地,忠孝段472地號,3093.0,住,,,1060425,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,11500,4,,0.0,0,,RPVNMLLJNHMFFCL09CC
西屯區,房地(土地+建物),臺中市西屯區河南路二段18-3號,25.2,住,,,1060425,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710727,197.8,4,2,2,有,無,有,12000,61,,0.0,0,,RPXOMLLJNHMFFCB48DC
梧棲區,房地(土地+建物),臺中市梧棲區民生西街205號,115.23,住,,,1060427,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0800820,187.96,6,2,4,有,無,無,15000,80,,0.0,0,,RPWNMLLJNHMFFCL66DC
西區,房地(土地+建物),臺中市西區三民路一段50巷8號16樓-35,2.73,住,,,1060405,土地2建物1車位0,十六層,19,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840113,35.3,1,0,1,有,有,有,4000,113,,0.0,0,,RPQNMLMJNHMFFAB47CC
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福七路158號九樓之12,20.76,住,,,1060410,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1040413,182.2,3,2,2,有,無,有,25000,137,坡道平面,27.05,0,,RPRNMLMJNHMFFBB67CC
南屯區,房地(土地+建物),臺中市南屯區大英街607號,289.26,住,,,1060418,土地1建物1車位0,見其它登記事項,2,店面(店鋪),住商用,加強磚造,0780307,289.26,0,0,0,無,無,無,60000,207,,0.0,0,1.106年8月1日起至109年4月30日，每月租金陸萬元整。2.109年5月1日起至113年4月30日，每月租金柒萬元整。3.113年5月1日起至116年4月30日，每月租金捌萬元整。,RPORMLMJNHMFFCB87CC
西屯區,土地,龍富段89地號,485.66,住,,,1060414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,60000,124,,0.0,0,,RPQRMLMJNHMFFCB08CC
南屯區,房地(土地+建物),臺中市南屯區大墩十街262號6樓之4,14.39,住,,,1060502,土地1建物1車位0,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830721,196.37,4,2,2,有,有,無,24000,122,,0.0,0,起租日:106/05/10租金總額含稅。,RPVRMLMJNHMFFCB58CC
南屯區,房地(土地+建物),臺中市南屯區精科東路2號,3414.88,工,,,1060417,土地1建物1車位0,見其它登記事項,2,工廠,見其它登記事項,見其它登記事項,1010113,2439.46,0,0,0,無,無,無,500000,,,0.0,0,只承租本地號面積約3414.88平方公尺約1033坪,RPQSMLMJNHMFFCB18CC
南屯區,房地(土地+建物),臺中市南屯區精科七路7號,1223.5,工,,,1060427,土地1建物1車位0,見其他登記事項,3,工廠,見其他登記事項,鋼筋混凝土造,1030912,1967.12,0,0,0,無,無,有,320000,,,0.0,0,109年5月1日~112年4月30日租金為35萬元112年5月1日~116年4月30日租金為37萬元附設備如天車貨梯發電機等等,RPPNMLNJNHMFFCB67CC
西屯區,房地(土地+建物),臺中市西屯區漢成街139號,19.67,商,,,1060428,土地1建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0810128,114.67999999999999,0,0,0,無,有,無,14000,122,,0.0,0,,RPPOMLNJNHMFFCB77CC
西屯區,房地(土地+建物),臺中市南屯區西屯路二段11號 ，太原路一段217號,101.91,住,,,1060412,土地2建物2車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0801125,263.04,0,0,0,無,無,無,140000,532,,0.0,0,,RPTOMLNJNHMFFCB18CC
西屯區,房地(土地+建物)+車位,臺中市西屯區朝富路172號,155.37,商,,,1060418,土地1建物1車位0,見其他登記事項,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,0880906,310.13,5,3,5,有,有,有,65000,210,坡道平面,0.0,0,,RPPPMLNJNHMFFCB87CC
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道三段699號七樓之5,10.31,商,,,1060405,土地1建物1車位1,七層,24,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980914,78.44,1,1,1,有,有,有,20000,255,坡道機械,6.48,0,,RPRQMLNJNHMFFCB18CC
南屯區,建物,臺中市南屯區大墩六街193號十六樓之一,0.0,商,,,1060405,土地0建物1車位1,見使用執照,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840116,283.06,5,2,3,有,有,有,38000,134,坡道平面,0.0,0,,RPTQMLNJNHMFFCB38CC
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十一路258號五樓之1,27.23,住,,,1060501,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031209,171.13,3,2,2,有,有,有,18000,105,坡道平面,38.22,0,,RPQNMLNJNHMFFBB67CC
