鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
屏東市,土地,頂柳段842地號,3962.16,,一般農業區,農牧用地,1060424,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10620974,2681,,0.0,0,,RPSOMLNJNHMFFAT86CA,0.0,0.0,0.0,,
屏東市,房地(土地+建物),屏東縣屏東市中山路３７５巷２號,76.0,住,,,1060407,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700713,97.2,4,2,2,有,無,3700000,38066,,0.0,0,,RPTOMLNJNHMFFAT96CA,97.2,0.0,0.0,,
九如鄉,土地,九仁段839地號,426.9,住,,,1060413,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6650000,15577,,0.0,0,,RPUOMLNJNHMFFAT07CA,0.0,0.0,0.0,,
屏東市,房地(土地+建物),屏東縣屏東市公園路６６號,32.67,住,,,1060424,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0681025,82.59,3,2,1,有,無,2000000,24216,,0.0,0,,RPOOMLMJNHMFFAT98CA,72.64,0.0,0.0,,
萬丹鄉,土地,萬興段1754地號,1350.0,,特定農業區,農牧用地,1060330,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6259500,4637,,0.0,0,,RPROMLOJNHMFFAT86CA,0.0,0.0,0.0,,
屏東市,土地,明正段1610地號,70.0,住,,,1060414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,17143,,0.0,0,,RPSNMLPJNHMFFAT96CA,0.0,0.0,0.0,,
屏東市,土地,斯文段720-8地號,100.0,住,,,1060406,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7108000,71080,,0.0,0,含增建或未登記建物。,RPVNMLTJNHMFFAT67CA,0.0,0.0,0.0,,
屏東市,房地(土地+建物),屏東縣屏東市高原街９８之５號,83.64,住,,,1060413,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1021227,160.62,4,2,4,有,無,7220000,44951,,0.0,0,,RPRNMLMKNHMFFAT66CA,149.96,0.0,10.66,,
長治鄉,土地,長治段156-10地號,331.0,其他,,,1060416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,21148,,0.0,0,,RPTNMLTKNHMFFAT57CA,0.0,0.0,0.0,,
屏東市,房地(土地+建物),屏東縣屏東市武成街６１號,173.0,住,,,1060316,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040918,278.27,5,2,4,有,無,16580000,59582,,0.0,0,,RPOPMLTKNHMFFAT27CA,266.63,0.0,11.64,,
屏東市,房地(土地+建物)+車位,屏東縣屏東市大同北路２３３號三樓,31.98,住,,,1060319,土地1建物1車位0,三層，四層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840613,180.5,3,2,2,有,有,4200000,23269,坡道平面,0.0,0,兄妹關係間之交易。,RPVNMLLLNHMFFAT07CA,99.08,0.0,10.8,,
