鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中山區,建物,基隆市中山區安一路105號5樓,0.0,商,,,1090824,土地0建物0車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830121,29.759999999999998,1,1,1,有,無,有,9000,302,,0.0,0,5樓C室,RPPOMLLKRHPFFCC48CC
安樂區,房地(土地+建物),基隆市安樂區基金一路135巷21弄47號3樓,0.0,其他,,,1090828,土地33建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820902,142.61,3,2,2,有,有,有,16000,112,,0.0,0,,RPVPMLOKRHPFFCC86CC
中正區,房地(土地+建物),基隆市中正區中正路12之3號,16.57,商,,,1090906,土地4建物1車位0,一層,6,店面(店鋪),商業用,鋼筋混凝土造,0700717,106.18,0,0,0,無,無,無,42000,396,,0.0,0,為配合政府下水道工程施工，施工期間房租暫停收租,RPUNMLOKRHPFFBC09CC
中正區,房地(土地+建物),基隆市中正區新豐街203號四樓,79.63,住,,,1090920,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0970523,158.95,3,1,2,有,無,有,16000,101,,0.0,0,冰箱一台.洗衣機一台.冷氣一台.排油煙機一台.流理台一台.瓦斯爐一台.電熱水器.全室燈飾,RPQPMLNLRHPFFBC88CC
中正區,建物,基隆市中正區中正路656巷142之2 號,0.0,住,,,1090909,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0650930,92.85,3,1,2,有,無,有,12000,129,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPSOMLOLRHPFFBC09CC
中正區,建物,基隆市中正區新豐街460號之7 17樓,0.0,住,,,1090911,土地0建物1車位0,十七層,18,套房(1房1廳1衛),住家用,鋼筋混凝土造,0861121,43.24,1,1,1,有,無,有,7000,162,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPTOMLOLRHPFFBC56CC
信義區,建物,基隆市信義區深澳坑路2巷8號11樓,0.0,住,,,1090915,土地0建物1車位0,十一層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850426,96.45,3,2,2,有,無,有,9500,98,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPVOMLOLRHPFFBC76CC
信義區,建物,基隆市信義區正信路39之2號,0.0,住,,,1090827,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0640802,75.33,3,1,1,有,無,有,6000,80,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPXOMLOLRHPFFBC96CC
信義區,建物,基隆市信義區正信路227巷21弄9號2樓,0.0,住,,,1090825,土地0建物1車位0,二層,6,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860607,148.36,4,2,2,有,無,有,13500,91,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPTPMLOLRHPFFBC66CC
中正區,建物,基隆市中正區立德路90之2號,0.0,住,,,1090831,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711229,102.67,3,1,2,有,無,有,12000,117,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPOQMLOLRHPFFBC88CC
仁愛區,建物,基隆市仁愛區成功一路128之4號5樓,0.0,商,,,1090901,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690121,101.87,3,2,2,有,無,有,7000,69,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPUQMLOLRHPFFBC86CC
中正區,建物,基隆市中正區調和街17之11號2樓,0.0,住,,,1090903,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830119,105.56,3,1,2,有,無,有,9500,90,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPXQMLOLRHPFFBC17CC
