鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
信義區,房地(土地+建物)+車位,基隆市信義區中正段三小段 7 地號等 1 筆A-03F,29.14,商,,,1061020,土地1建物1車位1,三層,19,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,253.64,0,0,0,無,無,24750000,104435,坡道平面,32.45,1650000,,RPPOMLSLRHPFFBC09CB
信義區,房地(土地+建物)+車位,基隆市信義區中正段三小段7地號等1筆A-02F,29.51,商,,,1061022,土地1建物1車位2,二層,19,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,286.09,0,0,0,無,無,28400000,112121,坡道平面,64.9,3600000,,RPQOMLSLRHPFFBC56CB
信義區,房地(土地+建物)+車位,基隆市信義區中正段三小段7地號等1筆A-04F,8.91,商,,,1061018,土地1建物1車位2,四層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,291.73,4,2,3,有,無,26800000,104484,坡道平面,64.9,3100000,,RPROMLSLRHPFFBC66CB
信義區,房地(土地+建物)+車位,基隆市信義區中正段三小段7地號等1筆A-05F,29.51,商,,,1061018,土地1建物1車位2,五層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,289.52,4,2,3,有,無,27580000,106313,坡道平面,64.9,3700000,,RPSOMLSLRHPFFBC76CB
信義區,房地(土地+建物)+車位,基隆市信義區中正段三小段7地號等1筆A-06F,29.14,商,,,1061021,土地1建物1車位1,六層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,257.07,4,2,3,有,無,25660000,106892,坡道平面,32.45,1650000,,RPTOMLSLRHPFFBC86CB
信義區,房地(土地+建物)+車位,基隆市信義區中正段三小段7地號等1筆A-07F,29.14,商,,,1061018,土地1建物1車位1,七層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,257.07,4,2,3,有,無,26140000,107470,坡道平面,32.45,2000000,,RPUOMLSLRHPFFBC96CB
信義區,房地(土地+建物)+車位,基隆市信義區中正段三小段7地號等1筆A-08F,29.14,商,,,1061022,土地1建物1車位1,八層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,257.07,4,2,3,有,無,26030000,108094,坡道平面,32.45,1750000,,RPVOMLSLRHPFFBC07CB
信義區,房地(土地+建物)+車位,基隆市信義區中正段三小段7地號等1筆A-09F,29.51,商,,,1061020,土地1建物1車位2,九層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,289.52,4,2,3,有,無,27520000,108717,坡道平面,64.9,3100000,,RPWOMLSLRHPFFBC17CB
信義區,房地(土地+建物)+車位,基隆市信義區中正段三小段7地號等1筆A-10F,29.14,商,,,1061029,土地1建物1車位1,十層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,256.35,4,2,3,有,無,26870000,111746,坡道平面,32.45,1850000,,RPXOMLSLRHPFFBC27CB
