鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
斗六市,建物,雲林縣斗六市成功路915號,132.0,,特定農業區,甲種建築用地,1090911,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0870601,203.43,4,2,3,有,無,無,10000,49,,0.0,0,,RPVNMLOKRHPFFAP77CC
土庫鎮,房地(土地+建物),雲林縣土庫鎮仁和街68巷4號,65.0,住,,,1090914,土地1建物1車位0,全,2,透天厝,住商用,加強磚造,0691210,89.53,7,2,3,有,無,有,8500,95,,0.0,0,,RPQNMLPKRHPFFDP67CC
斗南鎮,房地(土地+建物),雲林縣斗南鎮中山路197巷19-1號,82.0,住,,,1090901,土地1建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0831125,240.24,5,3,5,有,無,無,15000,62,,0.0,0,,RPOOMLOLRHPFFBP37CC
斗南鎮,房地(土地+建物),雲林縣斗南鎮建國二路280號,77.0,住,,,1090910,土地1建物0車位0,全,4,透天厝,店舖、住宅、停車空間、水塔、騎樓,鋼筋混凝土造,1070601,236.93,4,3,4,有,無,無,23000,97,,0.0,0,,RPPOMLOLRHPFFBP47CC
斗六市,建物,雲林縣斗六市公正街39號9樓9,1501.98,商,,,1090912,土地0建物0車位0,九層,9,套房(1房1廳1衛),住家用,鋼筋混凝土造,0871030,20.47,1,0,1,有,無,有,5000,244,,0.0,0,,RPRNMLOLRHPFFAP47CC
斗六市,土地,雲林溪段113地號,782.39,住,,,1090922,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,10000,13,,0.0,0,,RPSOMLKMRHPFFAP37CC
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮林森路二段436巷6-9號,132.42,住,,,1090924,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,1000607,214.36,5,2,5,有,無,有,26000,121,,0.0,0,,RPTNMLQKIIPFFDP27CC
斗南鎮,房地(土地+建物),雲林縣斗南鎮光復街36號3樓之91,0.45,其他,,,1090926,土地1建物0車位0,三層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880412,24.83,1,1,1,有,有,有,4000,161,,0.0,0,,RPQNMLLLIIPFFBP98CC
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮光明路56號,2615.9,工,,,1091021,土地1建物1車位0,一層,3,工廠,見其他登記事項,鋼筋混凝土造,0830618,1465.83,0,0,0,無,無,有,65000,,,0.0,0,,RPRNMLMLIIPFFDP76CC
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮中華路50之3號,112.3,住,,,1091026,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,1060411,30.0,1,0,1,有,無,有,10000,333,,0.0,0,,RPRNMLNJJIPFFDP86DC
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮中華路50之3號,112.3,住,,,1091026,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,1060411,30.0,5,0,6,有,有,有,10000,333,,0.0,0,,RPSNMLNJJIPFFDP96DC
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮中華路50之3號,112.3,住,,,1091026,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,1060411,30.0,5,0,6,有,有,有,10000,333,,0.0,0,,RPTNMLNJJIPFFDP07DC
斗六市,土地,九老爺段617地號,79.33,,特定農業區,農牧用地,1091019,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,12000,151,,0.0,0,有一組貨梯升降機.一衛含未登記建物,RPRNMLQJJIPFFAP76CC
斗六市,土地,林頭段1974地號,51.0,住,,,1091021,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,16000,314,,0.0,0,含增建或未登記建物。；,RPTNMLQJJIPFFAP96CC
斗六市,房地(土地+建物),雲林縣斗六市西平路80號12樓7,1068.0,商,,,1091101,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830918,84.61,3,1,1,有,有,有,8500,100,,0.0,0,租金含管理費,RPUNMLQJJIPFFAP07CC
斗六市,房地(土地+建物),雲林縣斗六市永昌東街14巷7號,90.0,住,,,1091026,土地1建物0車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0690223,117.84,4,1,4,有,無,無,10000,85,,0.0,0,,RPTOMLQJJIPFFAP17DC
斗六市,房地(土地+建物),雲林縣斗六市大學路一段607號,122.0,住,,,1091110,土地1建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0790115,232.2,9,0,5,有,無,無,19900,86,,0.0,0,承租方:1.一樓後側廚房加裝插頭2.二樓前後房間裝門房間電燈皆改日光燈3.全棟熱水管線需維修至暢通並能使用出租方:1.五樓空間限管理人員上班時間使用2.當退租返還房屋時牆面須恢復原狀,RPTNMLLKJIPFFAP56CC
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮光明路73巷41之6號,100.0,住,,,1091020,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,1010119,204.65,4,3,3,有,無,有,22000,108,,0.0,0,,RPXNMLRKJIPFFDP87CC
斗六市,房地(土地+建物),雲林縣斗六市上海路237.239號,988.67,住,,,1091029,土地2建物0車位0,見其他登記事項,3,其他,蓄水池、診所、藥局、機械室,ＲＣ鋼骨造,0900707,1567.67,23,3,24,有,無,無,155000,99,,0.0,0,前是醫療院所現承租人為洗腎中心等用途,RPSNMLKLJIPFFAP09CC
斗六市,建物,雲林縣斗六市文化路188號6樓,26.0,住,,,1091123,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860211,121.11,3,2,2,有,有,有,11000,91,,0.0,0,,RPTNMLPLJIPFFAP07CC
