鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
吉安鄉,土地,東昌段476地號,491.36,其他,,,1090907,土地1建物0車位0,,,其他,,,,0.0,3,0,0,有,無,有,25000,51,,0.0,0,含增建或未登記建物。；,RPOOMLLKRHPFFAU37CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉海岸路469號,3273.0,,特定農業區,農牧用地,1090818,土地1建物0車位0,見其他登記事項,2,農舍,農舍,鋼筋混凝土造,0750922,157.69,0,1,1,有,無,無,48000,,,0.0,0,,RPOPMLLKRHPFFAU47CC
新城鄉,建物,花蓮縣新城鄉民族路83號,0.0,商,,,1090901,土地0建物0車位0,四層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1070514,47.28,1,0,1,有,無,有,9800,207,,0.0,0,,RPSOMLOKRHPFFAU08CC
花蓮市,房地(土地+建物),花蓮縣花蓮市民光410-29號,70.0,農,,,1090910,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0930402,150.96,4,2,3,有,無,有,15000,99,,0.0,0,,RPTOMLPKRHPFFAU38DC
新城鄉,房地(土地+建物),花蓮縣新城鄉復興路189巷13弄3號,127.33,住,,,1090810,土地1建物0車位0,見其他登記事項,4,其他,住家用,鋼筋混凝土造,1050624,198.32000000000002,4,2,5,有,無,無,25500,129,,0.0,0,,RPVNMLQKRHPFFAU48CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯五路2之8號5樓之2,12.27,商,,,1090826,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0761104,48.22,2,1,1,有,無,有,11000,228,,0.0,0,,RPXNMLQKRHPFFAU68CC
花蓮市,房地(土地+建物),花蓮縣花蓮市明心街1-22號2樓,0.0,住,,,1090817,土地1建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1051228,26.29,1,0,1,有,無,有,7000,266,,0.0,0,,RPRPMLQKRHPFFAU28CC
花蓮市,房地(土地+建物),花蓮縣花蓮市民光161號,58.0,住,,,1090829,土地1建物0車位0,全,1,透天厝,住家用,木石磚造〈磚石造〉,04901,29.01,3,1,2,有,無,無,10000,345,,0.0,0,,RPTPMLQKRHPFFAU48CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南昌路15號,87.13,商,,,1090817,土地1建物0車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土造,0960313,220.34,4,2,5,有,無,無,19900,90,,0.0,0,,RPWPMLQKRHPFFAU78CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國民一街40號四樓之二,26.92,住,,,1090829,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850603,104.28,3,2,2,有,無,有,13500,129,,0.0,0,,RPUNMLRKRHPFFAU48CC
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉志學新?85之3號,52.83,住,,,1090909,土地1建物0車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880520,152.82999999999998,4,2,3,有,無,無,12800,84,,0.0,0,,RPOOMLRKRHPFFAU97CC
花蓮市,房地(土地+建物),花蓮縣花蓮市睦和街21巷6號,96.0,住,,,1090904,土地1建物0車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0620810,92.64,5,2,4,有,無,無,20000,216,,0.0,0,,RPPOMLRKRHPFFAU18DC
新城鄉,建物,花蓮縣新城鄉民族路83號,0.0,商,,,1090917,土地0建物0車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1070514,47.28,1,0,1,有,無,有,9800,207,,0.0,0,,RPRNMLSKRHPFFAU28CC
花蓮市,建物,花蓮縣花蓮市中山路326號三樓E室,0.0,商,,,1090917,土地0建物0車位0,三層,6,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070604,24.8,1,0,1,有,無,有,8500,343,,0.0,0,,RPQNMLLLRHPFFAU57CC
新城鄉,建物,花蓮縣新城鄉民族路73號,0.0,商,,,1090921,土地0建物0車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1070514,40.26,1,0,1,有,無,有,9000,224,,0.0,0,,RPRNMLSLRHPFFAU38CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國興二街136號四樓之一,12.82,住,,,1090928,土地1建物1車位0,四層,5,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070622,36.79,1,1,1,有,無,有,8500,231,,0.0,0,,RPWNMLTLRHPFFAU98CC
花蓮市,建物,花蓮縣花蓮市國民九街26號,0.0,商,,,1090829,土地0建物0車位0,一層,4,套房(1房1廳1衛),住商用,鋼筋混凝土造,0770815,17.0,1,1,1,有,無,有,5000,294,,0.0,0,,RPXOMLTLRHPFFAU56CC
吉安鄉,建物,花蓮縣吉安鄉明太街9號,0.0,住,,,1090926,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,1011018,203.87,4,2,5,有,無,有,30000,147,,0.0,0,,RPPPMLTLRHPFFAU48CC
花蓮市,建物,花蓮縣花蓮市明心街1-22號二樓B室,0.0,住,,,1091003,土地0建物0車位0,二層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,1051228,24.79,1,0,1,有,有,有,8500,343,,0.0,0,,RPSNMLQJIIPFFAU27CC
花蓮市,建物,花蓮縣花蓮市莊敬路148號,0.0,住,,,1090929,土地0建物0車位0,二層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,1040825,28.0,1,0,1,有,無,有,5500,196,,0.0,0,,RPWOMLQJIIPFFAU87DC
花蓮市,建物,花蓮縣花蓮市莊敬路148號,0.0,住,,,1090927,土地0建物0車位0,二層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,1040825,31.0,1,0,1,有,無,有,7000,226,,0.0,0,,RPXOMLQJIIPFFAU97DC
花蓮市,房地(土地+建物),花蓮縣花蓮市中美三街70號二樓之五,24.64,商,,,1090930,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830518,118.06,3,2,2,有,有,有,12000,102,,0.0,0,,RPXNMLRJIIPFFAU97DC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉海岸路255巷3號,64.0,,鄉村區,乙種建築用地,1090908,土地1建物0車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0660304,96.95,3,1,2,有,無,無,8000,83,,0.0,0,,RPRNMLRJIIPFFAU27CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉安路一段21巷1弄7號,160.0,住,,,1090930,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0640128,151.28,5,2,3,有,無,有,22500,149,,0.0,0,,RPSNMLRJIIPFFAU37CC
