編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTOMLRJRHPFFAE66DA,,66.03,,木造,36年8月30日,二層,一層 二層
RPQNMLTJQHPFFAE98DA,14,48.32,住家用,鋼筋混凝土造,95年11月1日,十五層,十五層 陽台 雨遮
RPQNMLTJQHPFFAE98DA,14,19.69,避難室兼停車空間、管委會使用空間、基地內通路、車道、梯間、室內游泳池、辦公室、機械室、水箱,鋼筋混凝土造,95年11月1日,十五層,
RPOPMLOJRHPFFAE58DA,11,43.11,住家用,鋼筋混凝土造,98年3月25日,十五層,三層 雨遮
RPOPMLOJRHPFFAE58DA,11,19.98,共有部份,鋼筋混凝土造,98年3月25日,十五層,
RPQRMLRKQHPFFAE66DA,15,68.94,住家用,鋼筋混凝土造,95年1月26日,十五層,七層 陽台
RPQRMLRKQHPFFAE66DA,15,27.72,共有部份,鋼筋混凝土造,95年1月26日,十五層,
RPTNMLOJRHPFFAE88DA,10,139.53,住家用,鋼筋混凝土造,99年4月29日,十五層,五層 陽台
RPTNMLOJRHPFFAE88DA,10,88.90,本共有部分之項目有防空避難室，停車空間，樓梯間，機械室，水箱，管委會使用空間，騎樓，車道等８項。,鋼筋混凝土造,99年4月29日,十五層,
RPVNMLMJRHPFFAE88DA,12,52.17,住家用,鋼筋混凝土造,97年10月21日,十五層,七層 陽台 雨遮
RPVNMLMJRHPFFAE88DA,12,33.27,共有部份,鋼筋混凝土造,97年10月21日,十五層,
RPRNMLSJRHPFFAE09DA,16,64.76,住家用,鋼筋混凝土造,93年12月8日,十四層,八層 陽台
RPRNMLSJRHPFFAE09DA,16,25.23,共有部份,鋼筋混凝土造,93年12月8日,十四層,
RPSPMLOLQHPFFAE09DA,15,66.16,住家用,鋼筋混凝土造,94年9月29日,十五層,十四層 陽台
RPSPMLOLQHPFFAE09DA,15,24.67,共有部份,鋼筋混凝土造,94年9月29日,十五層,
RPSNMLQLQHPFFAE09DA,5,290.33,集合住宅,鋼筋混凝土,104年10月13日,二十八層,五層 陽台
