鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
內湖區,建物,臺北市內湖區康寧路三段１８９巷１５９弄３號四樓,0.0,住,,,1090825,土地0建物0車位0,五層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0780127,43.5,1,0,1,有,無,有,13000,299,,0.0,0,部分承租。租金含水費。公設面積無法分算。,RPTNMLLKRHPFFCA58CC
中山區,建物,臺北市中山區農安街22之2號三樓,0.0,商,,,1090819,土地0建物0車位0,三層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0621012,30.39,1,0,1,有,無,有,11500,378,,0.0,0,此為分租套房，第三層共分成3間，一間平均面積約為30.39平方公尺。,RPUNMLLKRHPFFCA68CC
內湖區,建物,臺北市內湖區東湖路106巷4號2樓,0.0,住,,,1090811,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700721,90.69,3,1,1,有,無,有,14000,154,,0.0,0,台北市都發局社會住宅包租代管計畫,RPVNMLLKRHPFFCA78CC
中山區,建物,臺北市中山區民權東路二段73號四樓,0.0,商,,,1090820,土地0建物0車位0,四層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0640317,34.61,1,0,1,有,無,有,15500,448,,0.0,0,此為分租套房，第四層共分成4間，一間平均面積約為34.61平方公尺。,RPWNMLLKRHPFFCA88CC
中山區,建物,臺北市中山區中山北路三段55巷28號二樓,0.0,商,,,1090820,土地0建物0車位0,二層,7,套房(1房1廳1衛),商業用,鋼筋混凝土造,0690930,31.259999999999998,1,0,1,有,無,有,13500,432,,0.0,0,此為分租套房，第二層共分成6間，一間平均面積約為31.26平方公尺。,RPOOMLLKRHPFFCA18CC
中山區,建物,臺北市中山區中山北路二段72巷9號4樓之5,0.0,商,,,1090812,土地0建物1車位0,四層,10,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970429,51.0,1,1,1,有,有,有,30000,588,,0.0,0,,RPPQMLLKRHPFFCA48CC
中山區,建物,臺北市中山區民權東路二段２０６號四樓,0.0,商,,,1090827,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750725,76.96000000000001,3,2,1,有,有,有,28000,364,,0.0,0,,RPWQMLLKRHPFFCA56CC
中山區,建物,臺北市中山區農安街227巷1-1號,0.0,住,,,1090905,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0741012,117.07,0,0,2,有,無,無,55000,470,,0.0,0,,RPQRMLLKRHPFFCA68CC
內湖區,建物,臺北市內湖區民權東路六段１８０巷７３號四樓,0.0,住,,,1090828,土地0建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060329,113.62,2,1,1,有,有,無,42000,370,坡道機械,5.6,0,租金含管理費。,RPRRMLLKRHPFFCA78CC
萬華區,建物,臺北市萬華區青年路178巷70號5樓之2,0.0,住,,,1090825,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640523,37.41,2,1,1,有,無,有,11000,294,,0.0,0,,RPQPMLLKRHPFFBA38CC
中正區,建物,臺北市中正區杭州南路一段１５之１號十樓之１,0.0,住,,,1090827,土地0建物1車位0,十層,22,辦公商業大樓,商業用,鋼筋混凝土造,0810921,484.48,3,1,0,有,有,有,290000,599,,0.0,0,,RPTPMLLKRHPFFBA68CC
大同區,建物,臺北市大同區長安西路150號八樓之1,0.0,商,,,1090824,土地0建物1車位0,八層,14,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0951014,218.79000000000002,0,0,0,無,有,無,75000,343,,0.0,0,,RPVPMLLKRHPFFBA88CC
萬華區,建物,臺北市萬華區和平西路二段１４９號十二樓之３,0.0,商,,,1090828,土地0建物1車位0,十二層,12,辦公商業大樓,住家用,鋼筋混凝土造,0680623,35.8,0,1,1,有,有,有,14000,391,,0.0,0,租期內含免租裝潢期。,RPWPMLLKRHPFFBA98CC
大同區,建物,臺北市大同區市民大道一段201號十六樓之7,0.0,其他,,,1090903,土地0建物1車位0,十六層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,118.12,2,2,2,有,有,有,67500,571,,0.0,0,,RPXPMLLKRHPFFBA09CC
松山區,建物,臺北市松山區民生東路四段55巷3弄14號,34.04,商,,,1090730,土地0建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,0640415,146.36,0,0,0,無,無,無,90000,615,,0.0,0,,RPOOMLLKRHPFFDA28CC
