鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路A02棟14樓,20.92,住,,,1070919,土地1建物1車位1,十四層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.5,3,2,2,有,無,21300000,157933,坡道平面,38.98,1950000,預售屋雨遮不計價,RPTOMLLKRHPFFAF88CB
汐止區,房地(土地+建物)+車位,新北市汐止區康寧街359號8樓A2棟8樓,11.57,商,,,1081110,土地2建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.21,2,2,1,有,無,11740000,113573,坡道平面,28.45,2000000,售價包含裝潢或家電。；,RPSNMLLKRHPFFDF98CB
汐止區,房地(土地+建物)+車位,新北市汐止區康寧街359號10樓A2棟10樓,11.59,商,,,1081130,土地2建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.57,2,2,1,有,無,11750000,114482,坡道平面,32.53,1900000,售價包含裝潢或家電。；,RPTNMLLKRHPFFDF09CB
汐止區,房地(土地+建物)+車位,新北市汐止區康寧街359號11樓A2棟11樓,11.61,商,,,1090322,土地2建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.51,2,2,1,有,無,11000000,119306,坡道機械,32.53,1100000,售價包含裝潢或家電。；,RPUNMLLKRHPFFDF56CB
汐止區,房地(土地+建物)+車位,新北市汐止區康寧街359號12樓A2棟12樓,11.61,商,,,1090405,土地2建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.51,2,2,1,有,無,11080000,120270,坡道機械,32.53,1100000,售價包含裝潢或家電。；,RPVNMLLKRHPFFDF66CB
汐止區,房地(土地+建物)+車位,新北市汐止區康寧街359號13樓A2棟13樓,11.61,商,,,1090421,土地2建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.49,2,2,1,有,無,11920000,116457,坡道平面,28.45,1900000,售價包含裝潢或家電。；,RPWNMLLKRHPFFDF76CB
汐止區,房地(土地+建物)+車位,新北市汐止區康寧街359號14樓A2棟14樓,11.61,商,,,1090522,土地2建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.51,2,2,1,有,無,11130000,116574,坡道機械,29.47,1100000,售價包含裝潢或家電。；,RPXNMLLKRHPFFDF86CB
汐止區,房地(土地+建物)+車位,新北市汐止區康寧街361號13樓A3棟13樓,15.9,商,,,1090718,土地2建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.46,3,2,2,有,無,14430000,112976,坡道機械,29.47,1100000,售價包含裝潢或家電。；,RPOOMLLKRHPFFDF68CB
汐止區,房地(土地+建物)+車位,新北市汐止區康寧街361號14樓A3棟14樓,15.9,商,,,1090712,土地2建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.46,3,2,2,有,無,14500000,113569,坡道機械,29.47,1100000,售價包含裝潢或家電。；,RPPOMLLKRHPFFDF78CB
汐止區,房地(土地+建物)+車位,新北市汐止區康寧街365號14樓A6棟14樓,6.76,商,,,1090322,土地2建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,79.61,1,1,1,有,無,7580000,129238,坡道機械,29.47,1100000,售價包含裝潢或家電。；,RPQOMLLKRHPFFDF88CB
汐止區,房地(土地+建物),新北市汐止區康寧街357號9樓A1棟9樓,9.19,商,,,1081109,土地2建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,68.24,2,2,1,有,無,8180000,119871,,0.0,0,售價包含裝潢或家電。；,RPPOMLPKRHPFFDF76EB
新店區,房地(土地+建物)+車位,新北市新店區斯馨段46地號A4棟15樓,12.25,住,,,1090423,土地1建物1車位1,十五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.31,2,2,1,有,無,12140000,171378,坡道平面,33.06,2500000,,RPROMLQKRHPFFCF76CB
新店區,房地(土地+建物)+車位,新北市新店區斯馨段46地號B3棟14樓,12.25,住,,,1090516,土地1建物1車位1,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.31,2,2,1,有,無,12000000,170667,坡道平面,33.06,2400000,,RPSOMLQKRHPFFCF86CB
新店區,房地(土地+建物)+車位,新北市新店區斯馨段46地號B3棟16樓,12.25,住,,,1090531,土地1建物1車位1,十六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.31,2,2,1,有,無,12100000,172444,坡道平面,33.06,2400000,,RPTOMLQKRHPFFCF96CB
