鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
北屯區,房地(土地+建物)+車位,臺中市北屯區昌平路一段154號12樓,9.64,住,,,1090814,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830419,109.81,3,2,2,有,有,有,25000,228,坡道機械,0.0,1500,,RPXOMLLKRHPFFBB09CC
西屯區,房地(土地+建物),臺中市西屯區順和二街39號,21.73,住,,,1090812,土地1建物1車位0,見其他登記事項,6,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0810914,138.0,1,2,2,有,無,無,12500,91,,0.0,0,,RPWQMLLKRHPFFCB66CC
西區,房地(土地+建物)+車位,臺中市西區中興街289號20樓之3,17.24,商,,,1090907,土地1建物1車位1,二十層,34,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0990202,344.19,4,2,3,有,無,有,71518,208,坡道平面,17.06,0,,RPROMLLKRHPFFAB38CC
西區,房地(土地+建物)+車位,臺中市西區台灣大道二段498號13樓之3,19.48,住,,,1090905,土地1建物1車位1,十三層,26,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011121,225.19,4,2,2,有,有,有,62000,275,坡道平面,27.58,0,續租。；起租日:109/09/10租金總額含稅。,RPVOMLLKRHPFFAB78CC
西區,房地(土地+建物),臺中市西區忠明南路112號3樓之8,16.29,住,,,1090911,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951222,153.78,3,2,2,有,有,有,36000,234,,0.0,0,續租。；起租日:109/10/10租金總額含稅。,RPWOMLLKRHPFFAB88CC
西區,房地(土地+建物),臺中市西區忠明南路303號14F  A戶之一,7.78,住,,,1090901,土地1建物1車位0,十四層,27,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0800119,115.71,0,0,0,無,有,有,22000,190,,0.0,0,冷氣,RPRPMLLKRHPFFAB48CC
中區,房地(土地+建物),臺中市中區自由路二段6號3樓之1,363.0,商,,,1090821,土地2建物1車位0,一層,13,辦公商業大樓,商業用,鋼筋混凝土造,0800520,330.48,5,1,2,有,無,有,65000,197,,0.0,0,,RPOQMLLKRHPFFAB28CC
西區,建物,臺中市西區精誠路３３２巷２１號,0.0,住,,,1090821,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0760414,189.96,3,2,3,有,無,有,25000,132,,0.0,0,含增建或未登記建物。；,RPUQMLLKRHPFFAB88CC
沙鹿區,建物,臺中市沙鹿區北中三街１６號二樓之６,0.0,住,,,1090826,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090312,79.94,2,1,1,有,有,有,20500,256,,0.0,0,,RPQOMLLKRHPFFFB78CC
潭子區,房地(土地+建物),臺中市潭子區興華一路241巷17號,84.86,住,,,1090815,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0860627,192.37,3,3,3,有,無,有,10000,52,,0.0,0,,RPOOMLLKRHPFFHB78CC
烏日區,建物,臺中市烏日區健行路278號,3.97,,,,1090909,土地0建物0車位0,四層,5,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070119,40.03,1,0,0,有,無,有,11800,295,,0.0,0,,RPQPMLLKRHPFFIB56CC
龍井區,房地(土地+建物)+車位,臺中市龍井區沙田路六段223號3樓之2,19.19,其他,,,1090817,土地1建物1車位500,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010214,112.65,3,2,2,有,有,無,10000,89,坡道機械,0.0,0,,RPQNMLLKRHPFFKB56CC
龍井區,房地(土地+建物),臺中市龍井區遊園南路203號,42.9,,鄉村區,乙種建築用地,1080814,土地2建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0850504,113.19,2,1,1,有,無,無,33000,292,,0.0,0,,RPRNMLLKRHPFFKB66CC
北屯區,房地(土地+建物),臺中市北屯區昌平路二段45之1號一樓,309.0,住,,,1090828,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1080503,46.26,0,0,0,無,無,無,90000,1946,,0.0,0,,RPPPMLLKRHPFFBB48DC
烏日區,房地(土地+建物),臺中市烏日區健行北路318號,101.26,住,,,1090901,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1000314,202.53,4,3,4,有,無,無,34056,168,,0.0,0,,RPUNMLMKRHPFFIB86CC
大雅區,房地(土地+建物),臺中市大雅區中清路三段997巷36號11樓,14.02,住,,,1090824,土地1建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830812,124.93,3,2,2,有,有,有,16000,128,,0.0,0,,RPPNMLMKRHPFFHB88CC
西區,房地(土地+建物),臺中市西區民生路135號12樓之6,5.2,商,,,1090825,土地1建物1車位0,十二層,22,套房(1房1廳1衛),見其他登記事項,鋼骨鋼筋混凝土造,0850119,40.08,1,0,1,有,有,有,5000,125,,0.0,0,,RPQNMLMKRHPFFAB28CC
南區,房地(土地+建物)+車位,臺中市南區工學路155巷6號13樓之5,17.12,住,,,1090824,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020327,130.23,3,2,2,有,有,有,21030,185,坡道平面,26.56,1830,,RPRNMLMKRHPFFAB38CC
南區,房地(土地+建物),臺中市南區美村路二段168巷1號3樓之2,15.62,住,,,1090825,土地1建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880812,107.98,3,2,2,有,有,有,13000,120,,0.0,0,,RPSNMLMKRHPFFAB48CC
西屯區,房地(土地+建物),臺中市西屯區至善路101巷23號3樓之5,4.23,住,,,1090824,土地1建物1車位0,三層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950711,31.020000000000003,1,0,1,有,有,有,6000,193,,0.0,0,,RPTNMLMKRHPFFCB78CC
西屯區,房地(土地+建物),臺中市西屯區至善路101巷23號3樓之1,4.17,住,,,1090820,土地1建物1車位0,三層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950711,30.62,1,0,1,有,有,有,6500,212,,0.0,0,,RPVNMLMKRHPFFCB98CC
西屯區,房地(土地+建物),臺中市西屯區惠來路三段256號六樓,1105.48,其他,,,1090820,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801219,125.12,3,2,2,有,有,有,16000,128,,0.0,0,包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付 。,RPSOMLOKRHPFFCB98CC
西屯區,房地(土地+建物),臺中市西屯區福聯街15巷9號六樓之47,2559.61,其他,,,1090821,土地1建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830908,20.61,1,0,1,有,有,有,4000,194,,0.0,0,包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付 。,RPTOMLOKRHPFFCB09CC
西屯區,房地(土地+建物),臺中市西屯區弘孝路19號三樓之3,949.0,其他,,,1090827,土地1建物1車位0,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900704,114.4,3,2,2,有,有,有,19900,174,,0.0,0,包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付 。,RPVOMLOKRHPFFCB66CC
西屯區,房地(土地+建物),臺中市西屯區文心路二段566之1號十五樓之3,12319.0,其他,,,1090830,土地1建物1車位0,十五層,21,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0861121,154.41,4,2,3,有,有,有,19500,126,,0.0,0,包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付 。,RPWOMLOKRHPFFCB76CC
西屯區,建物,臺中市西屯區皇城街６６號,0.0,住,,,1090907,土地0建物1車位0,一層,14,店面(店鋪),見其他登記事項,鋼筋混凝土造,0960625,202.93,0,1,1,有,有,無,34000,168,,0.0,0,含車位一個，須抽籤,RPXQMLOKRHPFFCB07CC
西屯區,建物,臺中市西屯區臺灣大道四段１２７０號七樓之１,0.0,住,,,1090828,土地0建物1車位0,七層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990112,114.94999999999999,2,2,2,有,有,有,20000,174,,0.0,0,租金含管理費。,RPRRMLOKRHPFFCB56CC
北區,房地(土地+建物),臺中市北區篤行路408之6號7樓3號,601.0,其他,,,1090815,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811224,112.22,3,2,2,有,有,有,18500,165,,0.0,0,包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付。,RPXOMLOKRHPFFBB76CC
北屯區,房地(土地+建物),臺中市北屯區天津路四段307號14樓之7,2070.0,其他,,,1090824,土地1建物1車位0,十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840626,29.95,1,0,1,有,有,有,5500,184,,0.0,0,包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付 。,RPRPMLOKRHPFFBB88CC
北屯區,建物,臺中市北屯區崇德三路７２號,0.0,住,,,1090828,土地0建物1車位1,見其他登記事項,12,店面(店鋪),住商用,鋼筋混凝土造,0830614,73.59,2,1,2,有,有,有,16000,217,坡道平面,0.0,0,含增建或未登記建物。；車位面積無法分算。,RPVQMLOKRHPFFBB76CC
北屯區,建物,臺中市北屯區松順一街４１號１１樓,0.0,住,,,1090823,土地0建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830614,158.56,3,2,2,有,有,有,20000,126,坡道平面,0.0,0,租金含管理費。車位面積無法分算。,RPOSMLOKRHPFFBB88CC
