編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXOMLTKQHPFFCC27DA,48,58.32,住家用,加強磚造,61年4月12日,二層,一層 二層
RPVNMLTJRHPFFBC86DA,22,95.86,住家用,鋼筋混凝土造,87年6月10日,五層,一層 平台
RPVNMLTJRHPFFBC86DA,22,23.41,共用部份,鋼筋混凝土造,87年6月10日,五層,
RPUNMLPLQHPFFBC09DA,23,101.47,住家用,鋼筋混凝土造,87年1月15日,六層,六層 陽台
RPUNMLPLQHPFFBC09DA,23,25.54,共用部份,鋼筋混凝土造,87年1月15日,六層,
RPUNMLPLQHPFFBC09DA,23,11.92,共用部份,鋼筋混凝土造,87年1月15日,六層,
RPVOMLRJRHPFFBC76DA,29,116.21,住家用,鋼筋混凝土造,80年12月3日,七層,七層 陽台
RPVOMLRJRHPFFBC76DA,29,36.26,共用部份,鋼筋混凝土造,80年12月3日,七層,
RPVOMLRJRHPFFBC76DA,29,15.98,共用部份,鋼筋混凝土造,80年12月3日,七層,
RPQOMLPLQHPFFBC78DA,,180.44,住家用,鋼筋混凝土造,103年3月14日,二十四層,十六層 陽台 雨遮
RPQOMLPLQHPFFBC78DA,,.11,辦公室,鋼筋混凝土造,103年3月14日,二十四層,一層
RPQOMLPLQHPFFBC78DA,,76.42,本共有部分之項目有管理員室、中繼機房、公共服務空間、防災中心、樓電梯間、梯廳、機車停車區、發電機房、垃圾儲藏室、電信機房、受電箱、台電配電室、樓梯間、梯間、機房、水箱、出入口雨遮、停車空間、陽台、雨遮等共２０項,鋼筋混凝土造,103年3月14日,二十四層,
RPQOMLPLQHPFFBC78DA,,49.05,本共有部分之項目有管理員室、中繼機房、公共服務空間、防災中心、樓電梯間、梯廳、機車停車區、發電機房、垃圾儲藏室、電信機房、受電箱、台電配電室、樓梯間、梯間、機房、水箱、出入口雨遮、停車空間、陽台、雨遮等共２０項,鋼筋混凝土造,103年3月14日,二十四層,
RPQOMLPLQHPFFBC78DA,,.01,本共有部分之項目有防空避難室兼停車空間、樓電梯間等共２項,鋼筋混凝土造,103年3月14日,二十四層,
RPQOMLPLQHPFFBC78DA,,1.07,本共有部分之項目為車道,鋼筋混凝土造,103年3月14日,二十四層,
RPOPMLRLQHPFFBC88DA,31,165.60,住家用,鋼筋混凝土造,78年6月5日,三層,一層 陽台 見其他登記事項
RPOPMLRLQHPFFBC88DA,31,2.18,共用部份,鋼筋混凝土造,78年6月5日,三層,
RPUOMLRJQHPFFCC66DA,23,1.55,共用部份,鋼筋混凝土造,86年5月8日,十一層,
RPUOMLRJQHPFFCC66DA,23,70.33,住家用,鋼筋混凝土造,86年5月8日,十一層,七層 陽台 雨遮
RPUOMLRJQHPFFCC66DA,23,10.16,共用部份,鋼筋混凝土造,86年5月8日,十一層,
RPUOMLRJQHPFFCC66DA,23,.79,共用部份,鋼筋混凝土造,86年5月8日,十一層,
RPUOMLRJQHPFFCC66DA,23,31.15,共用部份,鋼筋混凝土造,86年5月8日,十一層,
RPWOMLSJRHPFFBC96DA,22,72.93,住家用,鋼筋混凝土造,88年1月14日,十六層,一層 陽台
RPWOMLSJRHPFFBC96DA,22,17.29,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPWOMLSJRHPFFBC96DA,22,3.11,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPWOMLSJRHPFFBC96DA,22,34.99,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPWOMLSJRHPFFBC96DA,22,1.77,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPWOMLSJRHPFFBC96DA,22,.85,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPRNMLRJRHPFFCC98DA,2,33.10,店鋪,鋼筋混凝土造,107年11月22日,五層,一層 騎樓
RPRNMLRJRHPFFCC98DA,2,17.45,本建物共有部分之項目有機房‧樓電梯間‧騎樓‧樓梯間‧水箱室等共５項。,鋼筋混凝土造,107年11月22日,五層,
RPPNMLSJRHPFFCC98EA,29,97.03,住家用,鋼筋混凝土造,80年11月15日,四層,四層 陽台
RPPNMLSJRHPFFCC98EA,29,6.24,共用部份,鋼筋混凝土造,80年11月15日,四層,
