鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
獅潭鄉,土地,獅潭段和興小段367地號,1715.0,,山坡地保育區,丙種建築用地,1090805,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3150000,1837,,0.0,0,,RPPNMLSJRHPFFAK86DA,0.0,0.0,0.0,無,
苗栗市,房地(土地+建物),文山里７鄰文發路１２１巷６９弄２０號,85.75,,,,1090621,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090505,202.57,5,2,3,有,無,10000000,49366,,0.0,0,土地售價600萬元整，建物售價400萬元整,RPWNMLLLQHPFFBK07DA,194.43,0.0,8.14,無,
苗栗市,房地(土地+建物)+車位,新英里１３鄰天祥１１４號,101.39,,山坡地保育區,丙種建築用地,1090727,土地1建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0831122,178.47,4,3,3,有,無,2980000,16697,坡道平面,0.0,0,其他增建:二樓陽光採光罩其他增建；,RPVNMLNJRHPFFBK07DA,168.06,0.0,10.41,無,
頭屋鄉,房地(土地+建物)+車位,頭屋村４鄰中正街３３巷４０號四樓之二,39.95,都市：其他:住宅區,,,1090824,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050629,114.58000000000001,3,2,2,有,有,4800000,41892,一樓平面,0.0,0,,RPRNMLRJRHPFFBK07DA,67.76,0.0,9.0,有,
苗栗市,房地(土地+建物)+車位,文山里２２鄰國華路７９３號二樓之五,22.98,都市：其他:住宅區,,,1090717,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090507,125.89,2,2,1,有,有,5880000,48488,一樓平面,20.09,750000,,RPSNMLSJRHPFFBK27DA,70.6,0.0,7.43,有,
苗栗市,房地(土地+建物)+車位,文山里２２鄰國華路７９３號八樓之五,22.98,都市：其他:住宅區,,,1090812,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090507,125.89,2,2,1,有,有,5950000,49149,一樓平面,20.09,750000,,RPUNMLSJRHPFFBK47DA,70.6,0.0,7.43,有,
苗栗市,房地(土地+建物)+車位,文山里２２鄰國華路７９３號六樓之一,29.31,都市：其他:住宅區,,,1090710,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090507,155.2,3,2,2,有,有,6850000,44778,一樓平面,20.09,800000,,RPVNMLSJRHPFFBK57DA,90.23,0.0,9.43,有,
頭屋鄉,房地(土地+建物),頭屋村２３鄰雙龍街８３號,74.0,,鄉村區,乙種建築用地,1090722,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0700309,97.68,4,2,2,有,無,1300000,13309,,0.0,0,,RPUPMLSJRHPFFBK67DA,97.68,0.0,0.0,無,
苗栗市,房地(土地+建物)+車位,文山里２７鄰自治路４２６巷２號四樓之六,31.68,都市：其他:住宅區,,,1090825,土地2建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090424,173.79000000000002,3,3,3,有,有,8000000,46033,坡道平面,25.18,0,,RPUNMLTJRHPFFBK57DA,94.33,0.0,6.46,有,
苗栗市,房地(土地+建物),建功里２９鄰長春街１８號五樓,27.6,都市：其他:住宅區,,,1090822,土地1建物1車位0,五層,,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690615,90.48,3,2,2,有,無,2050000,22657,,0.0,0,,RPSNMLKKRHPFFBK56DA,90.48,0.0,0.0,無,
苗栗市,房地(土地+建物),清華里３鄰福星街７４巷４號,116.01,都市：其他:住宅區,,,1090731,土地1建物1車位0,一層，二層，見其他登記事項,,公寓(5樓含以下無電梯),住家用,加強磚造,,171.67,5,4,6,有,無,5200000,30291,,0.0,0,,RPTNMLKKRHPFFBK66DA,154.43,17.24,0.0,無,
竹南鎮,房地(土地+建物),大埔里３鄰科專五路２３８巷３號,100.18,都市：其他:第一種住宅區,,,1090726,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060930,319.54,17,0,17,有,有,17800000,55705,,0.0,0,,RPWOMLRLPHPFFDK87DA,299.78,0.0,19.76,有,
