鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市南橋一段493地號等〈A2〉,271.88,,特定農業區,農牧用地,1080117,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,178.43,4,2,4,有,無,11480000,64339,,0.0,0,建地2筆價格401萬農地1筆價格146萬合計土地總價547萬,RPXNMLTLRHPFFBG67CB
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市南橋一段493地號等〈A3〉,278.07,,特定農業區,農牧用地,1071228,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,178.43,4,2,4,有,無,11680000,65460,,0.0,0,建地2筆價格407萬農地1筆價格151萬合計總價558萬,RPOOMLTLRHPFFBG86CB
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市南橋一段493地號等〈A4〉,283.57,,特定農業區,農牧用地,1080408,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,178.43,4,2,4,有,無,11580000,64899,,0.0,0,建地2筆價格401萬農地1筆價格156萬合計總價557萬,RPPOMLTLRHPFFBG96CB
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市南橋一段493地號等〈A5〉,291.54,,特定農業區,農牧用地,1080121,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,178.43,4,2,4,有,無,12080000,67702,,0.0,0,建地2筆價格419萬農地1筆價格160萬合計總價579萬,RPQOMLTLRHPFFBG07CB
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市南橋一段493地號等〈A6〉,298.37,,特定農業區,農牧用地,1080107,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,178.43,4,2,4,有,無,12180000,68262,,0.0,0,建地2筆價格421萬農地1筆價格165萬合計總價586萬,RPROMLTLRHPFFBG17CB
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市南橋一段493地號等〈B3〉,194.94,,特定農業區,農牧用地,1080115,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,178.43,4,2,4,有,無,10980000,61537,,0.0,0,建地2筆價格407萬，農地1筆價格81萬，合計總價488萬,RPUOMLTLRHPFFBG47CB
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市南橋一段493地號等〈B4〉,195.93,,特定農業區,農牧用地,1080113,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,178.43,4,2,4,有,無,11180000,62658,,0.0,0,建地2筆價格415萬，農地1筆價格81萬，合計總價496萬,RPVOMLTLRHPFFBG57CB
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市南橋一段493地號等〈B6〉,216.26,,特定農業區,甲種建築用地,1080115,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,178.43,4,2,4,有,無,11280000,63218,,0.0,0,建地2筆價格418萬，農地1筆價格82萬，合計總價500萬,RPXOMLTLRHPFFBG77CB
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市南橋一段493地號等〈A7〉,414.41,,特定農業區,農牧用地,1080212,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,194.64,4,2,5,有,無,14380000,73880,,0.0,0,建地2筆價格539萬，建地1筆價格90萬，合計總價629萬,RPOPMLTLRHPFFBG96CB
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市南橋一段493地號等〈B2〉,150.94,,特定農業區,甲種建築用地,1080326,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,171.83,4,2,4,有,無,10200000,59361,,0.0,0,建地2筆價格393萬，農地1筆價格38萬，合計總價431萬,RPPPMLTLRHPFFBG07CB
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市南橋一段493地號等〈B5〉,202.25,,特定農業區,甲種建築用地,1080112,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,178.43,4,2,4,有,無,11280000,63218,,0.0,0,建地2筆價格419萬，農地1筆價格81萬，合計總價500萬,RPVNMLNKIIPFFBG58CB
