鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
八德區,房地(土地+建物),桃園市八德區建德路271號,17.2,住,,,1090816,土地1建物1車位0,一層,15,店面(店鋪),見其他登記事項,鋼筋混凝土造,1040420,90.25,0,0,0,無,有,無,10000,111,,0.0,0,,RPVOMLLKRHPFFFH37DC
大溪區,房地(土地+建物),桃園市大溪區60巷200號5樓,22.28,,特定農業區,甲種建築用地,1090819,土地1建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850626,53.64,4,1,1,有,有,有,8000,149,,0.0,0,,RPVNMLLKRHPFFCH96DC
平鎮區,房地(土地+建物),桃園市平鎮區上海路211巷6號4樓,35.46,商,,,1090813,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851108,144.29999999999998,3,2,2,有,有,有,13000,90,,0.0,0,,RPTOMLLKRHPFFGH37EC
楊梅區,建物,桃園市楊梅區福羚路115號九樓,0.0,商,,,1090720,土地0建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050516,122.92,2,1,1,有,有,有,16000,130,,0.0,0,社會住宅租賃車位一個,RPRNMLLKRHPFFDH56CC
楊梅區,建物,桃園市楊梅區新農街378巷13弄7號五樓之1,0.0,住,,,1090803,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830827,147.32999999999998,3,2,2,有,有,有,11000,75,,0.0,0,社會住宅租賃車位一個,RPVNMLLKRHPFFDH96CC
新屋區,建物,桃園市新屋區忠孝街10之3號,0.0,住,,,1090901,土地0建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820715,117.07,2,2,2,有,有,有,10000,85,,0.0,0,,RPQOMLLKRHPFFDH56CC
蘆竹區,建物,桃園市蘆竹區海山路二段93巷60號4樓,0.0,,鄉村區,乙種建築用地,1090728,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850214,79.49,3,2,2,有,無,有,7000,88,,0.0,0,社會住宅,RPROMLLKRHPFFEH76CC
大園區,房地(土地+建物)+車位,桃園市大園區致祥三街46號,75.94,住,,,1090807,土地1建物1車位3,一層,12,店面(店鋪),見其他登記事項,鋼筋混凝土造,1011225,348.97,0,0,0,無,有,無,43000,123,坡道平面,0.0,0,,RPWOMLLKRHPFFEH27CC
蘆竹區,土地,河底段925地號,925.62,農,,,1090827,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,63000,68,,0.0,0,含增建或未登記建物。；,RPXPMLLKRHPFFEH47CC
八德區,建物,桃園市八德區豐田三路43號11樓,0.0,其他,,,1090801,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031210,124.46,2,1,1,有,有,有,12000,96,,0.0,0,社會住宅租賃車位一個,RPQNMLLKRHPFFFH66CC
八德區,房地(土地+建物)+車位,桃園市八德區廣興二路71號8樓,28.42,住,,,1090826,土地1建物1車位1,八層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040804,145.87,2,2,1,有,有,無,12925,89,坡道平面,0.0,1425,,RPSNMLLKRHPFFFH86CC
八德區,建物,桃園市八德區廣福路20巷35弄12號,0.0,商,,,1090731,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0741005,99.05,5,2,3,有,無,有,10000,101,,0.0,0,社會住宅,RPTNMLLKRHPFFFH96CC
八德區,建物,桃園市八德區中華北街３號,0.0,住,,,1090823,土地0建物1車位0,見其他登記事項,2,店面(店鋪),住商用,加強磚造,0650923,123.0,1,2,2,有,無,無,19500,159,,0.0,0,,RPVNMLLKRHPFFFH17CC
八德區,建物,桃園市八德區建國路145號六樓,0.0,住,,,1090824,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871120,97.91,3,2,2,有,有,有,13000,133,,0.0,0,,RPPOMLLKRHPFFFH66CC
八德區,建物,桃園市八德區豐德路242號六樓,0.0,住,,,1090825,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071102,102.66,3,1,2,有,有,有,14100,137,,0.0,0,另有提供車位無償使用,RPROMLLKRHPFFFH86CC
八德區,建物,桃園市八德區興豐路382號五樓,0.0,住,,,1090828,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971126,196.05,4,2,2,有,有,有,19000,97,,0.0,0,另有提供車位無償使用,RPSOMLLKRHPFFFH96CC
平鎮區,建物,桃園市平鎮區工業南路99巷12號4樓,0.0,住,,,1090731,土地0建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0951031,171.88,4,1,2,有,無,有,13000,76,,0.0,0,社會住宅,RPRNMLLKRHPFFGH86CC
平鎮區,建物,桃園市平鎮區民族路二段217號六樓之1,0.0,住,,,1090805,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930205,119.58,3,2,2,有,有,有,13500,113,,0.0,0,社會住宅租賃車位一個,RPSNMLLKRHPFFGH96CC
平鎮區,建物,桃園市平鎮區平德路119號2樓,0.0,,鄉村區,乙種建築用地,1090730,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080621,119.28,3,1,1,有,無,有,12000,101,,0.0,0,社會住宅,RPTNMLLKRHPFFGH07CC
平鎮區,建物,桃園市平鎮區平東路134之6號六樓之1,0.0,住,,,1090728,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801210,121.06,3,2,1,有,有,有,15000,124,,0.0,0,社會住宅,RPVNMLLKRHPFFGH27CC
平鎮區,建物,桃園市平鎮區福壽路10號5樓,0.0,住,,,1090727,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080820,157.33999999999997,2,1,1,有,有,有,12000,76,,0.0,0,社會住宅,RPWNMLLKRHPFFGH37CC
平鎮區,建物,桃園市平鎮區中豐路206號,0.0,住,,,1090820,土地0建物1車位0,八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860501,38.18,1,1,1,有,有,有,6000,157,,0.0,0,社會住宅 管理費/500月,RPPOMLLKRHPFFGH76CC
龍潭區,建物,桃園市龍潭區中原路二段229巷59號,0.0,,山坡地保育區,丙種建築用地,1090823,土地0建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0960303,179.27,3,2,3,有,無,有,20000,112,,0.0,0,,RPTPMLLKRHPFFCH86CC
龜山區,房地(土地+建物),桃園市龜山區文全街23號3樓,33.6,住,,,1090824,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850902,97.99,3,2,3,有,無,有,18000,184,,0.0,0,,RPQNMLLKRHPFFHH86CC
桃園區,建物,桃園市桃園區國際路一段1189號19樓之1,0.0,其他,,,1090729,土地0建物1車位0,十九層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861128,98.25999999999999,3,2,2,有,有,有,15000,153,,0.0,0,社會住宅,RPQNMLLKRHPFFAH78CC
桃園區,建物,桃園市桃園區宏昌十二街594號七樓,0.0,其他,,,1090729,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840220,153.58,3,1,2,有,有,有,18000,117,,0.0,0,社會住宅,RPTNMLLKRHPFFAH09CC
桃園區,建物,桃園市桃園區鴻撫街１８號,0.0,住,,,1090823,土地0建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0841213,97.98,2,2,1,有,無,有,13500,138,,0.0,0,,RPWNMLLKRHPFFAH76CC
