鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
嘉義市,房地(土地+建物),嘉義市嘉義市博東路151號8樓2,15.4,住,,,1090820,土地1建物1車位0,八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,124.74000000000001,3,2,2,有,有,有,12000,96,,0.0,0,,RPTOMLLKRHPFFAI66CC
嘉義市,房地(土地+建物),嘉義市嘉義市西區新榮路35巷21號7樓之1,35.57,住,,,1090909,土地1建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931028,207.08999999999997,4,2,2,有,有,有,24000,116,,0.0,0,,RPSOMLLKRHPFFAI66DC
嘉義市,房地(土地+建物),嘉義市嘉義市中山路435號一樓,76.03,商,,,1090908,土地1建物1車位0,一層,2,店面(店鋪),住商用,見其他登記事項,0380713,76.03,0,0,0,無,無,無,56760,747,,0.0,0,僅租賃一樓前半部約23坪.租金含稅及健保補充保費,RPROMLPKRHPFFAI96DC
嘉義市,建物,嘉義市嘉義市彌陀路139號6樓4,0.0,住,,,1090915,土地0建物1車位0,六層,20,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850311,61.82,1,0,1,有,有,有,6000,97,,0.0,0,,RPPPMLPKRHPFFAI76CC
嘉義市,房地(土地+建物),嘉義市嘉義市康樂街103之1號2樓1,21.85,住,,,1090905,土地1建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820702,107.36,2,1,1,有,無,有,9000,84,,0.0,0,,RPPNMLQKRHPFFAI66CC
嘉義市,房地(土地+建物),嘉義市嘉義市博東路159號12樓4,10.54,住,,,1090825,土地1建物1車位0,十二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,87.43,2,2,1,有,有,有,10000,114,,0.0,0,,RPOOMLRKRHPFFAI76CC
嘉義市,房地(土地+建物),嘉義市嘉義市博東路159號6樓1,14.59,住,,,1090901,土地1建物1車位0,六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,116.61,3,2,2,有,有,有,12000,103,,0.0,0,,RPUOMLNLRHPFFAI07CC
嘉義市,房地(土地+建物),嘉義市嘉義市忠孝路790-70號2樓2,19.6,住,,,1090901,土地1建物1車位0,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841004,130.51,3,2,2,有,有,有,12000,92,,0.0,0,,RPVOMLNLRHPFFAI17CC
嘉義市,建物,嘉義市嘉義市國華街310號,0.0,,,,1090901,土地0建物0車位0,五層,5,套房(1房1廳1衛),見其他登記事項,見其他登記事項,1041110,40.5,1,1,1,有,無,有,9000,222,,0.0,0,含管理費、稅金或水電等費用。；,RPWOMLNLRHPFFAI27CC
