編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSOMLLKRHPFFAI66DC,16,127.02,住家用,鋼筋混凝土造,93年10月28日,十四層,
RPSOMLLKRHPFFAI66DC,16,80.07,共有部份,鋼筋混凝土造,93年10月28日,十四層,
RPTOMLLKRHPFFAI66CC,22,89.09,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPTOMLLKRHPFFAI66CC,22,16.26,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPTOMLLKRHPFFAI66CC,22,19.39,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPROMLPKRHPFFAI96DC,71,76.03,住商用,鐵筋木造,38年7月13日,二層,
RPPPMLPKRHPFFAI76CC,25,61.82,住家用,鋼筋混凝土造,85年3月11日,二十層,
RPPNMLQKRHPFFAI66CC,27,107.36,住家用,鋼筋混凝土造,82年7月2日,六層,
RPWOMLNLRHPFFAI27CC,5,40.50,店舖、住宅,鋼筋混凝土構造,104年11月10日,五層,
RPXNMLPLRHPFFAI47CC,32,37.30,住家用,鋼筋混凝土造,78年1月17日,七層,
RPOOMLRKRHPFFAI76CC,22,62.35,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPOOMLRKRHPFFAI76CC,22,12.16,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPOOMLRKRHPFFAI76CC,22,12.92,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPSOMLTLRHPFFAI47CC,22,80.54,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPSOMLTLRHPFFAI47CC,22,16.74,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPSOMLTLRHPFFAI47CC,22,18.09,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPUOMLTLRHPFFAI67CC,22,59.97,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPUOMLTLRHPFFAI67CC,22,11.52,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPUOMLTLRHPFFAI67CC,22,12.92,共有部份,鋼筋混凝土造,87年3月19日,二十二層,
RPVOMLPLRHPFFAI37CC,34,148.56,住家用,加強磚造,75年7月29日,二層,
