編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLKMRHPFFCN96CC,28,103.54,住家用,鋼筋混凝土造,81年7月2日,七層,
RPPNMLKMRHPFFCN96CC,28,25.29,管理室突出物、人行道、防空室,鋼筋混凝土造,81年7月2日,七層,
RPVNMLLLRHPFFGN97CC,25,202.39,農舍,鋼筋混凝土造,84年6月30日,三層,
RPTNMLRKRHPFFDN97CC,35,1189.49,住商用,鋼筋混凝土造,74年4月18日,六層,
RPSOMLOKRHPFFAN37CC,91,71.34,商業用,磚造,19年1月1日,三層,
RPTOMLPJIIPFFDN96CC,25,174.75,住家用,鋼筋混凝土造,84年9月12日,三層,
RPSNMLRJIIPFFAN66CC,15,16.52,補習班,鋼筋混凝土造,95年1月23日,四層,
RPUNMLRJIIPFFAN86CC,15,16.52,補習班,鋼筋混凝土造,95年1月23日,四層,
RPQOMLPJIIPFFAN98CC,3,75.20,集合住宅,鋼筋混凝土造,106年7月11日,十二層,
RPQOMLPJIIPFFAN98CC,3,69.62,停車空間、機電空間、防空避難室兼停車空間、門廊、管委會空間、交誼空間、梯廳、安全梯、排煙室、樓梯間、水箱、機械室,鋼筋混凝土造,106年7月11日,十二層,
RPWOMLPKIIPFFAN07CC,24,81.58,住家用,鋼筋混凝土造,85年7月29日,十四層,
RPWOMLPKIIPFFAN07CC,24,12.66,梯間、機械室、水箱,鋼筋混凝土造,85年7月29日,十四層,
RPWOMLPKIIPFFAN07CC,24,11.66,停車空間、避難室,鋼筋混凝土造,85年7月29日,十四層,
RPQNMLNLIIPFFCN09CC,22,236.76,住家用,鋼筋混凝土造,87年6月1日,三層,
RPXNMLTKIIPFFDN77CC,13,419.97,店舖、住宅、停車空間,鋼筋混凝土造,96年5月3日,五層,
RPXNMLTKIIPFFDN77CC,13,33.09,停車空間、防空避難室,鋼筋混凝土造,96年5月3日,八層,
RPVOMLKLIIPFFAN56CC,13,19.83,廠房,鋼筋混凝土造,96年10月18日,五層,
RPSNMLQLIIPFFHN47CC,31,121.74,住商用,鋼筋混凝土造,78年7月7日,三層,
RPRNMLQLIIPFFCN86CC,9,203.74,住商用、樓梯間,鋼筋混凝土造,100年6月21日,二層,
RPSNMLTKIIPFFCN17CC,1,33.10,住家用、騎樓、走廊、戶外樓梯,鋼筋混凝土造,108年10月17日,二層,
RPTNMLTLIIPFFAN17CC,35,114.83,住家用,鋼筋混凝土造,75年4月15日,三層,
RPUNMLTLIIPFFAN27CC,26,197.25,住商用,鋼筋混凝土造,83年6月9日,四層,
RPQNMLKKJIPFFHN76DC,13,121.03,住商用,鋼筋混凝土造,97年4月16日,二層,
RPWNMLKLJIPFFAN66CC,28,119.27,住商用,鋼筋混凝土造,81年7月11日,十六層,
RPWNMLKLJIPFFAN66CC,28,11.92,防空避難室兼停車空間,鋼筋混凝土造,81年7月11日,十六層,
RPWNMLKLJIPFFAN66CC,28,17.73,梯間,鋼筋混凝土造,81年7月11日,十六層,
RPQNMLNKJIPFFHN96CC,44,142.68,住商用,鋼筋混凝土加強磚造,65年7月16日,三層,
RPUNMLOLJIPFFBN96CC,40,18.00,住商用,鋼筋混凝土加強磚造,69年9月30日,三層,
RPVOMLTJJIPFFDN67CC,37,146.63,走道、店舖,鋼架造、磚造,72年12月8日,一層,
RPQNMLNLJIPFFHN07CC,42,93.68,住商用,鋼筋混凝土加強磚造,67年10月30日,二層,
RPTNMLOLJIPFFBN86CC,40,19.00,住商用,鋼筋混凝土加強磚造,69年9月30日,三層,
RPOOMLMJKIPFFAN68CC,22,87.59,住家用,鋼筋混凝土造,87年12月31日,九層,
RPOOMLMJKIPFFAN68CC,22,28.00,避難室．停車場．停車空間．自用游泳池．機械室．水塔,鋼筋混凝土造,87年12月31日,九層,
RPSOMLLJKIPFFAN98CC,22,66.91,住家用,鋼筋混凝土造,87年12月31日,九層,
RPSOMLLJKIPFFAN98CC,22,21.24,避難室．停車場．停車空間．自用游泳池．機械室．水塔,鋼筋混凝土造,87年12月31日,九層,
RPSNMLRLJIPFFBN07CC,22,1453.60,工業用,鋼骨造,88年3月6日,一層,
RPUNMLLJKIPFFDN76CC,36,228.32,住家用,鋼筋混凝土造,73年8月20日,四層,
RPPNMLMJKIPFFBN88DC,52,992.00,工業用,鋼筋混凝土加強磚造,58年4月10日,二層,
RPROMLNJKIPFFDN76CC,41,264.27,住家用,鋼筋混凝土加強磚造,69年1月17日,三層,
RPQOMLRJKIPFFAN76CC,12,76.40,店舖,鋼骨造有牆,97年5月30日,一層,
RPPOMLMJKIPFFBN88CC,1,61.29,集合住宅,鋼筋混凝土造,108年6月4日,五層,
RPPOMLMJKIPFFBN88CC,1,28.49,樓電梯間、停車空間、樓梯間（共有部分）,鋼筋混凝土造,108年6月4日,五層,
RPQOMLSJKIPFFDN17CC,34,132.31,住家用,加強磚造,75年7月12日,二層,
RPSOMLSJKIPFFDN37CC,25,70.06,住家用,鋼筋混凝土造,84年8月22日,十層,
RPROMLSJKIPFFDN27CC,39,125.01,住家用,鋼筋混凝土造,71年1月20日,三層,
