鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
,車位,高雄市前鎮區新光路404號車位,0.0,,,,1090401,土地0建物0車位1,,68,其他,停車空間,鋼造,,40.09,0,0,0,有,無,2000000,,坡道平面,40.09,2000000,,RPOPMLQJJIPFFCE28CB
,車位,高雄市前鎮區新光路410號車位,0.0,,,,1090301,土地0建物0車位1,,68,其他,停車空間,鋼造,,40.09,0,0,0,有,無,2970000,,坡道平面,40.09,2970000,,RPPPMLQJJIPFFCE38CB
,車位,高雄市前鎮區新光路331號車位,0.0,,,,1081102,土地0建物0車位1,,68,其他,停車空間,鋼造,,40.09,0,0,0,有,無,2050000,,坡道平面,40.09,2050000,,RPQPMLQJJIPFFCE48CB
,車位,高雄市前鎮區新光路375號車位,0.0,,,,1070301,土地0建物0車位1,,68,其他,停車空間,鋼造,,40.09,0,0,0,有,無,2000000,,坡道平面,40.09,2000000,,RPRPMLQJJIPFFCE58CB
,車位,高雄市前鎮區新光路377號車位,0.0,,,,1071217,土地0建物0車位1,,68,其他,停車空間,鋼造,,40.09,0,0,0,有,無,2020000,,坡道平面,40.09,2020000,,RPSPMLQJJIPFFCE68CB
,車位,高雄市前鎮區新光路214號車位,0.0,,,,1090122,土地0建物0車位1,,68,其他,停車空間,鋼造,,40.09,0,0,0,有,無,1640000,,坡道平面,40.09,1640000,,RPTPMLQJJIPFFCE78CB
,車位,高雄市前鎮區新光路282號車位,0.0,,,,1060915,土地0建物0車位1,,68,其他,停車空間,鋼造,,40.09,0,0,0,有,無,1700000,,坡道平面,40.09,1700000,,RPUPMLQJJIPFFCE88CB
,車位,高雄市前鎮區新光路131號車位,0.0,,,,1090205,土地0建物0車位1,,68,其他,停車空間,鋼造,,40.09,0,0,0,有,無,1700000,,坡道平面,40.09,1700000,,RPVPMLQJJIPFFCE98CB
,車位,高雄市前鎮區新光路187號車位,0.0,,,,1060506,土地0建物0車位1,,68,其他,停車空間,鋼造,,40.09,0,0,0,有,無,1750000,,坡道平面,40.09,1750000,,RPWPMLQJJIPFFCE09CB
,車位,高雄市前鎮區新光路075號車位,0.0,,,,1060816,土地0建物0車位1,,68,其他,停車空間,鋼造,,40.09,0,0,0,有,無,1570000,,坡道平面,40.09,1570000,,RPXPMLQJJIPFFCE56CB
,車位,高雄市前鎮區新光路076、077號車位,0.0,,,,1090513,土地0建物0車位2,,68,其他,停車空間,鋼造,,80.18,0,0,0,有,無,2590000,,坡道平面,80.18,2590000,,RPOQMLQJJIPFFCE38CB
前鎮區,房地(土地+建物)+車位,高雄市前鎮區新光路A01棟19樓,13.78,商,,,1090618,土地1建物1車位2,十九層,68,住宅大樓(11層含以上有電梯),住家用,鋼造,,586.56,0,0,0,無,無,58830000,105889,坡道平面,80.18,5210000,,RPVOMLTJJIPFFCE56CB
前鎮區,房地(土地+建物)+車位,高雄市前鎮區新光路A01棟20樓,13.78,商,,,1060502,土地1建物1車位2,二十層,68,住宅大樓(11層含以上有電梯),住家用,鋼造,,586.35,0,0,0,無,無,50000000,91866,坡道平面,80.18,3500000,,RPWOMLTJJIPFFCE66CB
前鎮區,房地(土地+建物)+車位,高雄市前鎮區新光路A01棟22樓,13.78,商,,,1061221,土地1建物1車位2,二十二層,68,住宅大樓(11層含以上有電梯),住家用,鋼造,,586.35,0,0,0,無,無,53420000,97635,坡道平面,80.18,4000000,,RPXOMLTJJIPFFCE76CB
前鎮區,房地(土地+建物)+車位,高雄市前鎮區新光路A01棟24樓,13.78,商,,,1071218,土地1建物1車位2,二十四層,68,住宅大樓(11層含以上有電梯),住家用,鋼造,,586.35,0,0,0,無,無,53980000,100638,坡道平面,80.18,3040000,,RPPPMLTJJIPFFCE68CB
