鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中正區,房地(土地+建物)+車位,臺北市中正區杭州南一段４３號旁Ａ１－5Ｆ,20.11,商,,,1090720,土地28建物1車位2,五層,22,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,310.62,3,2,2,有,無,93280000,358204,坡道平面,66.96,6000000,,RPOOMLOKRHPFFBA28CB
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街71號2樓,42.18,住,,,1080422,土地1建物1車位1,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,185.25,3,2,2,有,無,34680000,204209,其他,21.79,1300000,預售屋雨遮不計價,RPUNMLRKRHPFFCA56CB
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街71號3樓,42.18,住,,,1060903,土地1建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,185.25,3,2,2,有,無,35730000,210633,其他,21.79,1300000,預售屋雨遮不計價,RPWNMLRKRHPFFCA76CB
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街71號4樓,42.18,住,,,1080820,土地1建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,185.25,3,2,2,有,無,35150000,207084,其他,21.79,1300000,預售屋雨遮不計價,RPXNMLRKRHPFFCA86CB
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街71號5樓,42.18,住,,,1071223,土地1建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,185.25,3,2,2,有,無,35860000,211428,其他,21.79,1300000,預售屋雨遮不計價,RPOOMLRKRHPFFCA68CB
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街71號6樓,42.18,住,,,1071217,土地1建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,185.25,3,2,2,有,無,36050000,212590,其他,21.79,1300000,預售屋雨遮不計價,RPPOMLRKRHPFFCA78CB
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街75號8樓,58.13,住,,,1061225,土地1建物1車位1,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,235.76,3,2,3,有,無,51840000,235033,其他,21.79,1550000,,RPQOMLRKRHPFFCA88CB
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街73號2樓,22.12,住,,,1061013,土地1建物1車位1,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.4,1,2,1,有,無,19000000,206240,其他,21.79,1550000,預售屋雨遮不計價,RPROMLRKRHPFFCA98CB
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街73號3樓,22.12,住,,,1070120,土地1建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.88,1,2,1,有,無,19980000,214078,其他,21.79,1550000,預售屋雨遮不計價,RPSOMLRKRHPFFCA09CB
