編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLMJOHNFFCQ09CA,37,35.05,住家用,磚造,70年3月20日,一層,一層
RPXNMLOKNHNFFDQ57CA,,198.18,住家用,鋼筋混凝土構造,107年3月30日,四層,一層 二層 三層 四層 陽台
RPTOMLRKNHNFFCQ47CA,1,167.37,住宅、樓梯間,鋼筋混凝土造,106年3月21日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPUNMLLJOHNFFCQ86CA,40,91.20,住家用,鋼筋混凝土加強磚造,66年12月30日,二層,一層 二層 騎樓
RPUNMLOKNHNFFDQ27CA,1,210.01,住家用,鋼筋混凝土構造,107年3月30日,四層,一層 二層 三層 四層 陽台
RPTNMLOKNHNFFDQ17CA,1,210.51,住家用,鋼筋混凝土構造,107年3月30日,四層,一層 二層 三層 四層 陽台
RPVNMLOKNHNFFDQ37CA,1,197.47,住家用,鋼筋混凝土構造,107年3月30日,四層,一層 二層 三層 四層 陽台
RPWNMLOKNHNFFDQ47CA,1,198.18,住家用,鋼筋混凝土構造,107年3月30日,四層,一層 二層 三層 四層 陽台
RPOOMLOKNHNFFDQ76CA,1,201.48,住家用,鋼筋混凝土構造,107年3月30日,四層,一層 二層 三層 四層 陽台
RPPOMLOKNHNFFDQ86CA,,201.48,住家用,鋼筋混凝土構造,107年3月30日,四層,一層 二層 三層 四層 陽台
RPTNMLPKNHNFFEQ37CA,34,94.72,住商用,鋼筋混凝土加強磚造,73年4月5日,二層,一層 二層 騎樓 電梯樓梯間
RPPNMLPKNHNFFCQ86DA,23,25.18,住家用,鋼筋混凝土造,84年2月28日,五層,二層 陽台
RPPNMLPKNHNFFCQ86DA,23,7.20,共有部分,鋼筋混凝土造,84年2月28日,五層,
RPVNMLPLNHNFFDQ57CA,38,98.83,住家用,鋼筋混凝土加強磚造,69年9月30日,二層,一層 二層 騎樓 電梯樓梯間
RPPNMLLJOHNFFEQ66DA,1,437.34,住宅、梯間,鋼筋混凝土造,106年6月8日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPTNMLQKNHNFFCQ47EA,21,105.38,住家用,鋼筋混凝土造,85年11月15日,五層,五層 陽台
RPTNMLQKNHNFFCQ47EA,21,9.83,共有部分,鋼筋混凝土造,85年11月5日,五層,
RPTNMLQKNHNFFCQ47EA,21,.52,共有部分,鋼筋混凝土造,85年11月15日,地下二層,
RPOOMLPKNHNFFDQ96DA,1,202.26,住家用,鋼筋混凝土造,106年10月26日,三層,一層 二層 三層 陽台 見其他登記事項
RPRNMLQKNHNFFBQ07DA,35,181.80,住家用,鋼筋混凝土加強磚造,72年5月4日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPTNMLSKNHNFFBQ47DA,11,364.95,停車空間、店舖、集合住宅,鋼筋混凝土造,96年6月28日,四層,一層 二層 三層 四層 見其他登記事項 見其他登記事項
RPQNMLPKNHNFFEQ27EA,,199.03,住宅,鋼筋混凝土造,107年2月22日,四層,一層 二層 三層 四層 陽台
RPQOMLSKNHNFFDQ37CA,,158.35,住宅、樓梯間,鋼筋混凝土造,106年12月22日,三層,一層 二層 三層 陽台 見其他登記事項
RPSOMLOKNHNFFDQ17CA,1,247.95,住家用,鋼筋混凝土構造,107年3月30日,四層,一層 二層 三層 四層 陽台 地下一層
RPOOMLLLNHNFFDQ56CA,1,189.87,住家用,鋼筋混凝土構造,107年3月30日,三層,一層 二層 三層 陽台
RPROMLOKNHNFFDQ07CA,1,197.47,住家用,鋼筋混凝土構造,107年3月30日,四層,一層 二層 三層 四層 陽台
RPSNMLPKNHNFFCQ07CA,3,226.28,住宅、樓梯間,鋼筋混凝土造,104年8月30日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPPNMLMLNHNFFBQ09CA,13,192.19,住商用,鋼筋混凝土造,94年3月12日,四層,一層 二層 三層 四層 陽台 雨遮
RPUNMLMLNHNFFBQ96CA,37,145.20,住家用,鋼筋混凝土加強磚造,70年6月18日,三層,一層 二層 三層
RPQNMLRKNHNFFBQ96CA,15,17.99,住家用,鋼筋混凝土造,92年8月21日,五層,二層 陽台
RPQNMLRKNHNFFBQ96CA,15,4.74,門廳、走道、梯間,鋼筋混凝土造,92年8月21日,五層,
RPQNMLLLNHNFFBQ09CA,12,15.06,住家用,鋼筋混凝土造,95年8月28日,八層,八層 陽台
RPQNMLLLNHNFFBQ09CA,12,5.73,共有部分,鋼筋混凝土造,95年8月28日,,
