編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLNLNHNFFAN96CA,1,189.32,停車空間、住宅、樓梯間,鋼筋混凝土造,106年9月11日,四層,一層 二層 三層 四層 見其他登記事項
RPTNMLPKNHNFFCN86CA,,205.00,住家用、騎樓、停車空間,鋼筋混凝土造,107年1月8日,四層,一層 二層 三層 四層 陽台 騎樓
RPRNMLPLNHNFFAN56CA,1,172.08,住家用,鋼筋混凝土造,106年8月10日,四層,一層 二層 三層 四層 陽台
RPPNMLOKNHNFFCN98CA,11,190.99,住家用,見其他登記事項,96年2月2日,一層,一層
RPQOMLOJOHNFFBN09CA,1,160.97,住宅、停車空間、梯間,鋼筋混凝土造,106年6月29日,三層,一層 二層 三層 陽台 見其他登記事項
RPRNMLOKNHNFFAN98CA,38,164.40,住商用,鋼筋混凝土造,69年1月4日,三層,一層 二層 三層 騎樓
RPPNMLQKNHNFFCN56CA,9,228.62,住家用,鋼筋混凝土造,97年12月12日,四層,一層 二層 三層 四層 陽台 雨遮
RPRNMLNLNHNFFCN56CA,22,92.14,住家用,鋼筋混凝土造,84年11月27日,八層,七層 陽台 花台
RPRNMLNLNHNFFCN56CA,22,6.93,停車空間,鋼筋混凝土造,84年11月27日,八層,
RPRNMLNLNHNFFCN56CA,22,29.36,停車空間、避難室、梯間、水箱、機械室,鋼筋混凝土造,84年11月27日,八層,
RPTOMLLJOHNFFCN56CA,,210.83,住宅,鋼筋混凝土造,106年12月28日,四層,一層 二層 三層 四層 陽台
RPUNMLRJOHNFFCN17CA,,195.69,住宅、停車空間,鋼筋混凝土造,106年12月28日,四層,一層 二層 三層 四層 陽台
RPTNMLRJOHNFFCN07CA,,195.69,住宅、停車空間,鋼筋混凝土造,106年12月28日,四層,一層 二層 三層 四層 陽台
RPUNMLOKNHNFFDN96CA,1,164.13,住宅,鋼筋混凝土造,105年9月22日,四層,一層 二層 三層 四層 陽台 地下一層
RPUNMLOKNHNFFDN96CA,1,66.70,共用部份,鋼筋混凝土造,105年9月22日,四層,
RPVNMLRJOHNFFCN27CA,,401.70,住宅、停車空間、梯間,鋼筋混凝土造,106年12月28日,四層,一層 二層 三層 陽台 見其他登記事項
RPWOMLSKNHNFFDN67CA,44,115.97,住家用,鋼筋混凝土加強磚造,63年9月23日,三層,一層 二層 三層 騎樓
RPUNMLPKNHNFFDN07CA,1,68.79,集合住宅,鋼筋混凝土造,106年7月6日,十層,九層 陽台 雨遮
RPUNMLPKNHNFFDN07CA,1,18.77,停車空間兼防空避難室、台電配電室、機械室、管委會使用空間、安全梯間、梯廳、車道、水箱等８項,鋼筋混凝土造,106年7月6日,十層,
RPUNMLPKNHNFFDN07CA,1,10.87,梯廳，安全梯間等２項,鋼筋混凝土造,106年7月6日,十層,
RPVNMLOLNHNFFDN17CA,1,168.02,住宅、樓梯間,鋼筋混凝土造,106年9月18日,三層,一層 二層 三層 陽台 屋頂突出物
RPTNMLOLNHNFFDN96CA,21,168.50,住家用,鋼筋混凝土造,86年9月6日,四層,一層 二層 三層 四層 陽台
RPTNMLOJOHNFFDN86CA,41,112.56,住商用,鋼筋混凝土加強磚造,65年11月10日,二層,一層 二層 騎樓
RPWNMLRKNHNFFGN77CA,35,83.86,住家用,加強磚造,71年12月10日,二層,一層 二層
RPPNMLTLNHNFFDN17DA,26,23.33,住家用,鋼筋混凝土造,81年6月13日,八層,七層 陽台
RPPNMLTLNHNFFDN17DA,26,9.81,防空避難室、停車場、樓梯、電梯、梯間、機械室、水塔,鋼筋混凝土造,81年6月13日,八層,
RPPNMLOKNHNFFFN76DA,39,108.36,住家用,鋼筋混凝土加強磚造,68年7月20日,二層,一層 二層 騎樓
RPTNMLPKNHNFFDN07DA,25,90.60,住家用,鋼筋混凝土造,82年2月26日,七層,六層 陽台
RPTNMLPKNHNFFDN07DA,25,25.94,共用部份,鋼筋混凝土造,82年2月26日,七層,
RPTNMLPKNHNFFAN76DA,,53.79,農舍,鋼骨造,107年1月2日,一層,一層
