編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLOKNHNFFBJ98CC,6,161.06,住商用,鋼筋混凝土造,101年3月28日,二十四層,
RPSNMLOKNHNFFBJ98CC,6,35.39,本共有部分之項目有防空避難室，停車空間，開放空間，垃圾集中場，社區公共服務空間等五項。,鋼筋混凝土造,101年3月28日,二十四層,
RPQNMLQKNHNFFBJ98CC,8,75.33,商業用,鋼筋混凝土造,98年11月5日,十層,
RPQNMLQKNHNFFBJ98CC,8,28.43,共用部分,鋼筋混凝土造,98年11月9日,十層,
RPQNMLQKNHNFFBJ98CC,8,.03,共用部分,鋼筋混凝土造,98年11月9日,十層,
RPQNMLQKNHNFFBJ98CC,8,.15,守衛室,鋼筋混凝土造,98年11月5日,十層,
RPQNMLQKNHNFFBJ98CC,8,30.61,共用部分,鋼筋混凝土造,98年11月9日,十層,
RPOOMLSKNHNFFBJ09CC,13,84.82,住家用,鋼筋混凝土造,94年10月4日,十五層,
RPOOMLSKNHNFFBJ09CC,13,37.52,共用部分,鋼筋混凝土造,94年10月4日,十五層,
RPOOMLSKNHNFFBJ09CC,13,13.14,共用部分,鋼筋混凝土造,94年10月4日,十五層,
RPVNMLPKNHNFFBJ76CC,3,97.14,住家用,鋼筋混凝土造,104年5月19日,十四層,
RPVNMLPKNHNFFBJ76CC,3,105.61,本共有部分之項目有停車空間、防空避難室兼停車空間、管理中心、開放空間、公共服務空間、梯間、水箱、機械室等八項。,鋼筋混凝土造,104年5月19日,十四層,
RPXOMLSKNHNFFBJ37CC,10,54.80,住家用,鋼筋混凝土造,97年9月27日,十四層,
RPXOMLSKNHNFFBJ37CC,10,16.51,共用部分,鋼筋混凝土造,97年9月27日,十四層,
RPXOMLSKNHNFFBJ37CC,10,12.87,共用部分,鋼筋混凝土造,97年9月27日,十四層,
RPTOMLSKNHNFFBJ96CC,9,284.91,農舍,鋼筋混凝土造,98年8月4日,三層,
RPROMLSKNHNFFBJ76CC,13,95.95,住家用,鋼筋混凝土造,94年9月23日,十四層,
RPUOMLSKNHNFFBJ07CC,9,101.16,住家用,鋼筋混凝土造,98年5月4日,十五層,
RPROMLSKNHNFFBJ76CC,13,12.23,共用部分,鋼筋混凝土造,94年9月23日,十四層,
RPROMLSKNHNFFBJ76CC,13,19.14,共用部分,鋼筋混凝土造,94年9月23日,十五層,
RPUOMLSKNHNFFBJ07CC,9,8.94,共用部分,鋼筋混凝土造,98年5月4日,十五層,
RPUOMLSKNHNFFBJ07CC,9,31.81,共用部分,鋼筋混凝土造,98年5月4日,十五層,
RPOPMLSKNHNFFBJ56CC,13,81.47,商業用,鋼筋混凝土造,94年7月21日,十層,
