編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSPMLPKNHNFFBG98CC,19,200.58,住家用,鋼筋混凝土造,88年3月3日,三層,
RPQOMLPKNHNFFAG78EC,22,86.42,住家用,鋼筋混凝土造,85年2月16日,七層,
RPROMLRKNHNFFAG09EC,5,182.04,住家用,鋼筋混凝土造,102年9月30日,三層,
RPOPMLQKNHNFFBG68CC,24,83.40,住家用,鋼筋混凝土造,83年8月6日,七層,
RPRNMLSKNHNFFAG88CC,6,181.83,住家用,鋼筋混凝土造,100年12月22日,三層,
RPSOMLRKNHNFFAG56EC,11,59.13,住宅、商場,鋼筋混凝土造,96年6月4日,三層,
RPOOMLRKNHNFFAG58CC,23,25.54,住家用,鋼筋混凝土造,84年5月24日,十二層,
RPSNMLLLNHNFFAG38CC,11,59.05,住家用,鋼筋混凝土造,96年7月5日,十四層,
RPSOMLLLNHNFFAG48CC,24,62.18,住家用,鋼筋混凝土造,83年9月9日,七層,
RPSNMLLLNHNFFAG38CC,11,2.14,社區活動室,鋼筋混凝土造,96年7月5日,十四層,
RPQOMLMLNHNFFBG48CC,24,24.37,住商用,鋼筋混凝土造,83年2月21日,三層,
RPSNMLLLNHNFFAG38CC,11,.32,梯間．通道．水箱．機械室,鋼筋混凝土造,96年7月5日,十四層,
RPSNMLLLNHNFFAG38CC,11,28.56,防空避難室．停車空間．社區活動室,鋼筋混凝土造,96年7月5日,十四層,
RPSNMLLLNHNFFAG38CC,11,8.51,梯間．通道．水箱．機械室,鋼筋混凝土造,96年7月5日,十四層,
RPQNMLLLNHNFFBG28CC,22,84.84,住家用,鋼筋混凝土造,85年1月5日,六層,
RPRRMLKMNHNFFAG68CC,41,20.12,住商用,鋼筋混凝土加強磚造,66年6月14日,三層,
RPUOMLMLNHNFFBG88CC,28,114.80,住家用,鋼筋混凝土造,79年3月5日,四層,
RPRNMLRJOHNFFAG78CC,13,360.56,工業住宅,鋼筋混凝土造,94年8月9日,三層,
RPRNMLNLNHNFFBG58CC,12,213.38,農舍,鋼筋混凝土造,95年8月31日,二層,
RPURMLKMNHNFFAG98CC,7,34.00,店舖、住宅,鋼筋混凝土造,100年2月11日,五層,
RPUNMLLJOHNFFAG68EC,3,135.09,集合住宅,鋼筋混凝土（ＲＣ）,104年7月22日,四層,
RPUNMLLJOHNFFAG68EC,3,165.99,集合住宅,鋼筋混凝土（ＲＣ）,104年7月22日,四層,
RPVNMLRJOHNFFAG56CC,12,60.05,店舖、停車空間、住宅,鋼筋混凝土造,95年3月13日,四層,
RPPOMLLKOHNFFBG48EC,16,154.02,儲藏室、住宅,鋼筋混凝土造,91年4月23日,五層,
RPVRMLKMNHNFFAG09CC,22,47.67,住家用,鋼筋混凝土造,85年5月27日,五層,
RPSNMLQJOHNFFAG78CC,62,174.21,辦公廳,鋼筋混凝土加強磚造,45年4月1日,三層,
RPROMLMKOHNFFAG48CC,50,110.41,住家用,鋼筋混凝土加強磚造,57年5月14日,二層,
RPQNMLTJOHNFFAG88CC,23,30.65,住家用,鋼筋混凝土造,84年10月16日,十層,
RPVOMLQLOHNFFBG86CC,24,51.07,商業用,鋼筋混凝土造,83年8月11日,十層,
RPRNMLKKPHNFFAG28CC,46,47.00,住家用,鋼筋混凝土加強磚造,61年12月1日,二層,
RPTNMLMKPHNFFAG68CC,12,191.52,住宅．停車空間,鋼筋混凝土造,95年5月23日,三層,
RPTNMLMKPHNFFAG68CC,12,184.31,住宅．停車空間,鋼筋混凝土造,95年5月23日,三層,
RPSNMLQLOHNFFAG98CC,26,74.41,住家用,鋼筋混凝土造,80年12月27日,四層,
RPXNMLMJPHNFFAG98CC,1,208.08,住家用,鋼鐵造有牆,106年1月20日,一層,
RPRNMLTJPHNFFAG09CC,24,46.47,住家用,鋼筋混凝土造,83年10月1日,六層,
RPXOMLNKPHNFFBG76CC,23,90.74,住家用,鋼筋混凝土造,84年7月29日,七層,
RPQOMLSKPHNFFBG56CC,27,124.13,住家﹒辦公室,鋼筋混凝土造,80年8月7日,七層,
RPVNMLNLPHNFFAG09CC,25,190.79,住家用,鋼筋混凝土造,82年9月27日,三層,
RPXNMLPLPHNFFAG86CC,22,49.40,住家用,鋼筋混凝土造,85年10月3日,十二層,
RPUNMLOLPHNFFAG66EC,23,116.99,商業用,鋼筋混凝土造,84年7月17日,七層,
RPUNMLOLPHNFFAG66EC,23,74.19,共有部份,鋼筋混凝土造,84年7月17日,七層,
RPUNMLOLPHNFFAG66EC,23,5.48,梯間，機房，水箱,鋼筋混凝土造,84年7月17日,七層,
RPROMLTKPHNFFAG66CC,13,136.57,住家用,鋼筋混凝土造,94年5月20日,三層,
RPQOMLOLPHNFFBG88CC,47,393.40,商業用,鋼筋混凝土加強磚造,61年1月21日,六層,
RPTNMLQLPHNFFBG66CC,37,79.05,住家用,鋼筋混凝土加強磚造,70年2月17日,四層,
RPTNMLKMPHNFFBG78CC,30,79.96,住商用,鋼筋混凝土造,77年5月10日,四層,
RPOOMLKMPHNFFBG38CC,11,58.75,住商用,鋼筋混凝土造,96年11月1日,四層,
RPWRMLKMPHNFFAG76CC,32,68.56,住家、防空避難室,鋼筋混凝土造,75年6月9日,二層,
RPOPMLLJQHNFFBG38CC,11,58.65,住商用,鋼筋混凝土造,96年11月1日,四層,
RPOOMLPLPHNFFAG68CC,35,60.12,住家用,鋼筋混凝土造,72年12月16日,三層,
RPVNMLNJQHNFFAG98CC,4,68.53,住家用,鋼筋混凝土造,103年4月2日,三層,
RPUNMLKMPHNFFBG88CC,38,85.05,住家用,鋼筋混凝土加強磚造,69年8月29日,五層,
RPXOMLLJQHNFFAG09CC,37,112.34,住家用,鋼筋混凝土加強磚造,70年12月30日,二層,
RPSOMLMJQHNFFBG78CC,,72.92,住家用,鋼筋混凝土加強磚造,,二層,
