鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
南區,土地,信義段七小段1-34地號,32.0,住,,,1070507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3872000,121000,,0.0,0,,RPROMLPKNHNFFAB97CA,0.0,0.0,0.0,,
西區,房地(土地+建物)+車位,臺中市西區精誠路１２６號２樓之１,15.19,住,,,1070403,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830509,98.64,2,2,1,有,有,4700000,47648,坡道機械,0.0,0,,RPSOMLLKNHNFFAB67CA,59.19,0.0,10.29,,
西區,房地(土地+建物)+車位,臺中市西區自治街２３４號,36.46,住,,,1070413,土地1建物1車位1,一層，騎樓,七層,店面(店鋪),商業用,鋼筋混凝土造,0821027,185.57,0,0,1,無,有,15000000,80832,坡道機械,0.0,0,,RPSPMLLKNHNFFAB77CA,147.81,0.0,0.0,,
西區,房地(土地+建物),臺中市西區精誠２４街５號３樓之９,9.23,住,,,1070428,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820713,59.730000000000004,2,1,1,有,有,2500000,41855,,0.0,0,,RPPOMLOKNHNFFAB67CA,36.95,0.0,0.0,,
中區,房地(土地+建物),臺中市中區民權路１６４號１９樓之１０,3.86,商,,,1070427,土地2建物2車位0,十九層,二十八層,套房(1房1廳1衛),住家用,見其他登記事項,0860131,74.91,2,2,2,有,有,3000000,40048,,0.0,0,,RPUOMLRKNHNFFAB48CA,44.36,0.0,6.24,,
東區,房地(土地+建物),臺中市東區進德路40巷16弄2號,23.1,住,,,1070412,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741129,83.07,2,2,1,有,無,4350000,52365,,0.0,0,含增建或未登記建物。,RPQPMLRKNHNFFAB18CA,71.4,5.16,0.0,,
西區,房地(土地+建物)+車位,臺中市西區五權路１－１５０號５樓之９,13.23,商,,,1070321,土地5建物1車位1,五層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0860128,187.47,3,2,2,有,有,8550000,45607,坡道平面,0.0,0,,RPUOMLSKNHNFFAB58CA,125.46,0.0,16.77,,
西區,房地(土地+建物)+車位,臺中市西區英才路５８９巷１號六樓,33.04,住,,,1070409,土地1建物1車位3,六層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011126,463.05999999999995,4,2,3,有,有,39000000,88057,坡道平面,67.86,4200000,,RPUQMLRKNHNFFAB68CA,230.64,4.46,42.3,,
南區,房地(土地+建物)+車位,臺中市南區東興路一段２５巷１５號６樓,11.16,住,,,1070418,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0901126,111.75999999999999,3,2,2,有,有,5300000,47423,坡道機械,14.89,0,,RPTPMLSKNHNFFAB58CA,61.98,2.52,8.82,,
