鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
北區,建物,臺南市北區公園路134號三樓之5,0.0,,,,1070414,土地0建物1車位0,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780803,60.0,2,2,1,有,有,有,13000,217,,0.0,0,,RPTOMLLKNHNFFAD18CC
中西區,建物,臺南市中西區金華路三段218號六樓之17,0.0,,,,1070416,土地0建物1車位0,六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840704,43.51,1,0,1,有,有,有,6500,149,,0.0,0,,RPUOMLLKNHNFFAD28CC
中西區,建物,臺南市中西區頂美一街7號三樓之2,0.0,,,,1070417,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0661202,38.32,1,0,1,有,有,有,7500,196,,0.0,0,,RPWOMLLKNHNFFAD48CC
安平區,建物,臺南市安平區慶平路200號六樓之13,0.0,,,,1070418,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841024,44.300000000000004,1,1,1,有,有,有,6500,147,,0.0,0,,RPRPMLLKNHNFFAD08CC
南區,建物,臺南市南區新建路49巷5號十二樓之1,0.0,,,,1070415,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0850629,191.05,4,2,2,有,有,無,16000,84,,0.0,0,,RPWNMLLKNHNFFCD58CC
東區,建物,臺南市東區大同路一段241巷6弄42號三樓,0.0,,,,1070416,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0820911,151.12,4,1,4,有,有,有,14500,96,坡道平面,0.0,0,1.租賃契約書無填寫土地租賃面積2.由所有權人提供租屋資訊3.承租人承租三樓及四樓4.車位坪數含在公設,RPOOMLLKNHNFFCD87CC
東區,建物,臺南市東區育樂街166之4號,0.0,,,,1070421,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,見其他登記事項,0570101,86.33,3,2,1,有,無,無,8500,98,,0.0,0,,RPROMLLKNHNFFCD18CC
東區,建物,臺南市東區大同路一段159號,0.0,,,,1070421,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0590312,81.0,2,3,2,有,無,無,20000,247,,0.0,0,,RPUOMLLKNHNFFCD48CC
南區,建物,臺南市南區夏林路222巷4號三樓,0.0,,,,1070417,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0770406,138.07999999999998,3,2,2,有,無,無,13000,94,,0.0,0,,RPVOMLLKNHNFFCD58CC
東區,建物,臺南市東區立德十路3號六樓之8,0.0,,,,1070418,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0811222,87.41000000000001,2,1,2,有,有,有,11000,126,,0.0,0,,RPXOMLLKNHNFFCD78CC
東區,建物,臺南市東區光華街229巷27弄11號,0.0,,,,1070418,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土構造,0680717,19.83,1,0,1,有,無,有,5300,267,,0.0,0,1.租賃契約書無填寫土地租賃面積2.由所有權人提供租屋資訊3.承租人承租三樓的第一間套房,RPOPMLLKNHNFFCD97CC
新市區,建物,臺南市新巿區華美街28號,93.47,住,,,1070510,土地0建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0890211,57.53,9,0,9,有,無,有,5200,90,,0.0,0,僅租賃三樓前間的套房,RPQNMLLKNHNFFHD48CC
永康區,建物,臺南市永康區五王里五福街110巷48號,0.0,住,,,1070509,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0710218,92.29,4,1,2,有,無,無,12000,130,,0.0,0,,RPPNMLLKNHNFFKD68CC
