鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
芬園鄉,土地,芬園段544-4地號,99.0,住,,,1070423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5690500,57480,,0.0,0,,RPRNMLLKNHNFFAN68CA,0.0,0.0,0.0,,
彰化市,房地(土地+建物),彰化縣彰化市中央路85巷24號,82.0,住,,,1070403,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0690104,164.4,4,2,3,有,無,8400000,51095,,0.0,0,,RPRNMLOKNHNFFAN98CA,164.4,0.0,0.0,,
芬園鄉,土地,富山段499地號,102.35,,山坡地保育區,農牧用地,1070504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,15633,,0.0,0,含增建或未登記建物。本申報書內容經權利人確認無誤 。,RPWNMLPKNHNFFAN96CA,0.0,0.0,0.0,,
秀水鄉,土地,秀水段1513-2地號,360.5,,鄉村區,乙種建築用地,1070423,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5600000,15534,,0.0,0,,RPQNMLMLNHNFFAN78CA,0.0,0.0,0.0,,
彰化市,房地(土地+建物),彰化縣彰化市彰南路三段２５７巷５之１１號,82.41,,鄉村區,乙種建築用地,1070414,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060911,189.32,4,3,3,有,無,12500000,66026,,0.0,0,,RPXNMLNLNHNFFAN96CA,189.32,0.0,0.0,,
花壇鄉,房地(土地+建物)+車位,彰化縣花壇鄉溪南街280巷20號,67.67,,特定農業區,甲種建築用地,1070412,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1060810,172.08,5,2,3,有,無,7500000,43584,一樓平面,0.0,0,,RPRNMLPLNHNFFAN56CA,168.86,0.0,3.22,,
伸港鄉,房地(土地+建物),彰化縣伸港鄉中華路３２巷６弄２０號,97.48,住,,,1070412,土地8建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060629,160.97,4,3,3,有,無,7200000,44729,,0.0,0,建商與地主合建案。；,RPQOMLOJOHNFFBN09CA,142.97,0.0,18.0,,
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮鹿和路二段１１０之１號,403.5,,特定農業區,甲種建築用地,1070322,土地2建物1車位0,一層,一層,工廠,住家用,見其他登記事項,0960202,190.99,0,0,0,無,無,8080000,,,0.0,0,,RPPNMLOKNHNFFCN98CA,190.99,0.0,0.0,,
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮鹿草路三段３９３號,69.08,,鄉村區,乙種建築用地,1070412,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070108,205.0,4,3,3,有,無,8800000,42927,,0.0,0,,RPTNMLPKNHNFFCN86CA,186.87,0.0,18.13,,
